ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,46.58,BASING,0.0,0,15,15,48.26,47.25,101,weekly,1.44,67 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,15,46.58,45.8813,48.26,143,3.61,2.4,False
AAL,12.97,BASING,0.0,0,20,20,13.64,13.37,28,weekly,3.08,19 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,20,12.97,12.7755,13.64,514,5.17,3.44,False
AAOI,95.39,BASING,0.0,0,19,19,124.82,109.125,1570,weekly,14.4,33 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,19,95.39,93.9591,124.82,69,30.85,20.57,False
AAON,75.15,BASING,0.0,0,16,16,79.795,75.54,426,weekly,0.52,60 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,16,75.15,74.0228,79.795,88,6.18,4.12,False
AAOZ,15.91,BASING,0.0,0,4,4,18.2063,18.1,11,4h,13.76,rel-vol 0.4x · regime FAVORABLE,False,4,15.91,15.6714,18.2063,419,14.43,9.62,False
AAP,45.12,BASING,0.0,0,4,4,56.18,46.85,933,daily,3.83,3 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,4,45.12,44.4432,56.18,147,24.51,16.34,False
AAPL,330.59,BASING,0.0,0,18,18,338.19,333.43,476,daily,0.86,29 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,21,330.59,325.6311,338.19,20,2.3,1.53,False
AAPU,44.1,BASING,0.0,0,18,18,47.14,45.83,132,daily,3.92,49 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,21,44.1,43.4385,47.14,151,6.89,4.6,False
ABCL,10.99,BASING,0.0,0,20,20,11.375,11.3563,2,45m,3.33,31 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,10.99,10.8252,11.375,606,3.5,2.34,False
ABM,49.59,BASING,0.0,0,16,16,54.91,50.32,459,daily,1.47,13 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,17,49.59,48.8462,54.91,134,10.73,7.15,False
ABNB,168.2601,BASING,0.0,0,19,19,189.0,188.22,79,weekly,11.86,51 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,19,168.2601,165.7362,189.0,39,12.33,8.22,False
ABT,101.92,BASING,0.0,0,17,17,120.73,108.61,1213,daily,6.56,14 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,17,101.92,100.3912,120.73,65,18.46,12.3,False
