date,ticker,clock_hour,gap_above_size,gap_above_atr_mult,gap_above_conviction,gap_above_tick_width,gap_above_distance_pct,gap_below_size,gap_below_atr_mult,gap_below_conviction,gap_below_tick_width,gap_below_distance_pct,n_gaps_above,n_gaps_below,setup_fired,side,score,tier,spy_regime,atr_14_daily,obv_state
2026-09-02,FROG,6.0,0.3349,0.058,MINOR,34,537.0,6.48,1.118,CONVICTION,648,90.0,45,16,BEAR_REJECTION_PENDING,SHORT,68.0,CONVICTION,HOSTILE,5.7986,NEUTRAL
2026-09-02,CRCL,6.0,0.49,0.074,COMPRESSION,50,90.0,4.32,0.648,CONVICTION,433,25.0,23,27,BEAR_REJECTION_PENDING,SHORT,69.1,CONVICTION,HOSTILE,6.6647,RISING
2026-09-02,PAY,6.0,0.23,0.131,COMPRESSION,24,749.0,0.2,0.114,COMPRESSION,20,480.0,35,40,BEAR_REJECTION_PENDING,SHORT,71.2,CONVICTION,HOSTILE,1.7491,FALLING
2026-09-02,BIVI,6.0,0.01,0.027,MINOR,2,728.0,0.01,0.027,MINOR,2,777.0,29,9,BEAR_REJECTION_PENDING,SHORT,62.0,CONVICTION,HOSTILE,0.3741,NEUTRAL
2026-09-02,ENTX,6.0,0.04,0.17,MINOR,5,69.0,0.0784,0.334,MINOR,8,350.0,3,8,BEAR_REJECTION_PENDING,SHORT,56.7,MARGINAL,HOSTILE,0.2349,NEUTRAL
2026-09-02,SPHR,6.0,0.655,0.088,COMPRESSION,66,164.0,1.03,0.138,CONVICTION,104,266.0,55,35,BEAR_REJECTION_PENDING,SHORT,78.6,CONVICTION,HOSTILE,7.4453,FALLING
2026-09-02,ANRO,6.0,0.33,0.17,MINOR,33,196.0,0.01,0.005,MINOR,1,937.0,12,30,BEAR_REJECTION_PENDING,SHORT,52.1,MARGINAL,HOSTILE,1.9438,NEUTRAL
2026-09-02,DRTS,6.0,0.16,0.278,MINOR,17,399.0,0.01,0.017,COMPRESSION,1,634.0,42,32,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,0.5752,FALLING
2026-09-02,SGLY,6.0,0.03,0.037,COMPRESSION,4,213.0,0.02,0.025,MINOR,3,71.0,16,21,BEAR_REJECTION_PENDING,SHORT,74.9,CONVICTION,HOSTILE,0.8025,FALLING
2026-09-02,LOOP,6.0,0.0022,0.03,COMPRESSION,1,400.0,0.0054,0.074,MINOR,1,204.0,22,17,BEAR_REJECTION_PENDING,SHORT,70.9,CONVICTION,HOSTILE,0.0732,NEUTRAL
2026-09-02,OMH,6.0,0.05,0.045,MINOR,6,162.0,0.01,0.009,MINOR,2,65.0,24,11,BEAR_REJECTION_PENDING,SHORT,76.4,CONVICTION,HOSTILE,1.1025,FALLING
2026-09-02,RITR,6.0,0.0335,1.274,COMPRESSION,4,1492.0,0.0001,0.004,MINOR,1,1353.0,1,2,BEAR_REJECTION_PENDING,SHORT,55.0,MARGINAL,HOSTILE,0.0263,RISING
2026-09-02,BEEM,6.0,0.03,0.205,MINOR,4,146.0,0.15,1.025,COMPRESSION,16,73.0,48,10,BEAR_REJECTION_PENDING,SHORT,74.9,CONVICTION,HOSTILE,0.1464,NEUTRAL
2026-09-02,BMNR,6.0,0.53,0.329,COMPRESSION,53,852.0,0.68,0.422,COMPRESSION,68,380.0,43,28,BEAR_REJECTION_PENDING,SHORT,58.2,MARGINAL,HOSTILE,1.6125,RISING
2026-09-02,SMTK,6.0,0.17,0.193,MINOR,17,433.0,,,,,,11,0,BEAR_REJECTION_PENDING,SHORT,62.0,CONVICTION,HOSTILE,0.8825,RISING
2026-09-02,BTCS,6.0,0.02,0.164,COMPRESSION,3,377.0,0.01,0.082,COMPRESSION,1,544.0,49,15,BEAR_REJECTION_PENDING,SHORT,70.4,CONVICTION,HOSTILE,0.1221,RISING
2026-09-02,MARA,6.0,0.29,0.313,COMPRESSION,29,295.0,0.01,0.011,MINOR,2,864.0,30,20,BEAR_REJECTION_PENDING,SHORT,74.8,CONVICTION,HOSTILE,0.9257,RISING
2026-09-02,SNYR,6.0,,,,,,0.0032,0.136,COMPRESSION,1,462.0,0,15,CHANNEL_TOP_REJECT,SHORT,34.0,MARGINAL,HOSTILE,0.0232,NEUTRAL
2026-09-02,DVLT,6.0,0.0086,0.277,COMPRESSION,1,866.0,0.0,0.002,MINOR,1,373.0,13,23,BEAR_REJECTION_PENDING,SHORT,51.8,MARGINAL,HOSTILE,0.0311,RISING
2026-09-02,INTC,6.0,4.27,1.003,VACUUM,427,988.0,0.22,0.052,COMPRESSION,22,68.0,23,20,BEAR_REJECTION_PENDING,SHORT,73.1,CONVICTION,HOSTILE,4.2556,RISING
2026-09-02,SPCX,6.0,0.32,0.052,MINOR,32,676.0,1.935,0.313,CONVICTION,194,262.0,16,35,BEAR_REJECTION_PENDING,SHORT,60.4,CONVICTION,HOSTILE,6.1877,RISING
2026-09-02,BTTC,6.0,0.0229,0.435,COMPRESSION,3,282.0,,,,,,26,0,BEAR_REJECTION_PENDING,SHORT,68.0,CONVICTION,HOSTILE,0.0526,FALLING
2026-09-02,LGHL,6.0,0.0195,0.152,MINOR,2,542.0,0.0015,0.012,MINOR,1,24.0,42,3,BEAR_REJECTION_PENDING,SHORT,62.0,CONVICTION,HOSTILE,0.1284,RISING
2026-09-02,FAMI,6.0,,,,,,,,,,,0,0,,,,NONE,HOSTILE,0.0422,RISING
2026-09-02,MRNA,6.0,0.095,0.004,MINOR,10,126.0,0.25,0.012,MINOR,25,509.0,8,11,BEAR_REJECTION_PENDING,SHORT,60.0,CONVICTION,HOSTILE,21.6806,NEUTRAL
2026-09-02,LGCL,6.0,0.35,0.02,COMPRESSION,35,1006.0,0.05,0.003,MINOR,6,268.0,3,9,BEAR_REJECTION_PENDING,SHORT,62.0,CONVICTION,HOSTILE,17.5223,RISING
2026-09-02,CCC,6.0,0.05,0.157,MINOR,5,308.0,0.14,0.439,COMPRESSION,15,1287.0,23,18,BEAR_REJECTION_PENDING,SHORT,56.6,MARGINAL,HOSTILE,0.3187,NEUTRAL
2026-09-02,SURG,6.0,0.003,0.073,MINOR,1,832.0,0.0005,0.012,MINOR,1,238.0,20,9,BEAR_REJECTION_PENDING,SHORT,62.0,CONVICTION,HOSTILE,0.041,NEUTRAL
2026-09-02,NVCR,6.0,0.025,0.03,MINOR,3,68.0,0.45,0.545,MINOR,45,68.0,14,28,CHANNEL_TOP_REJECT,SHORT,54.0,MARGINAL,HOSTILE,0.8264,NEUTRAL
2026-09-02,TSHA,6.0,0.07,0.224,COMPRESSION,7,179.0,0.17,0.545,MINOR,17,232.0,37,7,BEAR_REJECTION_PENDING,SHORT,82.0,CONVICTION,HOSTILE,0.3121,FALLING
2026-09-02,ARX,6.0,0.27,3.317,MINOR,27,13.0,0.03,0.369,COMPRESSION,4,83.0,2,40,BEAR_REJECTION_PENDING,SHORT,75.9,CONVICTION,HOSTILE,0.0814,NEUTRAL
2026-09-02,ACVA,6.0,0.07,0.187,COMPRESSION,8,313.0,0.04,0.107,COMPRESSION,5,1200.0,26,17,BEAR_REJECTION_PENDING,SHORT,78.9,CONVICTION,HOSTILE,0.3742,FALLING
2026-09-02,ACHV,6.0,0.0984,0.233,MINOR,10,270.0,0.02,0.047,COMPRESSION,2,18.0,13,27,CHANNEL_TOP_REJECT,SHORT,54.0,MARGINAL,HOSTILE,0.4226,NEUTRAL
2026-09-02,ESTC,6.0,0.39,0.071,COMPRESSION,40,86.0,3.395,0.622,CONVICTION,340,940.0,35,11,BEAR_REJECTION_PENDING,SHORT,74.2,CONVICTION,HOSTILE,5.4575,RISING
2026-09-02,SABR,6.0,0.78,6.522,COMPRESSION,79,474.0,0.04,0.334,COMPRESSION,4,1043.0,8,15,BEAR_REJECTION_PENDING,SHORT,62.1,CONVICTION,HOSTILE,0.1196,NEUTRAL
2026-09-02,P,6.0,1.49,0.246,CONVICTION,149,525.0,0.75,0.124,COMPRESSION,75,524.0,40,32,BEAR_REJECTION_PENDING,SHORT,75.6,CONVICTION,HOSTILE,6.0479,FALLING
2026-09-02,EVH,6.0,0.09,0.329,COMPRESSION,9,464.0,0.05,0.183,COMPRESSION,5,209.0,38,15,BEAR_REJECTION_PENDING,SHORT,68.2,CONVICTION,HOSTILE,0.2738,RISING
2026-09-02,DDD,6.0,0.05,0.258,COMPRESSION,5,1008.0,0.48,2.473,COMPRESSION,48,45.0,35,25,BEAR_REJECTION_PENDING,SHORT,61.8,CONVICTION,HOSTILE,0.1941,NEUTRAL
2026-09-02,ZBIO,6.0,0.2573,0.14,MINOR,26,63.0,0.01,0.005,MINOR,1,19.0,13,22,CHANNEL_TOP_REJECT,SHORT,54.0,MARGINAL,HOSTILE,1.8423,NEUTRAL
2026-09-02,LFST,6.0,0.01,0.023,MINOR,1,35.0,0.14,0.322,COMPRESSION,15,120.0,1,50,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,0.4345,NEUTRAL
2026-09-02,AVAH,6.0,0.0049,0.008,MINOR,1,257.0,0.62,0.977,COMPRESSION,63,988.0,9,18,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,0.6345,RISING
2026-09-02,URGN,6.0,0.34,0.178,COMPRESSION,34,650.0,2.25,1.18,CONVICTION,225,346.0,36,29,BEAR_REJECTION_PENDING,SHORT,48.0,MARGINAL,HOSTILE,1.9074,NEUTRAL
2026-09-02,CADL,6.0,0.04,0.045,MINOR,4,937.0,0.37,0.414,COMPRESSION,37,220.0,42,26,BEAR_REJECTION_PENDING,SHORT,48.1,MARGINAL,HOSTILE,0.8937,NEUTRAL
2026-09-02,XNCR,6.0,0.286,0.168,COMPRESSION,29,770.0,0.62,0.363,COMPRESSION,63,236.0,44,35,BEAR_REJECTION_PENDING,SHORT,54.2,MARGINAL,HOSTILE,1.7059,RISING
2026-09-02,RELY,6.0,,,,,,0.15,0.141,COMPRESSION,15,970.0,0,36,,,,NONE,HOSTILE,1.0648,RISING
2026-09-02,GO,6.0,0.1,0.188,COMPRESSION,10,1258.0,0.15,0.281,COMPRESSION,16,208.0,18,38,BEAR_REJECTION_PENDING,SHORT,75.0,CONVICTION,HOSTILE,0.533,RISING
2026-09-02,ACRS,6.0,0.01,0.033,MINOR,1,322.0,0.1,0.326,MINOR,10,458.0,17,14,BEAR_REJECTION_PENDING,SHORT,40.0,MARGINAL,HOSTILE,0.3064,NEUTRAL
2026-09-02,FDMT,6.0,0.09,0.07,COMPRESSION,9,246.0,0.01,0.008,COMPRESSION,1,1427.0,49,17,BEAR_REJECTION_PENDING,SHORT,72.4,CONVICTION,HOSTILE,1.2879,FALLING
2026-09-02,SAIL,6.0,0.1,0.091,COMPRESSION,11,397.0,0.33,0.301,COMPRESSION,34,707.0,53,26,BEAR_REJECTION_PENDING,SHORT,61.5,CONVICTION,HOSTILE,1.0952,RISING
2026-09-02,DYN,6.0,0.08,0.087,MINOR,8,46.0,0.7,0.764,COMPRESSION,71,218.0,35,9,BEAR_REJECTION_PENDING,SHORT,49.1,MARGINAL,HOSTILE,0.916,NEUTRAL
2026-09-02,NNBR,6.0,0.085,0.37,MINOR,9,1422.0,0.02,0.087,MINOR,3,726.0,28,14,BEAR_REJECTION_PENDING,SHORT,60.7,CONVICTION,HOSTILE,0.2296,NEUTRAL
2026-09-02,ARHS,6.0,0.09,0.199,COMPRESSION,9,440.0,0.2,0.443,COMPRESSION,21,1063.0,38,24,BEAR_REJECTION_PENDING,SHORT,80.9,CONVICTION,HOSTILE,0.4518,FALLING
2026-09-02,RGEN,6.0,1.655,0.219,CONVICTION,166,144.0,0.22,0.029,COMPRESSION,22,1286.0,34,36,BEAR_REJECTION_PENDING,SHORT,86.1,CONVICTION,HOSTILE,7.5659,NEUTRAL
2026-09-02,RHI,6.0,0.43,0.281,COMPRESSION,43,498.0,0.73,0.477,COMPRESSION,74,987.0,55,38,BEAR_REJECTION_PENDING,SHORT,74.2,CONVICTION,HOSTILE,1.5297,NEUTRAL
2026-09-02,NIQ,6.0,0.12,0.183,COMPRESSION,12,111.0,0.25,0.382,COMPRESSION,25,699.0,28,40,BEAR_REJECTION_PENDING,SHORT,74.4,CONVICTION,HOSTILE,0.655,NEUTRAL
2026-09-02,CRSR,6.0,0.005,0.009,COMPRESSION,1,152.0,0.17,0.291,COMPRESSION,17,880.0,39,52,BEAR_REJECTION_PENDING,SHORT,50.2,MARGINAL,HOSTILE,0.584,NEUTRAL
2026-09-02,NAVN,6.0,0.13,0.102,COMPRESSION,13,677.0,0.59,0.465,COMPRESSION,59,1046.0,72,19,BEAR_REJECTION_PENDING,SHORT,42.6,MARGINAL,HOSTILE,1.2695,NEUTRAL
2026-09-02,SXC,6.0,0.05,0.134,COMPRESSION,5,303.0,0.15,0.401,COMPRESSION,16,246.0,13,86,BEAR_REJECTION_PENDING,SHORT,51.9,MARGINAL,HOSTILE,0.3736,RISING
2026-09-02,FIVN,6.0,0.02,0.013,MINOR,3,142.0,0.06,0.039,COMPRESSION,7,279.0,16,39,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,1.5286,NEUTRAL
2026-09-02,STOK,6.0,0.25,0.161,COMPRESSION,25,394.0,0.04,0.026,MINOR,4,623.0,51,10,BEAR_REJECTION_PENDING,SHORT,64.0,CONVICTION,HOSTILE,1.5482,FALLING
2026-09-02,TTAN,6.0,0.79,0.174,COMPRESSION,80,253.0,2.74,0.604,CONVICTION,274,706.0,60,27,BEAR_REJECTION_PENDING,SHORT,53.2,MARGINAL,HOSTILE,4.5364,NEUTRAL
2026-09-02,IRWD,6.0,0.05,0.242,MINOR,5,633.0,0.04,0.194,MINOR,5,81.0,9,27,BEAR_REJECTION_PENDING,SHORT,59.5,MARGINAL,HOSTILE,0.2064,NEUTRAL
2026-09-02,FA,6.0,0.03,0.038,COMPRESSION,4,461.0,0.185,0.237,COMPRESSION,19,446.0,69,15,BEAR_REJECTION_PENDING,SHORT,52.8,MARGINAL,HOSTILE,0.7816,NEUTRAL
2026-09-02,SMJF,6.0,0.33,0.305,COMPRESSION,34,88.0,0.01,0.009,COMPRESSION,2,177.0,3,28,BEAR_REJECTION_PENDING,SHORT,79.8,CONVICTION,HOSTILE,1.0821,FALLING
2026-09-02,FIGS,6.0,0.1,0.179,MINOR,10,586.0,0.02,0.036,COMPRESSION,2,262.0,17,10,BEAR_REJECTION_PENDING,SHORT,60.9,CONVICTION,HOSTILE,0.5595,FALLING
2026-09-02,AMPL,6.0,0.27,0.472,COMPRESSION,27,199.0,0.2,0.349,COMPRESSION,20,295.0,28,23,BEAR_REJECTION_PENDING,SHORT,65.8,CONVICTION,HOSTILE,0.5725,NEUTRAL
2026-09-02,WIX,6.0,0.58,0.123,COMPRESSION,58,1418.0,1.74,0.37,CONVICTION,175,1338.0,49,39,BEAR_REJECTION_PENDING,SHORT,60.0,CONVICTION,HOSTILE,4.6996,RISING
2026-09-02,BLMN,6.0,0.13,0.226,COMPRESSION,14,124.0,0.06,0.104,COMPRESSION,7,1319.0,15,47,BEAR_REJECTION_PENDING,SHORT,68.5,CONVICTION,HOSTILE,0.5759,FALLING
2026-09-02,ORIC,6.0,0.06,0.089,COMPRESSION,7,257.0,0.18,0.268,MINOR,18,934.0,49,5,BEAR_REJECTION_PENDING,SHORT,54.0,MARGINAL,HOSTILE,0.6725,FALLING
2026-09-02,SRRK,6.0,0.51,0.22,MINOR,51,608.0,2.14,0.924,VACUUM,215,934.0,38,20,BEAR_REJECTION_PENDING,SHORT,66.8,CONVICTION,HOSTILE,2.3171,NEUTRAL
2026-09-02,SPT,6.0,0.03,0.062,COMPRESSION,3,742.0,0.19,0.396,COMPRESSION,19,487.0,6,30,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,0.4802,RISING
2026-09-02,AYA,6.0,0.37,0.201,MINOR,37,668.0,0.7,0.381,COMPRESSION,70,268.0,8,45,BEAR_REJECTION_PENDING,SHORT,57.1,MARGINAL,HOSTILE,1.8387,NEUTRAL
2026-09-02,ORKA,6.0,1.46,0.26,VACUUM,147,520.0,8.66,1.545,CONVICTION,866,1038.0,69,17,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,5.6054,FALLING
2026-09-02,CLYM,6.0,0.01,0.007,MINOR,1,82.0,0.02,0.014,MINOR,3,232.0,25,19,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,1.4161,NEUTRAL
2026-09-02,EMBC,6.0,,,,,,0.02,0.073,MINOR,2,556.0,0,30,,,,NONE,HOSTILE,0.275,RISING
2026-09-02,AVR,6.0,0.08,0.183,COMPRESSION,9,4.0,0.15,0.344,COMPRESSION,16,169.0,35,20,BEAR_REJECTION_PENDING,SHORT,42.3,MARGINAL,HOSTILE,0.436,NEUTRAL
2026-09-02,SLDB,6.0,0.04,0.074,MINOR,4,82.0,0.01,0.018,COMPRESSION,1,1429.0,26,34,BEAR_REJECTION_PENDING,SHORT,40.0,MARGINAL,HOSTILE,0.5425,NEUTRAL
2026-09-02,MDB,6.0,0.52,0.021,COMPRESSION,52,1456.0,10.17,0.414,CONVICTION,1017,1013.0,19,37,BEAR_REJECTION_PENDING,SHORT,51.0,MARGINAL,HOSTILE,24.5395,NEUTRAL
2026-09-02,SYRE,6.0,1.21,0.212,CONVICTION,121,455.0,0.78,0.136,COMPRESSION,78,434.0,54,19,BEAR_REJECTION_PENDING,SHORT,60.0,CONVICTION,HOSTILE,5.7143,FALLING
2026-09-02,CXW,6.0,0.3,0.248,COMPRESSION,31,151.0,0.06,0.05,COMPRESSION,6,1448.0,24,34,BEAR_REJECTION_PENDING,SHORT,66.7,CONVICTION,HOSTILE,1.2086,NEUTRAL
2026-09-02,RYAM,6.0,0.09,0.279,COMPRESSION,9,300.0,0.18,0.559,COMPRESSION,19,1419.0,15,34,BEAR_REJECTION_PENDING,SHORT,66.6,CONVICTION,HOSTILE,0.3221,RISING
2026-09-02,ONTO,6.0,8.48,0.477,CONVICTION,848,1137.0,5.65,0.318,CONVICTION,566,676.0,59,29,BEAR_REJECTION_PENDING,SHORT,40.0,MARGINAL,HOSTILE,17.7895,RISING
2026-09-02,GRAL,6.0,0.21,0.041,MINOR,21,9.0,2.67,0.521,CONVICTION,268,773.0,27,58,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,5.1278,NEUTRAL
2026-09-02,MGTX,6.0,0.07,0.088,COMPRESSION,8,800.0,0.28,0.352,COMPRESSION,28,291.0,29,17,BEAR_REJECTION_PENDING,SHORT,74.0,CONVICTION,HOSTILE,0.795,FALLING
2026-09-02,WTTR,6.0,0.82,1.037,MINOR,83,636.0,0.02,0.025,COMPRESSION,2,76.0,27,31,BEAR_REJECTION_PENDING,SHORT,52.7,MARGINAL,HOSTILE,0.7911,NEUTRAL
2026-09-02,CLMT,6.0,0.01,0.004,MINOR,2,277.0,0.505,0.215,COMPRESSION,51,800.0,1,95,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,2.3529,NEUTRAL
2026-09-02,LIFE,6.0,0.07,0.028,MINOR,8,241.0,0.6,0.237,COMPRESSION,60,222.0,19,15,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,2.53,RISING
2026-09-02,VOR,6.0,0.135,0.127,MINOR,14,1275.0,0.125,0.117,MINOR,13,419.0,8,56,BEAR_REJECTION_PENDING,SHORT,59.1,MARGINAL,HOSTILE,1.065,FALLING
2026-09-02,OBE,6.0,0.69,1.163,COMPRESSION,69,1056.0,0.17,0.287,COMPRESSION,17,38.0,30,55,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,0.5933,RISING
2026-09-02,BWIN,6.0,2.74,2.292,CONVICTION,274,1021.0,0.57,0.477,COMPRESSION,58,723.0,40,28,BEAR_REJECTION_PENDING,SHORT,78.5,CONVICTION,HOSTILE,1.1956,NEUTRAL
2026-09-02,AXGN,6.0,0.18,0.082,COMPRESSION,18,166.0,0.1,0.045,MINOR,11,160.0,29,34,BEAR_REJECTION_PENDING,SHORT,68.0,CONVICTION,HOSTILE,2.2023,NEUTRAL
2026-09-02,CODI,6.0,0.07,0.144,COMPRESSION,8,141.0,0.03,0.062,COMPRESSION,3,1023.0,27,24,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,0.4868,FALLING
2026-09-02,PRCH,6.0,0.02,0.029,MINOR,2,80.0,0.4,0.589,MINOR,41,823.0,9,31,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,0.6792,NEUTRAL
2026-09-02,XPRO,6.0,0.07,0.091,MINOR,8,101.0,0.04,0.052,COMPRESSION,4,155.0,5,42,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,0.7718,FALLING
2026-09-02,CGON,6.0,1.18,0.382,VACUUM,119,710.0,0.1,0.032,COMPRESSION,11,396.0,27,34,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,3.0914,RISING
2026-09-02,CRVS,6.0,0.07,0.104,MINOR,8,86.0,5.46,8.075,CONVICTION,546,329.0,61,28,BEAR_REJECTION_PENDING,SHORT,75.0,CONVICTION,HOSTILE,0.6762,FALLING
2026-09-02,CBLL,6.0,0.35,0.431,COMPRESSION,36,753.0,0.09,0.111,COMPRESSION,9,692.0,9,56,BEAR_REJECTION_PENDING,SHORT,60.8,CONVICTION,HOSTILE,0.8114,NEUTRAL
2026-09-02,VRNS,6.0,0.36,0.207,COMPRESSION,36,442.0,1.32,0.761,CONVICTION,133,1166.0,59,20,BEAR_REJECTION_PENDING,SHORT,62.0,CONVICTION,HOSTILE,1.735,NEUTRAL
2026-09-02,TRAX,6.0,0.07,0.023,MINOR,8,233.0,6.89,2.297,CONVICTION,689,293.0,16,25,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,3.0001,NEUTRAL
2026-09-02,DOMO,6.0,0.01,0.078,MINOR,1,391.0,0.01,0.078,MINOR,1,715.0,22,11,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,0.1282,RISING
2026-09-02,KYTX,6.0,0.02,0.036,COMPRESSION,2,24.0,0.04,0.073,MINOR,5,936.0,23,29,SHORT_UPPER_DIRTY,SHORT,37.7,MARGINAL,HOSTILE,0.5511,NEUTRAL
2026-09-02,GWRE,6.0,1.71,0.219,CONVICTION,172,284.0,2.12,0.271,CONVICTION,213,974.0,62,51,BEAR_REJECTION_PENDING,SHORT,59.1,MARGINAL,HOSTILE,7.8139,RISING
2026-09-02,JBIO,6.0,0.005,0.004,COMPRESSION,1,70.0,1.08,0.83,CONVICTION,108,1348.0,29,24,BEAR_REJECTION_PENDING,SHORT,65.0,CONVICTION,HOSTILE,1.3018,FALLING
2026-09-02,VGNT,6.0,0.01,0.005,COMPRESSION,1,206.0,3.51,1.918,CONVICTION,351,355.0,30,48,BEAR_REJECTION_PENDING,SHORT,62.9,CONVICTION,HOSTILE,1.8296,RISING
2026-09-02,INTA,6.0,0.35,0.208,COMPRESSION,36,1453.0,0.405,0.24,COMPRESSION,41,215.0,25,36,BEAR_REJECTION_PENDING,SHORT,60.8,CONVICTION,HOSTILE,1.686,FALLING
2026-09-02,MITK,6.0,0.38,0.441,COMPRESSION,39,229.0,0.03,0.035,MINOR,3,25.0,44,16,BEAR_REJECTION_PENDING,SHORT,65.4,CONVICTION,HOSTILE,0.8612,NEUTRAL
2026-09-02,SMWB,6.0,0.68,1.641,COMPRESSION,68,1072.0,0.58,1.399,COMPRESSION,59,878.0,40,33,BEAR_REJECTION_PENDING,SHORT,48.0,MARGINAL,HOSTILE,0.4145,RISING
2026-09-02,ASPN,6.0,0.03,0.123,COMPRESSION,3,564.0,0.01,0.041,COMPRESSION,1,1097.0,65,34,BEAR_REJECTION_PENDING,SHORT,62.0,CONVICTION,HOSTILE,0.2446,NEUTRAL
2026-09-02,DSGN,6.0,0.03,0.043,MINOR,3,49.0,0.03,0.043,COMPRESSION,3,905.0,7,30,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,0.6986,FALLING
2026-09-02,IREN,6.0,1.03,0.332,CONVICTION,104,877.0,0.46,0.148,MINOR,47,832.0,21,12,BEAR_REJECTION_PENDING,SHORT,78.6,CONVICTION,HOSTILE,3.1018,RISING
2026-09-02,CGEM,6.0,0.08,0.07,MINOR,8,7.0,0.64,0.56,COMPRESSION,65,140.0,34,37,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,1.1437,FALLING
2026-09-02,ICLR,6.0,0.11,0.017,COMPRESSION,12,549.0,1.8,0.279,CONVICTION,181,150.0,70,14,BEAR_REJECTION_PENDING,SHORT,62.0,CONVICTION,HOSTILE,6.4511,NEUTRAL
2026-09-02,WGS,6.0,0.45,0.11,MINOR,45,523.0,1.92,0.47,VACUUM,193,719.0,34,40,BEAR_REJECTION_PENDING,SHORT,52.0,MARGINAL,HOSTILE,4.0831,NEUTRAL
2026-09-02,JACK,6.0,0.11,0.115,COMPRESSION,11,375.0,0.2,0.21,COMPRESSION,20,413.0,65,18,BEAR_REJECTION_PENDING,SHORT,58.0,MARGINAL,HOSTILE,0.9539,FALLING
