ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
MAX,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,12.58,16.16,11.95,,27,0.18,HOSTILE,12.53,LIMIT,20,COMPRESSION,2026-09-03,2026-09-03T04:29:12.732230
CRWV,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,82.63,84.65,78.91,74.07,49,1.84,HOSTILE,81.04,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T04:34:05.279657
HCA,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,412.46,415.76,383.63,396.22,30,8.74,HOSTILE,404.95,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T04:35:24.494691
OC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,136.35,138.84,129.68,125.54,40,2.68,HOSTILE,134.25,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T04:43:39.735673
DPC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,40.16,44.3,38.15,,24,0.48,HOSTILE,39.37,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T04:47:53.278571
FICO,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,1099.45,1111.74,1065.0,986.85,8,2.8,HOSTILE,1090.718,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T04:51:25.252659
SUNB,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,68.45,72.64,65.03,,23,0.82,HOSTILE,67.11,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T04:54:08.318523
BTC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,34.52,37.27,29.67,,36,1.77,HOSTILE,34.21,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T04:56:25.290729
TKO,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,192.38,194.38,183.15,178.32,50,4.62,HOSTILE,189.79,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T04:57:37.399618
WSM,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,224.51,229.39,196.0,204.82,20,5.84,HOSTILE,223.0,LIMIT,20,CONVICTION,2026-09-03,2026-09-03T05:02:41.349793
