ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
SLBT,false,166.97,-21.33,11.3,8.89,14.5,7.555,32656389,true,true,false,true,false,false,MOMENTUM,CAUGHT
CRVO,false,82.26,34.93,3.35,4.52,7.45,2.99,199721988,true,true,false,true,false,false,MOMENTUM,CAUGHT
GDC,false,-73.24,-72.12,0.1008,0.0281,0.1008,0.022,660617186,true,false,false,false,false,false,,MISSED
WOK,false,-41.05,-26.52,0.069,0.0507,0.0712,0.0481,103923459,true,false,false,false,false,false,,MISSED
TDIC,false,39.96,-18.19,9.29,7.6,10.5,7.144,17753753,true,true,false,true,false,false,MOMENTUM,CAUGHT
AHMA,false,39.38,-10.63,3.01,2.69,3.38,2.36,38859774,true,false,false,false,false,false,,MISSED
OTLK,false,35.34,31.45,1.1944,1.57,1.575,1.175,41294902,true,false,false,false,false,false,,MISSED
RGNT,false,-35.11,-22.78,7.9,6.1,8.6999,6.1,8198514,true,false,false,false,false,false,,MISSED
PRFX,false,-26.1,10.84,1.66,1.84,2.02,1.5049,2806519,true,true,false,false,false,true,SHORT,CAUGHT
SRXH,false,21.02,21.64,0.1562,0.19,0.2099,0.1475,182055872,true,false,false,false,false,false,,MISSED
HUBC,false,20.83,10.93,1.83,2.03,2.5,1.83,16950228,true,true,false,true,false,false,MOMENTUM,CAUGHT
LASE,false,20.81,5.31,2.26,2.38,2.57,2.16,29877505,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
WYFI,false,18.91,20.32,29.63,35.65,37.5,29.2,4953888,true,false,false,false,false,false,,MISSED
AMPG,false,17.07,17.07,7.5,8.78,8.81,7.5,5567347,true,false,false,false,false,false,,MISSED
EDHL,false,-16.67,-12.14,7.0,6.15,7.8,5.58,201383,true,false,false,false,false,false,,MISSED
AXTI,false,-15.98,-14.26,108.51,93.04,110.785,92.9,11413080,true,false,false,false,false,false,,MISSED
SABR,false,13.79,12.5,1.76,1.98,2.03,1.76,16318967,true,false,false,false,false,false,,MISSED
RKTO,true,13.59,21.81,0.9605,1.17,1.17,0.92,4711073,true,false,false,false,false,false,,MISSED
HITI,false,12.0,-1.91,2.569,2.52,2.65,2.47,7572080,true,true,false,true,false,false,MOMENTUM,CAUGHT
RUBI,false,-11.53,-1.33,0.4277,0.422,0.44,0.3839,5221016,true,false,false,false,false,false,,MISSED
CHAI,true,-11.48,-12.2,1.23,1.08,1.25,1.08,1694226,true,false,false,false,false,false,,MISSED
HKIT,false,-11.4,-6.36,0.44,0.412,0.4401,0.3819,5454198,true,false,false,false,false,false,,MISSED
ARQQ,false,11.27,14.73,17.38,19.94,20.53,17.0,2289127,true,false,false,false,false,false,,MISSED
AAOI,false,-10.83,-12.43,195.045,170.81,196.4,169.87,13010608,true,false,false,false,false,false,,MISSED
MGNI,false,10.75,10.61,16.77,18.55,18.67,16.6,6374344,true,false,false,false,false,false,,MISSED
SSRM,false,9.99,4.29,30.52,31.83,32.09,30.13,3980357,false,false,false,false,false,false,,IGNORED
MRVL,false,-9.78,-6.84,299.13,278.67,317.0,278.13,58399992,false,false,false,false,false,false,,IGNORED
MTEN,false,-9.73,-6.42,3.27,3.06,3.49,2.52,2752960,false,false,false,false,false,false,,IGNORED
SNAP,false,-9.63,-9.79,5.72,5.16,5.9399,5.1,92193086,false,false,false,false,false,false,,IGNORED
AEHR,false,-9.54,-7.39,113.19,104.83,118.69,104.46,1266852,false,false,false,false,false,false,,IGNORED
HLP,true,-9.45,-6.04,0.5117,0.4808,0.5117,0.4529,1775890,false,false,false,false,false,false,,IGNORED
VECO,false,-9.44,-8.35,82.05,75.2,84.1599,74.62,2045077,false,false,false,false,false,false,,IGNORED
VIVO,false,9.35,11.91,5.12,5.73,6.18,5.09,3153013,false,false,false,false,false,false,,IGNORED
SHAZ,false,9.22,9.54,70.0,76.68,79.99,68.81,575985,false,false,false,false,false,false,,IGNORED
AMC,false,9.21,12.16,2.22,2.49,2.54,2.2,47711493,false,false,false,false,false,false,,IGNORED
MNTS,false,-8.99,-7.55,10.07,9.31,10.08,9.23,3609389,false,false,false,false,false,false,,IGNORED
RDW,false,-8.97,-6.93,14.505,13.5,14.58,13.18,40851692,false,false,false,false,false,false,,IGNORED
QBTS,false,-8.83,-7.03,25.75,23.94,26.11,23.885,29309126,false,false,false,false,false,false,,IGNORED
QUBT,false,-8.83,-6.3,10.8,10.12,10.93,9.99,16268830,false,false,false,false,false,false,,IGNORED
KMRK,true,8.62,9.57,1.15,1.26,1.39,1.15,732104,false,false,false,false,false,false,,IGNORED
PRCH,false,8.57,7.95,10.56,11.4,11.5,10.45,2897210,false,false,false,false,false,false,,IGNORED
RITR,true,8.48,14.19,0.57,0.6509,0.7499,0.54,2688819,false,false,false,false,false,false,,IGNORED
INTC,false,-8.45,-6.44,125.105,117.05,128.68,116.9,131400739,false,false,false,false,false,false,,IGNORED
IONQ,false,-8.37,-6.49,59.95,56.06,60.885,55.91,21745166,false,false,false,false,false,false,,IGNORED
GEMI,false,-8.19,-6.73,5.05,4.71,5.13,4.7,1426260,false,false,false,false,false,false,,IGNORED
CRDO,false,-7.8,-6.62,256.13,239.18,258.36,238.97,7447627,false,false,false,false,false,false,,IGNORED
INOD,false,7.79,8.51,99.0,107.42,113.8189,98.8,2290734,false,false,false,false,false,false,,IGNORED
SITM,false,-7.76,-9.84,759.64,684.86,759.64,683.29,496018,false,false,false,false,false,false,,IGNORED
ACLS,false,-7.7,-6.84,189.82,176.845,193.5,176.0,634396,false,false,false,false,false,false,,IGNORED
COHR,false,-7.5,-9.66,423.74,382.81,424.0,381.851,4208175,false,false,false,false,false,false,,IGNORED
KLAC,false,-7.44,-6.72,254.425,237.33,255.845,237.12,13841774,false,false,false,false,false,false,,IGNORED
CMCO,false,-7.39,-7.57,15.06,13.92,15.11,13.84,862893,false,false,false,false,false,false,,IGNORED
WNW,false,7.36,-9.33,3.86,3.5,4.47,3.49,12045655,false,true,false,true,false,true,MOMENTUM | SHORT,PICKED-FLAT
VIAV,false,-7.31,-7.82,54.35,50.1,54.39,50.01,5918505,false,false,false,false,false,false,,IGNORED
