ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
HKIT,false,350.68,105.62,3.2,6.58,8.8,3.01,88772426,true,true,false,true,false,false,MOMENTUM,CAUGHT
AIM,false,119.17,61.94,0.5549,0.8986,1.25,0.482,354067722,true,false,false,false,false,false,,MISSED
HUBC,false,97.32,-2.9,0.5304,0.515,0.5678,0.42,406902230,true,false,false,false,false,false,,MISSED
SUUN,false,76.88,66.3,0.92,1.53,1.53,0.884,20136390,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
ZCMD,false,-53.29,-30.36,0.112,0.078,0.117,0.0672,183149445,true,false,false,false,false,false,,MISSED
MASK,false,52.23,0.74,5.41,5.45,7.06,4.73,27144389,true,false,false,false,false,false,,MISSED
NAMM,false,36.84,-6.52,2.225,2.08,2.49,2.05,29411070,true,true,false,true,false,false,MOMENTUM,CAUGHT
ASTC,false,-28.92,-13.6,40.97,35.4,43.33,33.14,5875100,true,false,false,false,false,false,,MISSED
YMAT,false,-27.77,-0.52,0.9948,0.9896,1.16,0.95,1781296,true,false,false,false,false,false,,MISSED
DEVS,false,27.67,14.98,0.3331,0.383,0.4671,0.3019,97077002,true,false,false,false,false,false,,MISSED
FJET,false,27.35,31.4,7.23,9.5,9.7499,6.8,8983602,true,false,false,false,false,false,,MISSED
CODX,true,-27.32,-8.55,6.78,6.2,7.49,5.78,2567187,true,false,false,false,false,false,,MISSED
CRE,false,24.62,-8.86,3.61,3.29,3.74,2.96,7114485,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
AIIO,false,23.21,-3.79,3.035,2.92,3.39,2.88,38572871,true,true,false,true,false,false,MOMENTUM,CAUGHT
DXF,false,-23.12,1.03,0.5251,0.5305,0.5852,0.52,9602625,true,true,false,true,false,true,MOMENTUM | SHORT,CAUGHT
AMC,false,22.54,19.1,1.78,2.12,2.215,1.78,115302024,true,false,false,false,false,false,,MISSED
SPCE,false,21.68,3.37,7.275,7.52,8.9,6.27,283975373,true,true,false,true,false,false,MOMENTUM,CAUGHT
