ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
ONCO,SHORT,11.1,6.02,1.26,0.9601,1.26,1.015,1283086,29073,44.13,0.18,True,1.08,1.015,1.0252,0.9947,9852,100.0,65.3715,0.934,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.1016,3.69,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
CREG,SHORT,5.29,-7.25,3.84,1.9604,2.74,2.22,4295141,26548,161.78,0.14,True,2.07,2.22,2.2422,2.1756,4504,99.99,42.0434,0.958,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.4327,2.75,HIGH (low-priced low-float — verify locate before entering)
RGNT,SHORT,8.2,-15.66,8.98,5.6,5.6,7.055,2493704,847423,2.94,0.43,True,6.1,7.055,7.1255,6.9139,1417,99.97,19.8692,1.09,WEAK,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,2.0034,5.18,LOW
