ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
ARLO,EARLY_RECLAIM_TRIGGER,100.0,100.0,100.0,EARLY_RECLAIM_TRIGGER,13.4,weekly,log_regression,AT_LOWER,0.272,10,10.64,11.68,daily,12.84,97.14,nearest_support_gap_hi,13.03,True,True,2.76,2.84,26.04,26.04,9.03,OPTIONS_MISSING,"ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | just-triggered reclaim, still near shelf | room back to recent high | coiled/controlled short-term momentum",early_trigger_not_chase
AEO,EARLY_STRUCTURAL_MATCH,100.0,87.0,87.0,TOO_EARLY_OR_LOOSE,17.12,daily,log_regression,AT_LOWER,0.267,7,10.74,11.41,daily,33.35,98.46,nearest_support_gap_hi,16.32,True,True,4.67,4.9,19.71,19.71,3.33,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 19.71% from recent high | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
CRSR,EARLY_STRUCTURAL_MATCH,89.3,73.0,73.0,TOO_EARLY_OR_LOOSE,9.83,daily,log_regression,MID,0.425,20,5.0,6.48,daily,34.08,100.0,nearest_support_gap_hi,9.8,True,True,0.31,0.31,33.27,33.27,3.36,MIXED_OR_WEAK,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high,too_early_or_loose_for_trigger | early_positive_momentum
ACHC,EARLY_STRUCTURAL_MATCH,58.7,72.0,72.0,TOO_EARLY_OR_LOOSE,34.8336,1h,log_regression,MID,0.63,20,24.87,25.04,weekly,28.12,94.29,nearest_support_gap_hi,34.75,True,False,0.24,0.24,0.0,0.0,26.75,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf,mid_high_channel_location | not_pulled_back | too_early_or_loose_for_trigger | room_to_high_unknown | early_positive_momentum
