ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
HELP,Long,T2-LONG,100,PULLBACK,5.9671,5.7763,6.8,6.87,6.97,6.38,1525452,15.13,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
PARR,Long,T2-LONG,100,PULLBACK,61.37,58.9178,68.25,65.78,66.62,64.55,779410,7.19,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
AKAM,Long,T2-LONG,94,PULLBACK,117.6,111.4239,133.84,126.19,131.075,125.28,3038774,7.3,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
ALMS,Long,T2-LONG,100,PULLBACK,27.89,26.4519,31.16,28.31,30.24,27.4201,930690,1.51,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
VOR,Long,T1-STRONG_LONG,100,PULLBACK,18.72,17.8383,22.0,19.14,19.9,17.67,2185013,2.24,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
TBLA,Long,T1-STRONG_LONG,90,PULLBACK,5.19,4.9955,5.579,5.52,5.63,5.5,1612862,6.36,CLOSED,0.18,True,2026-07-10_1720,2026-07-10_0113_ranked
NAT,Long,T2-LONG,69,PULLBACK,5.9,5.4369,6.8263,6.17,6.18,5.925,3237069,4.58,STOPPED,-1.0,True,2026-07-10_1720,2026-07-10_0113_ranked
GLUE,Long,T1-STRONG_LONG,84,PULLBACK,24.52,22.8338,27.8924,23.04,24.17,22.3001,1718268,-6.04,STOPPED,-1.0,False,2026-07-10_1720,2026-07-10_0113_ranked
WRBY,Long,T1-STRONG_LONG,93,PULLBACK,29.32,26.8399,34.2802,29.05,29.83,28.51,1714530,-0.92,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
SNDX,Long,T1-STRONG_LONG,100,PULLBACK,22.38,21.4176,24.3048,23.61,24.79,23.01,2100852,5.5,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
COMP,Long,T1-STRONG_LONG,88,BOUNCE,11.92,10.9804,13.7992,11.72,12.27,11.71,8178805,-1.68,CLOSED_LOSS,-0.21,False,2026-07-10_1720,2026-07-10_0113_ranked
SRPT,Long,T2-LONG,89,PULLBACK,20.52,19.1963,23.1674,18.95,20.54,18.68,3029966,-7.65,STOPPED,-1.0,False,2026-07-10_1720,2026-07-10_0113_ranked
CORT,Long,T1-STRONG_LONG,100,PULLBACK,93.25,85.8256,108.0988,91.88,93.17,90.02,1128598,-1.47,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
PACB,Long,T1-STRONG_LONG,100,PULLBACK,1.51,1.44,1.65,1.56,1.64,1.52,6685600,3.31,TARGET_HIT,0.91,True,2026-07-10_1720,2026-07-10_0113_ranked
TGTX,Long,T1-STRONG_LONG,100,BOUNCE,59.06,55.5131,66.1538,57.12,58.97,56.55,1230345,-3.28,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
PBF,Long,T1-STRONG_LONG,100,PULLBACK,53.31,47.0062,65.9176,53.18,54.815,51.7,1692592,-0.24,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
TYRA,Long,T1-STRONG_LONG,100,BOUNCE,33.01,30.6423,37.7454,32.75,33.27,31.085,1005596,-0.79,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
CRSR,Long,T1-STRONG_LONG,82,PULLBACK,9.55,8.5942,11.4616,9.66,9.7744,9.43,1120938,1.15,CLOSED,0.12,False,2026-07-10_1720,2026-07-10_0113_ranked
EVC,Long,T2-LONG,88,BOUNCE,12.08,11.5818,13.0764,11.76,12.13,11.75,926206,-2.65,CLOSED_LOSS,-0.64,False,2026-07-10_1720,2026-07-10_0113_ranked
SYM,Long,T2-LONG,90,BOUNCE,43.15,40.4393,48.5714,43.64,44.5,43.02,1792455,1.14,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
RLAY,Long,T1-STRONG_LONG,100,PULLBACK,20.75,19.0411,24.1678,20.005,20.75,19.31,3188106,-3.59,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
PHVS,Long,T1-STRONG_LONG,100,PULLBACK,33.85,32.2719,37.0062,35.07,36.25,33.97,639305,3.6,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
BOBS,Long,T1-STRONG_LONG,78,BOUNCE,15.33,14.162,17.666,15.65,16.12,15.12,784858,2.09,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
OKTA,Long,T1-STRONG_LONG,100,BOUNCE,148.84,137.1774,172.1652,138.63,151.48,138.13,3369595,-6.86,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
NEO,Long,T2-LONG,73,BOUNCE,14.73,13.8128,16.5644,14.11,14.7,13.955,1377878,-4.21,CLOSED_LOSS,-0.68,False,2026-07-10_1720,2026-07-10_0113_ranked
SYRE,Long,T1-STRONG_LONG,100,BOUNCE,98.75,92.538,111.174,97.74,99.34,94.1344,778883,-1.02,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
HL,Long,T1-STRONG_LONG,69,BOUNCE,15.79,14.6373,18.0954,15.82,15.8895,15.41,20580087,0.19,CLOSED,0.03,False,2026-07-10_1720,2026-07-10_0113_ranked
TENB,Long,T1-STRONG_LONG,100,BOUNCE,41.37,38.3945,47.3209,39.78,42.11,39.74,2261742,-3.84,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
ACRS,Long,T1-STRONG_LONG,100,BOUNCE,5.71,5.3447,6.4406,5.58,5.76,5.46,1401878,-2.28,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
TOI,Long,T1-STRONG_LONG,100,BOUNCE,5.85,5.4708,6.6084,5.89,5.94,5.51,3934727,0.68,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
PRM,Long,T1-STRONG_LONG,100,BOUNCE,35.09,32.7763,39.7174,34.32,35.05,33.71,1250988,-2.19,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
PTRN,Long,T1-STRONG_LONG,100,PULLBACK,27.9289,26.7817,30.2233,28.95,29.63,28.58,1535931,3.66,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
FROG,Long,T1-STRONG_LONG,100,BOUNCE,95.5,89.9481,106.6038,90.74,96.75,89.19,1850085,-4.98,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
ABSI,Long,T1-STRONG_LONG,100,BOUNCE,11.47,10.767,12.876,10.6,11.4124,10.32,4696517,-7.59,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
PSNL,Long,T1-STRONG_LONG,100,BOUNCE,14.65,13.6867,16.5766,14.07,14.63,13.55,3787215,-3.96,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
ABEO,Long,T1-STRONG_LONG,100,BOUNCE,7.12,6.596,8.168,6.98,7.25,6.7509,1632784,-1.97,TARGET_HIT,1.5,True,2026-07-10_1720,2026-07-10_0113_ranked
