ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
YYGH,Long,BREAKOUT,T3-LONG_WATCH,31,1.47,1.41,1.6607,,3.2,0.06,False,1.47,0.0,INSIDE,1,1,HIGHWAY,WAITING,0.48,0.5,True,NANO,1.57,1.44,1.32,1.56,18.2,MID,MID,5,1,5,13.0,D,,,,,,,,,,,,,True,0.27591818181818184,0.22,N/A,
AVTR,Long,BOUNCE,T1-STRONG_LONG,100,15.61,14.7052,17.4196,,2.0,0.9048,,15.61,0.2,CLOSE,5,3,HIGHWAY,EXCITED,1.17,,,MEGA,0.02,15.485,15.44,15.53,0.6,PREMIUM,DISCOUNT,1033,11,370,99.9,A,"1d,1h,4h",15.585,15.16,179276565.0,1.4,1.3,0.0,0.0,8.4,43.0,8.0,657.81,True,0.43702857142857165,2.07,N/A,
CSGP,Long,BOUNCE,T2-LONG,37,30.36,28.7508,33.5784,31.405,2.0,1.6092,,30.36,2.1,CLOSE,1,1,OPEN_ROAD,EXCITED,1.07,,,MEGA,0.01,31.405,31.56,31.25,-1.0,DISCOUNT,DISCOUNT,258,1,105,2.8,D,1d,29.715,29.64,50676527.0,0.7,0.8,0.0,0.0,10.5,28.0,8.0,401.75,False,1.2251357142857147,1.31,N/A,
INTC,Long,BREAKOUT,T1-STRONG_LONG,86,101.19,94.3752,114.8196,,2.0,6.8148,False,101.05,0.0,INSIDE,4,4,OPEN_ROAD,EXCITED,5.74,1.3,True,MEGA,0.03,99.2525,97.14,101.365,4.3,PREMIUM,MID,4092,12,1653,2.2,C,,,,,,,,,,,,,False,5.2350785714285735,1.3,N/A,
DVLT,Long,PULLBACK,T2-LONG,96,0.1621,0.1065,0.2733,,2.0,0.0556,,0.1767,8.3,WAITING,4,4,OPEN_ROAD,EXCITED,2.33,,,MEGA,0.25,0.1608,0.1569,0.1647,5.0,PREMIUM,DISCOUNT,5,2,4,7.5,D,"10m,15m,30m,5m",0.1621,0.1565,9099388.0,2.6,1.8,1329682.0,2.0,45.4,43.0,8.0,679.52,False,0.02645714285714285,2.1,N/A,
UBXG,Long,BOUNCE,T2-LONG,100,5.03,4.4621,14.06,5.2,15.9,0.5679,,5.03,3.0,CLOSE,1,1,HIGHWAY,EXCITED,1.32,,,NANO,0.46,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,179.5,C,4h,4.88,4.6014,9400005.0,0.2,0.6,0.0,1.0,195.8,7.0,3.0,0.59,True,,,N/A,
