ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,204.49,BASING,0.0,0,5,5,226.7,225.7143,99,15m,10.38,18 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,204.49,201.4227,226.7,32,10.86,7.24,False
AAON,143.9,BASING,0.0,0,5,5,146.588,146.295,30,1m,1.66,10 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,5,143.9,141.7415,146.588,46,1.87,1.25,False
ABVX,78.22,BASING,0.0,0,5,5,87.95,87.71,25,1h,12.13,rel-vol 7.3x · regime FAVORABLE,False,5,78.22,77.0467,87.95,85,12.44,8.29,False
ADEA,30.88,BASING,0.0,0,5,5,33.4,33.2,20,15m,7.51,2 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,5,30.88,30.4168,33.4,215,8.16,5.44,False
ADNT,23.1962,BASING,0.0,0,5,5,24.86,24.74,13,weekly,6.66,11 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,23.1962,22.8483,24.86,287,7.17,4.78,False
AGPU,8.71,BASING,0.0,0,3,3,9.11,9.1035,1,1h,4.52,2 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,3,8.71,8.5794,9.11,765,4.59,3.06,False
AIIO,2.75,BASING,0.0,0,5,5,2.92,2.82,11,daily,2.55,19 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,5,2.75,2.7087,2.92,2424,6.18,4.12,False
AIM,0.7225,BASING,0.0,0,5,5,0.8305,0.8274,1,5m,14.52,9 bear-built-above · rel-vol 0.3x · regime FAVORABLE,True,6,0.7225,0.7117,0.8305,9227,14.95,9.97,False
AIRJ,5.78,BASING,0,0,0,0,,,,,0,rel-vol 2.5x · regime FAVORABLE,True,0,5.78,5.6933,6.358,1153,10.0,6.67,False
ALM,20.5069,BASING,0.0,0,4,4,22.2,22.07,13,1h,7.62,19 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,4,20.5069,20.1993,22.2,325,8.26,5.5,False
ALNT,85.42,BASING,0.0,0,4,4,86.43,86.4,4,5m,1.15,4 bear-built-above · rel-vol 1.0x · regime FAVORABLE,True,4,85.42,84.1387,86.43,78,1.18,0.79,False
ALOY,11.93,BASING,0.0,0,1,1,12.05,12.03,3,1m,0.84,1 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,1,11.93,11.751,12.05,558,1.01,0.67,False
ALP,0.2812,BASING,0.0,0,5,5,0.3208,0.3204,1,15m,13.94,7 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,5,0.2812,0.277,0.3208,23707,14.08,9.39,False
AMKR,76.6,BASING,0.0,0,5,5,77.405,77.4,1,1h,1.04,6 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,6,76.6,75.451,77.405,87,1.05,0.7,False
AMZE,0.1576,BASING,0.0,0,5,5,0.1667,0.1664,1,5m,5.58,4 bear-built-above · rel-vol 4.1x · regime FAVORABLE,False,5,0.1576,0.1552,0.1667,42301,5.77,3.85,False
AOSL,53.99,BASING,0.0,0,5,5,55.0,54.35,65,15m,0.67,12 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,5,53.99,53.1802,55.0,123,1.87,1.25,False
AREC,2.75,BASING,0.0,0,5,5,3.1,3.02,9,daily,9.82,2 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,6,2.75,2.7087,3.1,2424,12.73,8.48,False
ASAN,8.6,BASING,0.0,0,5,5,9.91,9.71,20,daily,12.91,9 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,8.6,8.471,9.91,775,15.23,10.16,False
ASST,15.95,BASING,0.0,0,5,5,17.67,16.95,73,weekly,6.27,29 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,7,15.95,15.7107,17.67,417,10.78,7.19,False
