ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
ZETA,EARLY_RECLAIM_TRIGGER,100.0,93.0,93.0,EARLY_RECLAIM_TRIGGER,22.39,daily,log_regression,AT_UPPER,0.8,10,18.98,19.3,weekly,13.8,97.65,nearest_support_gap_hi,21.87,True,True,2.32,2.38,15.9,15.9,2.08,OPTIONS_MISSING,"ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 15.9% from recent high | just-triggered reclaim, still near shelf | room back to recent high",mid_high_channel_location | early_trigger_not_chase | overhead_gap_too_close | early_positive_momentum
FIG,EARLY_STRUCTURAL_MATCH,62.3,51.0,51.0,TOO_EARLY_OR_LOOSE,23.185,15m,log_regression,MID,0.662,4,18.62,19.05,weekly,17.83,96.84,nearest_support_gap_hi,22.19,True,True,4.29,4.48,40.83,40.83,3.08,OPTIONS_MISSING,ascending channel/control | bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,mid_high_channel_location | deep_damage_pullback | too_early_or_loose_for_trigger
