ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
USDE,352.16,91.82,9.405,3.96,6.46,3.9899,17132695,37127,461.46,0.01,False,2.08,3.9899,3.9301,4.1096,1670,99.95,1338.6147,1.054,NEUTRAL,GENESIS,GENESIS
SURG,63.89,37.14,0.68,0.5323,0.6686,0.569,44345413,5328,8322.46,0.25,False,0.4149,0.569,0.5605,0.5861,11716,100.0,522.6725,1.09,STRONG,GENESIS,GENESIS
AHMA,41.55,-7.76,3.0999,1.88,2.19,2.02,9276538,9054,1024.56,0.11,False,2.19,2.02,1.9897,2.0806,3300,99.99,223.2661,1.102,STRONG,GENESIS,GENESIS
