ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
VSAT,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,84.5,daily,log_regression,MID,0.603,42,63.67,67.39,weekly,20.25,99.36,nearest_support_gap_hi,84.4225,True,True,0.09,0.09,10.09,10.09,3.03,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 10.09% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,
FBIN,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,53.0,daily,log_regression,MID,0.389,18,45.96,49.01,weekly,7.53,99.07,nearest_support_gap_hi,52.54,True,True,0.87,0.88,4.05,4.05,2.96,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | coiled/controlled short-term momentum,shallow_pullback
UPWK,HIGH_PRIORITY_PRE_TRIGGER,94.8,76.0,76.0,PRE_TRIGGER_COIL,9.49,daily,log_regression,AT_UPPER,0.713,8,9.16,9.385,weekly,1.11,96.74,nearest_support_gap_hi,9.385,True,False,1.11,1.12,25.18,25.18,2.0,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high,mid_high_channel_location | overhead_gap_too_close
