ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAON,74.69,76.22,74.05,75.35,BELOW_PDH,RECLAIMED_PDL,True,75.0,73.75,0.752,OR_TOP_THIRD,0.571,False,False,0.571,1.99,62,NEUTRAL,48,AVOID_SHORT
ABT,110.47,113.91,108.68,108.93,BELOW_PDH,ABOVE_PDL,True,111.5,109.0,0.588,OR_MIDDLE,0.459,False,False,0.459,1.87,50,NEUTRAL,50,NEUTRAL
ACM,66.46,68.35,65.46,66.23,BELOW_PDH,RECLAIMED_PDL,True,66.47,65.59,0.989,OR_TOP_THIRD,0.871,False,False,0.871,3.71,74,AVOID_LONG_CHASE,40,AVOID_SHORT
AGEN,8.06,8.0,7.54,7.99,ABOVE_PDH,ABOVE_PDL,True,8.28,7.81,0.532,OR_MIDDLE,0.63,False,False,0.63,1.68,62,CONTINUATION_LONG,42,NEUTRAL
AHMA,1.37,1.39,1.33,1.37,BELOW_PDH,ABOVE_PDL,True,1.375,1.34,0.857,OR_TOP_THIRD,0.857,False,False,,,50,AVOID_LONG_CHASE,56,NEUTRAL
ALHC,13.79,13.94,13.43,13.59,BELOW_PDH,RECLAIMED_PDL,True,13.7599,13.4,1.0,ABOVE_ORH,0.83,False,False,0.83,4.6,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AMKR,47.18,46.71,45.34,45.73,ABOVE_PDH,ABOVE_PDL,True,46.845,45.465,1.0,ABOVE_ORH,0.954,False,False,0.954,2.34,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AMPG,3.3318,3.32,3.2,3.24,ABOVE_PDH,ABOVE_PDL,True,3.415,3.26,0.463,OR_MIDDLE,0.422,True,False,0.422,1.14,80,PULLBACK_BUY_ZONE,34,NEUTRAL
APVO,2.3,2.44,2.34,2.34,REJECTED_PDH,BELOW_PDL,True,2.4,2.33,0.0,BELOW_ORL,0.0,False,False,0.0,18.13,6,AVOID_LONG,96,AVOID_SHORT_CHASE
AVAV,152.64,148.65,143.2801,144.17,ABOVE_PDH,RECLAIMED_PDL,True,146.135,143.06,1.0,ABOVE_ORH,1.0,False,False,1.0,4.38,96,AVOID_LONG_CHASE,18,AVOID_SHORT
AVTR,14.8542,14.63,14.19,14.2,ABOVE_PDH,ABOVE_PDL,True,14.74,14.22,1.0,ABOVE_ORH,1.0,False,False,1.0,2.89,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BCRX,10.16,9.955,9.63,9.92,ABOVE_PDH,ABOVE_PDL,True,10.2018,9.9605,0.827,OR_TOP_THIRD,0.825,True,False,0.825,2.77,92,PULLBACK_BUY_ZONE,32,NEUTRAL
BFAM,71.94,75.12,72.86,73.07,BELOW_PDH,BELOW_PDL,True,73.305,71.445,0.266,OR_BOTTOM_THIRD,0.266,False,False,0.266,1.96,46,NEUTRAL,62,CONTINUATION_SHORT
BFLY,7.55,8.19,7.8,8.18,REJECTED_PDH,BELOW_PDL,True,8.4981,8.065,0.0,BELOW_ORL,0.078,False,True,0.078,2.07,0,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
BLDR,63.0,65.98,62.31,62.79,BELOW_PDH,ABOVE_PDL,True,64.7399,62.9,0.054,OR_BOTTOM_THIRD,0.053,False,False,0.053,2.05,50,RELOAD_ZONE,62,AVOID_SHORT_CHASE
BMNR,22.93,24.58,23.055,23.37,BELOW_PDH,BELOW_PDL,True,23.54,22.8105,0.164,OR_BOTTOM_THIRD,0.164,False,False,0.164,1.23,38,NEUTRAL,74,AVOID_SHORT_CHASE
BULL,9.02,9.33,9.01,9.13,BELOW_PDH,RECLAIMED_PDL,True,9.1,8.84,0.692,OR_TOP_THIRD,0.692,False,False,0.692,1.22,62,NEUTRAL,48,AVOID_SHORT
CAL,12.23,12.255,11.68,11.74,REJECTED_PDH,ABOVE_PDL,True,12.28,11.81,0.894,OR_TOP_THIRD,0.627,True,False,0.627,2.48,56,PULLBACK_BUY_ZONE,60,NEUTRAL
CALM,78.0505,80.49,78.64,79.02,BELOW_PDH,BELOW_PDL,True,79.5576,78.12,0.0,BELOW_ORL,0.0,False,False,0.0,2.72,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CCC,7.29,7.505,7.21,7.24,BELOW_PDH,RECLAIMED_PDL,True,7.34,7.17,0.706,OR_TOP_THIRD,0.76,False,False,0.76,2.31,74,NEUTRAL,40,AVOID_SHORT
CCTG,0.6267,0.6757,0.6356,0.6488,REJECTED_PDH,BELOW_PDL,True,0.69,0.6406,0.0,BELOW_ORL,0.02,False,False,,,14,AVOID_LONG,84,AVOID_SHORT_CHASE
CLYM,15.15,15.03,13.09,14.82,ABOVE_PDH,ABOVE_PDL,True,15.29,14.6501,0.781,OR_TOP_THIRD,0.843,False,False,0.843,1.74,74,AVOID_LONG_CHASE,40,NEUTRAL
CMND,1.79,1.93,1.76,1.83,BELOW_PDH,ABOVE_PDL,True,1.8699,1.82,0.0,BELOW_ORL,0.0,False,False,,,38,AVOID_LONG,60,AVOID_SHORT_CHASE
CMPS,13.21,13.4925,13.12,13.24,REJECTED_PDH,RECLAIMED_PDL,True,13.6,13.24,0.0,BELOW_ORL,0.35,False,True,0.35,1.4,30,AVOID_LONG,82,FIRST_RALLY_SHORT_ZONE
CMTL,1.526,1.68,1.57,1.57,BELOW_PDH,BELOW_PDL,True,1.61,1.565,0.0,BELOW_ORL,0.236,False,True,0.236,1.71,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
CNQ,51.91,52.02,50.64,51.81,REJECTED_PDH,ABOVE_PDL,True,51.75,51.23,1.0,ABOVE_ORH,0.8,False,False,0.8,2.16,60,AVOID_LONG,46,AVOID_SHORT
COMP,10.421,10.645,10.25,10.33,BELOW_PDH,ABOVE_PDL,True,10.52,10.2554,0.626,OR_MIDDLE,0.448,False,False,0.448,2.39,50,NEUTRAL,50,NEUTRAL
COUR,6.11,6.455,6.16,6.18,BELOW_PDH,BELOW_PDL,True,6.3125,6.16,0.0,BELOW_ORL,0.069,False,False,0.069,5.62,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CRCL,88.8,93.3,88.11,89.48,BELOW_PDH,RECLAIMED_PDL,True,89.5,85.87,0.807,OR_TOP_THIRD,0.769,False,False,0.769,1.4,74,NEUTRAL,40,AVOID_SHORT
CRE,2.97,3.13,2.82,3.08,REJECTED_PDH,ABOVE_PDL,True,3.2,2.981,0.0,BELOW_ORL,0.115,False,False,,,26,AVOID_LONG,72,AVOID_SHORT_CHASE
CRVO,2.66,2.67,2.55,2.57,TESTING_PDH,RECLAIMED_PDL,True,2.64,2.55,1.0,ABOVE_ORH,1.0,False,False,1.0,0.86,72,AVOID_LONG_CHASE,34,AVOID_SHORT
CRWV,81.0992,82.81,80.37,81.85,BELOW_PDH,RECLAIMED_PDL,True,82.53,79.85,0.466,OR_MIDDLE,0.515,False,True,0.515,1.18,54,NEUTRAL,60,FIRST_RALLY_SHORT_ZONE
CTSH,63.4,65.08,63.19,63.39,BELOW_PDH,RECLAIMED_PDL,True,64.04,62.71,0.519,OR_MIDDLE,0.519,False,False,0.519,3.3,62,NEUTRAL,42,AVOID_SHORT
CTSO,0.37,0.35,0.332,0.338,ABOVE_PDH,ABOVE_PDL,True,0.3611,0.333,1.0,ABOVE_ORH,0.267,False,False,0.267,0.17,72,CONTINUATION_LONG,34,AVOID_SHORT
DGXX,3.4127,3.57,3.4,3.42,BELOW_PDH,RECLAIMED_PDL,True,3.44,3.35,0.697,OR_TOP_THIRD,0.582,False,False,0.582,1.1,62,NEUTRAL,48,AVOID_SHORT
DNLI,22.85,23.75,23.06,23.265,REJECTED_PDH,BELOW_PDL,True,23.86,23.13,0.0,BELOW_ORL,0.241,False,True,0.241,2.18,0,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
DSX,3.0099,2.77,2.7,2.75,ABOVE_PDH,ABOVE_PDL,True,2.845,2.77,1.0,ABOVE_ORH,0.96,False,False,0.96,0.87,72,AVOID_LONG_CHASE,34,AVOID_SHORT
ELF,107.21,110.0,105.355,105.54,BELOW_PDH,RECLAIMED_PDL,True,107.5958,104.6,0.871,OR_TOP_THIRD,0.685,False,False,0.685,2.97,62,NEUTRAL,48,AVOID_SHORT
EOSE,3.62,3.165,3.01,3.04,ABOVE_PDH,ABOVE_PDL,True,3.48,3.21,1.0,ABOVE_ORH,0.863,True,False,0.863,0.82,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
EQPT,17.77,17.46,16.68,16.85,ABOVE_PDH,ABOVE_PDL,True,17.835,17.36,0.863,OR_TOP_THIRD,0.641,True,False,0.641,2.1,80,PULLBACK_BUY_ZONE,40,NEUTRAL
ESAB,75.44,75.94,73.78,74.04,BELOW_PDH,RECLAIMED_PDL,True,74.95,73.71,1.0,ABOVE_ORH,1.0,False,False,1.0,1.73,84,AVOID_LONG_CHASE,26,AVOID_SHORT
FAST,47.9958,49.235,48.525,48.75,BELOW_PDH,BELOW_PDL,True,48.69,47.88,0.143,OR_BOTTOM_THIRD,0.336,False,True,0.336,3.03,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
FCEL,14.3646,17.33,16.33,17.08,BELOW_PDH,BELOW_PDL,True,15.96,14.55,0.0,BELOW_ORL,0.22,False,True,0.22,1.41,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
FIGR,33.2869,36.925,33.66,33.7,BELOW_PDH,BELOW_PDL,True,33.65,32.2,0.75,OR_TOP_THIRD,0.496,False,False,0.496,1.81,38,NEUTRAL,68,CONTINUATION_SHORT
FNB,18.28,18.205,17.795,17.87,ABOVE_PDH,ABOVE_PDL,True,18.225,17.964,1.0,ABOVE_ORH,0.71,True,False,0.71,2.69,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
FRSH,13.19,13.94,13.405,13.46,BELOW_PDH,BELOW_PDL,True,13.47,13.17,0.067,OR_BOTTOM_THIRD,0.067,False,False,0.067,1.93,38,NEUTRAL,74,AVOID_SHORT_CHASE
FTAI,185.61,191.77,186.46,189.29,BELOW_PDH,BELOW_PDL,True,191.5375,186.9,0.0,BELOW_ORL,0.14,False,True,0.14,2.61,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
FTHM,0.6556,0.675,0.5701,0.6222,BELOW_PDH,ABOVE_PDL,True,0.6638,0.611,0.845,OR_TOP_THIRD,0.745,False,False,,,50,NEUTRAL,56,NEUTRAL
GDHG,1.28,1.34,1.2513,1.2701,REJECTED_PDH,RECLAIMED_PDL,True,1.34,1.2185,0.506,OR_MIDDLE,0.506,False,False,,,50,AVOID_LONG,54,AVOID_SHORT
GNIS,0.0008,0.0008,0.0006,0.0007,TESTING_PDH,RECLAIMED_PDL,True,0.0007,0.0006,1.0,ABOVE_ORH,1.0,False,False,,,72,AVOID_LONG_CHASE,34,AVOID_SHORT
GRAF,,,,,BELOW_PDH,ABOVE_PDL,False,,,,OPENING_RANGE_PENDING,,False,False,,,50,NEUTRAL,50,NEUTRAL
