ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABEO,6.81,6.49,6.295,6.39,ABOVE_PDH,ABOVE_PDL,True,6.66,6.48,1.0,ABOVE_ORH,0.795,True,False,0.795,1.6,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
ABSI,8.4659,8.065,7.43,7.93,ABOVE_PDH,ABOVE_PDL,True,8.475,8.198,0.967,OR_TOP_THIRD,0.692,True,False,0.692,1.88,80,PULLBACK_BUY_ZONE,40,NEUTRAL
ACRS,5.99,5.55,5.0103,5.53,ABOVE_PDH,ABOVE_PDL,True,5.725,5.59,1.0,ABOVE_ORH,0.879,True,False,0.879,2.29,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
AEM,150.9201,147.81,143.5,147.42,ABOVE_PDH,ABOVE_PDL,True,153.805,150.81,0.037,OR_BOTTOM_THIRD,0.306,False,False,0.306,1.83,70,CONTINUATION_LONG,42,NEUTRAL
AHMA,1.6,1.5,1.295,1.42,ABOVE_PDH,ABOVE_PDL,True,1.5699,1.48,1.0,ABOVE_ORH,0.686,True,False,,,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
AMAT,546.5,519.5,491.68,518.21,ABOVE_PDH,ABOVE_PDL,True,546.89,535.5547,0.966,OR_TOP_THIRD,0.775,True,False,0.775,2.06,92,PULLBACK_BUY_ZONE,32,NEUTRAL
AMKR,55.89,50.9883,47.39,50.84,ABOVE_PDH,ABOVE_PDL,True,54.63,53.01,1.0,ABOVE_ORH,0.846,True,False,0.846,1.37,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
AMRX,18.48,18.95,18.44,18.85,REJECTED_PDH,RECLAIMED_PDL,True,19.15,18.45,0.043,OR_BOTTOM_THIRD,0.287,False,True,0.287,3.19,50,AVOID_LONG,72,FIRST_RALLY_SHORT_ZONE
APPS,12.42,9.0,8.24,9.0,ABOVE_PDH,ABOVE_PDL,True,9.7072,9.01,1.0,ABOVE_ORH,1.0,False,False,1.0,1.94,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ASTS,70.12,65.12,55.74,63.52,ABOVE_PDH,ABOVE_PDL,True,71.27,66.87,0.739,OR_TOP_THIRD,0.739,False,False,0.739,0.98,62,CONTINUATION_LONG,48,NEUTRAL
