ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
INTC,Long,BOUNCE,T1-STRONG_LONG,100,129.37,121.444,145.222,135.69,2.0,7.926,129.37,1.1,CLOSE,1,1,1d,127.9,125.2,HIGHWAY,EXCITED,1.83,63154770018,0.5,0.8,3439295,0,12.8,65,8,5016.55,MEGA,0.01,135.69,131.65,139.73,6.1,DISCOUNT,DISCOUNT,17499,26,4252,99.9,A,False,11.387,0.7,N/A,
MRVI,Long,PULLBACK,T1-STRONG_LONG,100,5.53,5.2089,6.1722,,2.0,0.3211,6.045,8.5,WAITING,5,5,"15m,1d,1h,30m,4h",5.53,5.37,HIGHWAY,EXCITED,2.11,33616095,0.8,0.8,0,1,24.2,49,8,101.63,HIGH,0.02,5.765,5.76,5.77,0.2,FLAT,FLAT,332,13,186,99.9,A,True,0.28316428571428576,1.13,N/A,
PPC,Long,BOUNCE,T2-LONG,74,26.9,25.8311,29.0378,27.485,2.0,1.0689,26.9,0.0,CLOSE,2,2,"1h,4h",26.89,26.63,OPEN_ROAD,EXCITED,0.72,10803283,0.2,0.8,0,1,7.2,49,8,42.23,MED,0.01,27.485,27.56,27.41,-0.5,DISCOUNT,DISCOUNT,52,1,52,6.6,D,False,1.0114642857142864,1.06,N/A,
SRRK,Long,BOUNCE,T1-STRONG_LONG,100,52.565,49.7319,58.2312,,2.0,2.8331,52.565,0.0,CLOSE,7,4,"15m,1h,1m,4h",52.56,51.27,HIGHWAY,EXCITED,1.14,72949281,0.5,1.3,0,1,16.3,47,8,91.8,HIGH,0.01,52.3275,52.33,52.325,-0.0,FLAT,FLAT,2998,5,1287,99.9,A,False,2.2182071428571426,1.28,N/A,
TRU,Long,BOUNCE,T2-LONG,85,68.42,62.4971,80.2658,,2.0,5.9229,68.42,0.3,CLOSE,9,5,"15m,1d,1h,30m,4h",68.19,64.43,OPEN_ROAD,EXCITED,1.2,937350896,0.2,0.9,0,1,11.0,26,8,191.49,HIGH,0.0,68.095,68.0,68.19,0.3,FLAT,FLAT,1448,1,543,2.8,D,False,2.6675,2.22,N/A,
WEN,Long,BOUNCE,T2-LONG,100,7.6652,5.6517,11.6922,8.155,2.0,2.0135,7.6652,0.6,CLOSE,4,4,"1d,1h,30m,4h",7.62,6.3078,OPEN_ROAD,EXCITED,34.27,42729310769,3.3,4.4,12733191,2,49.4,14,8,156.88,HIGH,0.47,8.155,7.86,8.45,7.5,DISCOUNT,DISCOUNT,500,1,0,7.0,D,True,0.5865761428571429,3.43,N/A,
