ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,102.4986,108.67,104.056,107.69,BELOW_PDH,BELOW_PDL,True,105.74,101.23,0.281,OR_BOTTOM_THIRD,0.281,False,False,0.281,1.22,46,NEUTRAL,62,CONTINUATION_SHORT
ABT,108.98,111.64,109.54,110.36,REJECTED_PDH,BELOW_PDL,True,113.91,109.7,0.0,BELOW_ORL,0.057,False,False,0.057,2.16,6,AVOID_LONG,96,AVOID_SHORT_CHASE
ACM,66.23,69.6,67.26,67.43,BELOW_PDH,BELOW_PDL,True,68.16,66.26,0.0,BELOW_ORL,0.266,False,True,0.266,1.65,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
ADTX,0.0079,0.008,0.0067,0.0075,REJECTED_PDH,ABOVE_PDL,True,0.0085,0.0077,0.25,OR_BOTTOM_THIRD,0.25,False,False,0.25,0.93,46,AVOID_LONG,62,NEUTRAL
AGEN,7.99,7.76,7.5,7.61,ABOVE_PDH,ABOVE_PDL,True,7.8499,7.54,1.0,ABOVE_ORH,0.978,False,False,0.978,2.01,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AHMA,1.33,1.41,1.31,1.38,BELOW_PDH,ABOVE_PDL,True,1.39,1.36,0.0,BELOW_ORL,0.0,False,False,,,38,AVOID_LONG,60,AVOID_SHORT_CHASE
AIM,0.2303,0.3713,0.2015,0.226,BELOW_PDH,ABOVE_PDL,True,0.246,0.2273,0.16,OR_BOTTOM_THIRD,0.139,False,False,0.139,0.86,58,RELOAD_ZONE,50,AVOID_SHORT_CHASE
AMKR,45.45,48.7459,47.19,47.3,BELOW_PDH,BELOW_PDL,True,46.71,45.34,0.08,OR_BOTTOM_THIRD,0.08,False,False,0.08,2.74,38,NEUTRAL,74,AVOID_SHORT_CHASE
AMPG,3.24,3.43,3.3,3.37,BELOW_PDH,BELOW_PDL,True,3.32,3.2,0.333,OR_BOTTOM_THIRD,0.333,False,False,0.333,1.23,46,NEUTRAL,62,CONTINUATION_SHORT
AVTR,14.05,14.59,14.34,14.54,REJECTED_PDH,BELOW_PDL,True,14.63,14.41,0.0,BELOW_ORL,0.0,False,False,0.0,2.74,6,AVOID_LONG,96,AVOID_SHORT_CHASE
