ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
PMI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,0.28,0.27,0.3,,7067,1.0,FAVORABLE,0.283,MARKET,4,MINOR,2026-06-03,2026-06-03T05:13:14.736061
LAC,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,5.69,5.41,6.19,,351,1.75,FAVORABLE,5.6912,MARKET,5,MINOR,2026-06-03,2026-06-03T05:14:06.586133
ICHR,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,74.94,69.48,78.69,,18,0.69,FAVORABLE,74.94,MARKET,5,VACUUM,2026-06-03,2026-06-03T05:15:30.202114
POET,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,13.89,13.2,15.46,,143,2.26,FAVORABLE,13.89,MARKET,5,MINOR,2026-06-03,2026-06-03T05:17:25.983188
MNTS,LONG,CONVICTION,97.0,BULL_BOUNCE_PENDING,13.59,12.91,14.86,15.46,147,1.87,FAVORABLE,13.59,MARKET,5,MINOR,2026-06-03,2026-06-03T05:17:53.559556
CRML,LONG,CONVICTION,95.3,BULL_BOUNCE_PENDING,12.12,11.51,12.73,,165,1.0,FAVORABLE,12.12,MARKET,5,MINOR,2026-06-03,2026-06-03T05:17:28.724604
JZ,LONG,CONVICTION,95.1,BULL_BOUNCE_PENDING,0.46,0.44,0.49,,4317,1.0,FAVORABLE,0.4632,MARKET,1,MINOR,2026-06-03,2026-06-03T05:14:01.081690
ASTI,LONG,CONVICTION,94.6,BULL_BOUNCE_PENDING,8.97,8.09,9.42,,113,0.51,FAVORABLE,8.97,MARKET,5,MINOR,2026-06-03,2026-06-03T05:15:10.717318
WOLF,LONG,CONVICTION,94.6,BULL_BOUNCE_PENDING,60.7,57.66,68.33,,32,2.51,FAVORABLE,60.7,MARKET,5,MINOR,2026-06-03,2026-06-03T05:16:53.345183
ORIC,LONG,CONVICTION,94.1,BULL_BOUNCE_PENDING,7.66,7.28,8.77,8.77,261,2.9,FAVORABLE,7.66,MARKET,5,COMPRESSION,2026-06-03,2026-06-03T05:18:01.191765
NNE,LONG,CONVICTION,93.0,BULL_BOUNCE_PENDING,30.65,29.12,34.01,,65,2.19,FAVORABLE,30.65,MARKET,5,COMPRESSION,2026-06-03,2026-06-03T05:15:25.650378
RDW,LONG,CONVICTION,92.5,BULL_BOUNCE_PENDING,19.64,18.66,21.49,21.95,101,1.88,FAVORABLE,19.64,MARKET,5,MINOR,2026-06-03,2026-06-03T05:13:47.386958
URG,LONG,CONVICTION,90.0,BULL_BOUNCE_PENDING,2.07,1.97,2.17,,966,1.0,FAVORABLE,2.07,MARKET,1,MINOR,2026-06-03,2026-06-03T05:14:05.318321
GNRC,LONG,CONVICTION,89.9,BULL_BOUNCE_PENDING,294.47,274.03,309.19,,4,0.72,FAVORABLE,284.51,STOP,5,VACUUM,2026-06-03,2026-06-03T05:16:03.410486
ASTC,LONG,CONVICTION,89.3,BULL_BOUNCE_PENDING,46.46,42.31,54.11,,24,1.84,FAVORABLE,47.4099,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:17:37.529806
FULC,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,3.14,6.45,2.98,,30,0.05,FAVORABLE,3.13,LIMIT,1,CONVICTION,2026-06-03,2026-06-03T05:18:06.837936
SWMR,LONG,CONVICTION,88.6,BULL_BOUNCE_PENDING,73.5,66.59,77.17,,14,0.53,FAVORABLE,75.0,LIMIT,5,VACUUM,2026-06-03,2026-06-03T05:15:53.976130
BLBD,LONG,CONVICTION,88.4,BULL_BOUNCE_PENDING,72.78,67.97,76.42,,20,0.76,FAVORABLE,72.36,STOP,5,MINOR,2026-06-03,2026-06-03T05:16:35.790450
MCHP,LONG,CONVICTION,88.0,BULL_BOUNCE_PENDING,99.4,92.79,104.37,,15,0.75,FAVORABLE,96.93,STOP,5,VACUUM,2026-06-03,2026-06-03T05:14:32.444290
DV,LONG,CONVICTION,88.0,BULL_BOUNCE_CONFIRMED,10.65,10.08,11.7,,175,1.84,FAVORABLE,10.65,LIMIT,2,MINOR,2026-06-03,2026-06-03T05:15:03.570495
ECG,LONG,CONVICTION,88.0,BULL_BOUNCE_CONFIRMED,150.76,142.28,168.62,173.0,11,2.11,FAVORABLE,150.76,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T05:16:27.771940
DIDIY,LONG,CONVICTION,87.6,BULL_BOUNCE_PENDING,3.89,3.65,4.08,,411,0.8,FAVORABLE,3.83,STOP,1,MINOR,2026-06-03,2026-06-03T05:14:17.067576
Q,LONG,CONVICTION,87.4,BULL_BOUNCE_PENDING,153.39,150.5,159.33,168.2,34,2.05,FAVORABLE,156.52,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:15:39.413860
SMCI,LONG,CONVICTION,86.3,BULL_BOUNCE_PENDING,51.45,47.01,54.02,,22,0.58,FAVORABLE,49.71,STOP,5,MINOR,2026-06-03,2026-06-03T05:14:04.232074
NVDA,LONG,CONVICTION,85.8,BULL_BOUNCE_PENDING,232.51,220.0,244.14,,7,0.93,FAVORABLE,221.19,STOP,5,VACUUM,2026-06-03,2026-06-03T05:13:35.506278
RLAY,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,17.49,15.63,18.36,,53,0.47,FAVORABLE,15.82,STOP,3,MINOR,2026-06-03,2026-06-03T05:14:32.998287
CRNT,LONG,CONVICTION,84.5,BULL_BOUNCE_PENDING,3.15,3.02,3.4,,819,2.08,FAVORABLE,3.21,LIMIT,5,COMPRESSION,2026-06-03,2026-06-03T05:17:01.419259
UMAC,LONG,CONVICTION,83.4,BULL_BOUNCE_PENDING,34.39,29.92,36.11,,22,0.38,FAVORABLE,32.01,STOP,5,MINOR,2026-06-03,2026-06-03T05:14:25.241448
SA,LONG,CONVICTION,83.2,BULL_BOUNCE_PENDING,35.1,29.78,36.86,,18,0.33,FAVORABLE,35.8172,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T05:16:13.595947
DEVS,LONG,CONVICTION,82.8,BULL_BOUNCE_PENDING,0.55,0.51,0.58,,2430,0.67,FAVORABLE,0.565,LIMIT,3,MINOR,2026-06-03,2026-06-03T05:13:24.417243
INTC,LONG,CONVICTION,82.0,BULL_BOUNCE_PENDING,110.43,104.77,124.36,,17,2.46,FAVORABLE,112.68,LIMIT,5,VACUUM,2026-06-03,2026-06-03T05:13:27.234207
COHU,LONG,CONVICTION,82.0,BULL_BOUNCE_PENDING,56.63,54.83,59.47,,55,1.57,FAVORABLE,57.79,LIMIT,0,NONE,2026-06-03,2026-06-03T05:15:18.596475
CAMT,LONG,CONVICTION,82.0,BULL_BOUNCE_PENDING,185.13,181.86,192.36,194.8,30,2.21,FAVORABLE,185.67,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T05:16:07.995183
VCEL,LONG,CONVICTION,80.7,BULL_BOUNCE_PENDING,35.24,32.95,37.0,,43,0.77,FAVORABLE,34.45,STOP,5,MINOR,2026-06-03,2026-06-03T05:16:22.945834
CELC,LONG,CONVICTION,80.0,BULL_BOUNCE_PENDING,100.09,91.49,105.09,,11,0.58,FAVORABLE,93.5,STOP,5,CONVICTION,2026-06-03,2026-06-03T05:18:02.414561
DXYZ,LONG,CONVICTION,79.6,BULL_BOUNCE_PENDING,46.41,38.94,48.73,,13,0.31,FAVORABLE,47.36,LIMIT,5,COMPRESSION,2026-06-03,2026-06-03T05:17:17.738891
LPTH,LONG,CONVICTION,79.5,BULL_BOUNCE_PENDING,16.26,13.99,17.08,,44,0.36,FAVORABLE,16.5968,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:17:42.974389
ASYS,LONG,CONVICTION,79.4,BULL_BOUNCE_PENDING,24.52,21.61,25.75,,34,0.42,FAVORABLE,21.0548,STOP,5,COMPRESSION,2026-06-03,2026-06-03T05:16:27.637777
CENX,LONG,CONVICTION,79.3,BULL_BOUNCE_PENDING,67.4,65.18,70.77,,44,1.51,FAVORABLE,68.78,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:15:33.343748
CORZ,LONG,CONVICTION,78.6,BULL_BOUNCE,29.11,27.51,29.38,,62,0.17,FAVORABLE,29.11,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:14:19.594369
XNDU,LONG,CONVICTION,78.1,BULL_BOUNCE_PENDING,16.65,15.03,19.2,,61,1.57,FAVORABLE,16.99,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:17:27.300336
LASE,LONG,CONVICTION,78.0,BULL_BOUNCE_PENDING,2.92,2.87,3.06,3.3,1935,2.71,FAVORABLE,2.93,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:13:04.835712
HUBC,LONG,CONVICTION,78.0,BULL_BOUNCE_PENDING,0.61,0.55,0.64,,1736,0.53,FAVORABLE,0.6218,LIMIT,1,MINOR,2026-06-03,2026-06-03T05:13:14.071784
DNA,LONG,CONVICTION,78.0,BULL_BOUNCE_CONFIRMED,9.56,8.59,10.04,,102,0.49,FAVORABLE,9.56,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T05:15:30.071591
GXAI,LONG,CONVICTION,78.0,BULL_BOUNCE_PENDING,2.17,1.98,2.28,,540,0.59,FAVORABLE,1.31,STOP,4,MINOR,2026-06-03,2026-06-03T05:16:46.330250
PENG,LONG,CONVICTION,77.7,BULL_BOUNCE_PENDING,68.89,66.08,72.34,,35,1.23,FAVORABLE,70.3,LIMIT,4,VACUUM,2026-06-03,2026-06-03T05:15:09.935686
TOPS,LONG,CONVICTION,76.7,BULL_BOUNCE_PENDING,1.35,1.28,1.46,,1397,1.5,FAVORABLE,1.38,LIMIT,2,COMPRESSION,2026-06-03,2026-06-03T05:13:33.524789
ONTO,LONG,CONVICTION,76.5,BULL_BOUNCE_PENDING,279.0,274.54,294.05,295.49,22,3.38,FAVORABLE,284.0,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T05:15:52.903657
WCT,LONG,CONVICTION,76.0,BULL_BOUNCE_PENDING,2.01,1.69,2.11,,312,0.31,FAVORABLE,2.05,LIMIT,3,COMPRESSION,2026-06-03,2026-06-03T05:13:04.809183
MXL,LONG,CONVICTION,76.0,BULL_BOUNCE_PENDING,95.66,88.06,100.44,,13,0.63,FAVORABLE,89.99,STOP,5,COMPRESSION,2026-06-03,2026-06-03T05:14:49.109571
PGY,LONG,CONVICTION,75.8,BULL_BOUNCE_PENDING,15.39,14.08,16.16,,76,0.59,FAVORABLE,14.92,STOP,5,COMPRESSION,2026-06-03,2026-06-03T05:17:34.737646
CIFR,LONG,CONVICTION,75.5,BULL_BOUNCE_PENDING,25.97,23.73,27.27,,44,0.58,FAVORABLE,26.5,LIMIT,0,NONE,2026-06-03,2026-06-03T05:14:08.341995
SMR,LONG,CONVICTION,75.3,BULL_BOUNCE_PENDING,14.31,12.74,15.03,,63,0.46,FAVORABLE,14.035,STOP,5,COMPRESSION,2026-06-03,2026-06-03T05:13:46.600312
EQ,LONG,CONVICTION,75.2,BULL_BOUNCE_PENDING,2.99,2.45,3.14,,186,0.28,FAVORABLE,2.795,STOP,0,NONE,2026-06-03,2026-06-03T05:18:02.614604
LHSW,LONG,CONVICTION,75.1,BULL_BOUNCE_PENDING,0.22,0.18,0.23,,2506,0.28,FAVORABLE,0.1909,STOP,2,MINOR,2026-06-03,2026-06-03T05:13:41.885327
ZCMD,LONG,CONVICTION,75.1,BULL_BOUNCE_PENDING,0.06,0.05,0.06,,7485,0.23,FAVORABLE,0.062,LIMIT,4,MINOR,2026-06-03,2026-06-03T05:13:46.956923
CSTM,LONG,CONVICTION,74.6,BULL_BOUNCE_PENDING,35.56,34.29,37.34,,78,1.39,FAVORABLE,36.29,LIMIT,3,MINOR,2026-06-03,2026-06-03T05:15:29.019103
CSIQ,LONG,CONVICTION,74.5,BULL_BOUNCE_PENDING,19.76,17.85,20.74,,52,0.52,FAVORABLE,20.16,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:15:18.662140
FCEL,LONG,CONVICTION,74.4,BULL_BOUNCE_PENDING,25.76,21.2,27.05,,21,0.28,FAVORABLE,24.32,STOP,5,MINOR,2026-06-03,2026-06-03T05:16:54.408164
IREN,LONG,CONVICTION,74.0,BULL_BOUNCE_PENDING,66.32,64.79,69.1,,65,1.81,FAVORABLE,66.91,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:13:27.501248
GPUS,LONG,CONVICTION,74.0,BULL_BOUNCE_PENDING,0.22,0.21,0.24,,10214,1.89,FAVORABLE,0.224,LIMIT,1,MINOR,2026-06-03,2026-06-03T05:13:53.628074
CRDO,LONG,CONVICTION,74.0,BULL_BOUNCE,228.0,208.48,233.94,,5,0.3,FAVORABLE,228.0,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:14:22.531845
ENVX,LONG,CONVICTION,74.0,BULL_BOUNCE,8.62,7.88,8.82,,135,0.27,FAVORABLE,8.62,LIMIT,5,COMPRESSION,2026-06-03,2026-06-03T05:14:40.919936
SIG,LONG,CONVICTION,74.0,BULL_BOUNCE,87.99,83.78,98.41,98.41,23,2.48,FAVORABLE,87.99,LIMIT,5,COMPRESSION,2026-06-03,2026-06-03T05:15:47.879863
HPP,LONG,CONVICTION,74.0,BULL_BOUNCE,13.25,12.29,14.98,,104,1.81,FAVORABLE,13.25,LIMIT,2,COMPRESSION,2026-06-03,2026-06-03T05:15:57.533375
SIMO,LONG,CONVICTION,74.0,BULL_BOUNCE_PENDING,316.0,309.91,331.81,,16,2.59,FAVORABLE,319.0,LIMIT,0,NONE,2026-06-03,2026-06-03T05:15:53.667954
LEU,LONG,CONVICTION,74.0,BULL_BOUNCE,197.6,185.26,220.2,,8,1.83,FAVORABLE,197.6,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T05:16:04.305279
SHAK,SHORT,CONVICTION,74.0,BEAR_REJECTION_PENDING,57.01,62.53,54.16,,18,0.52,FAVORABLE,56.28,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T05:17:54.439470
FUTU,LONG,CONVICTION,73.8,BULL_BOUNCE_PENDING,97.2,89.31,110.16,,12,1.64,FAVORABLE,99.182,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T05:17:42.454307
XOS,LONG,CONVICTION,73.3,BULL_BOUNCE_PENDING,6.86,6.74,7.2,,859,2.95,FAVORABLE,6.9969,LIMIT,0,NONE,2026-06-03,2026-06-03T05:13:04.807182
DOO,LONG,CONVICTION,72.3,BULL_BOUNCE_PENDING,60.0,58.26,65.02,,57,2.9,FAVORABLE,61.22,LIMIT,5,VACUUM,2026-06-03,2026-06-03T05:16:29.510943
MRVL,LONG,CONVICTION,72.0,BULL_BOUNCE_PENDING,318.01,312.05,333.62,,16,2.62,FAVORABLE,324.5,LIMIT,5,MINOR,2026-06-03,2026-06-03T05:13:14.993154
LITE,LONG,CONVICTION,72.0,BULL_BOUNCE_PENDING,1026.98,1003.09,1078.33,,4,2.15,FAVORABLE,1030.0,LIMIT,5,VACUUM,2026-06-03,2026-06-03T05:14:47.292771
GRRR,LONG,CONVICTION,72.0,BULL_BOUNCE_PENDING,23.51,21.23,24.69,,43,0.52,FAVORABLE,21.36,STOP,5,MINOR,2026-06-03,2026-06-03T05:15:07.600100
NET,LONG,CONVICTION,72.0,BULL_BOUNCE_PENDING,261.77,258.2,272.37,270.9,28,2.97,FAVORABLE,265.0,LIMIT,5,VACUUM,2026-06-03,2026-06-03T05:15:09.664418
CIEN,LONG,CONVICTION,72.0,BULL_BOUNCE_PENDING,634.16,623.06,665.87,,9,2.85,FAVORABLE,637.27,LIMIT,5,VACUUM,2026-06-03,2026-06-03T05:15:38.376739
