ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
AEHL,Short,123.7059,STRETCHED,MEDIUM,1.13,NEUTRAL,SHORT_GENESIS,4.29,4.3329,4.2042,4.94,7.87,4.22,1983644,-15.15,STOPPED,-1.0,True,18.18,59.15,2026-08-14_1728,2026-08-14
BZAI,Short,73.645,EXTREME,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)",142.3,NEUTRAL,SHORT_GENESIS,0.8029,0.8109,0.7868,0.5931,0.8333,0.5435,57196622,26.13,STOPPED,-1.0,True,34.21,4.86,2026-08-14_1728,2026-08-14
