ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,16.04,BASING,0.0,0,15,15,17.75,17.6,15,daily,9.73,13 bear-built-above · rel-vol 0.3x · regime FAVORABLE,True,16,16.04,15.7994,17.75,415,10.66,7.11,False
AAOI,143.26,BASING,0.0,0,5,5,162.915,158.0,492,daily,10.29,1 bear-built-above · rel-vol 2.2x · regime FAVORABLE,True,5,143.26,141.1111,162.915,46,13.72,9.15,False
AAOX,22.32,BASING,0.0,0,6,6,24.35,24.31,5,45m,8.92,4 bear-built-above · rel-vol 2.5x · regime FAVORABLE,False,8,22.32,21.9852,24.35,298,9.09,6.06,False
AAPL,313.25,BASING,0.0,0,10,10,338.19,333.43,476,daily,6.44,1 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,10,313.25,308.5512,338.19,21,7.96,5.31,False
ABCL,7.28,BASING,0.0,0,12,12,7.69,7.392,30,daily,1.54,10 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,12,7.28,7.1708,7.69,915,5.63,3.75,False
ABNB,177.2,BASING,0.0,0,1,1,178.2,178.0122,19,5m,0.46,1 bear-built-above · rel-vol 3.7x · regime FAVORABLE,False,1,177.2,174.542,178.2,37,0.56,0.38,False
ABT,107.66,BASING,0.0,0,10,10,120.73,108.61,1213,daily,0.88,rel-vol 0.5x · regime FAVORABLE,True,11,107.66,106.0451,120.73,61,12.14,8.09,False
ACHR,5.61,BASING,0.0,0,1,1,6.38,6.25,13,daily,11.41,rel-vol 1.0x · regime FAVORABLE,False,1,5.61,5.5259,6.38,1188,13.73,9.15,False
ACI,11.9985,BASING,0.0,0,13,13,14.6,12.5,210,daily,4.18,11 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,13,11.9985,11.8185,14.6,555,21.68,14.45,False
ACN,174.9786,BASING,0.0,0,12,12,178.25,176.95,131,weekly,1.13,1 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,15,174.9786,172.3539,178.25,38,1.87,1.25,False
ACRS,5.93,BASING,0.0,0,18,18,6.2995,6.15,15,1h,3.71,18 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,18,5.93,5.8411,6.2995,1124,6.23,4.15,False
ADBE,263.5,BASING,0.0,0,18,18,293.38,282.74,1064,daily,7.3,13 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,19,263.5,259.5475,293.38,25,11.34,7.56,False
AEG,9.53,BASING,0.0,0,2,2,9.65,9.61,5,10m,0.84,2 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,2,9.53,9.387,9.65,699,1.26,0.84,False
AEHL,4.9936,BASING,0.0,0,12,12,5.28,5.248,4,30m,5.09,12 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,12,4.9936,4.9187,5.28,1335,5.74,3.82,False
AEM,180.86,BASING,0.0,0,17,17,192.66,185.0,766,daily,2.29,rel-vol 1.8x · regime FAVORABLE,False,21,180.86,178.1471,192.66,36,6.52,4.35,False
