ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
AEON,Long,BOUNCE,T1-STRONG_LONG,100,0.29,0.1879,0.4942,,2.0,0.1021,,0.29,3.0,CLOSE,7,7,OPEN_ROAD,EXCITED,643.56,,,MED,8.48,0.2635,0.231,0.296,28.1,PREMIUM,MID,30,7,9,41.4,C,"10m,15m,1d,1h,30m,4h,5m",0.2813,0.2379,968919433.0,14.2,4.7,1452637.0,1.0,54.1,39.0,8.0,24.01,False,0.043749285714285706,2.33,N/A,,0.5,0.5,0.5,0.5,0.5,0.5,0.9,HOSTILE,0.2379,0.29,0.31,2000,979,819,5.13,2.0,1.51,475.8,283.91,253.89,10:30,0.1879,0.4942,PULLBACK_LIMIT,,,,PENNY,MARKET
