ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
GLND,BULL_BOUNCE_PENDING,LONG,86.8,6.17,5.9,6.48,,367,1.13,FAVORABLE,6.71,6.3,DEEP_BELOW,-0.7261,23.0,3.8016,380.2% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 13.8, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $6.10 (4h 34tk MINOR gap body) | only 0.5% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 6.7x avg | float rotation 3.80x — parabolic engagement | breakout volume surge — real demand active | SPY FAVORABLE",LIMIT BUY @ $6.17 (2% pullback cap; anchor at $6.10 too far). Stop $5.9. Anchor: 4h 34tk.,2026-09-25T05:47:43
APUS,BULL_BOUNCE_PENDING,LONG,95.5,6.82,6.48,7.16,,293,1.0,FAVORABLE,19.33,6.8237,DEEP_BELOW,-0.8857,59.7,58.2129,5821.3% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.5, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""sector_top_quartile"": 3.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","MARKET: score 95 CONVICTION - take entry now at $6.82, not waiting for the $5.92 pullback | 12.8% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | hot volume 19.3x avg | float rotation 58.21x — parabolic engagement | HEALTHCARE STRONG (STRONG) — sector tailwind | breakout volume surge — real demand active | SPY FAVORABLE",MARKET BUY @ ~$6.82 (CONVICTION score 95). Stop $6.48. Anchor: 30m 5tk @ $5.92.,2026-09-25T05:47:43
AI,BULL_BOUNCE_PENDING,LONG,65.9,10.6,10.46,10.83,11.9,722,1.66,FAVORABLE,0.51,10.71,DEEP_BELOW,-0.4703,20.22,0.0175,1.7% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 11.9, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $10.60 (weekly 17tk COMPRESSION gap body) | only 0.3% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | TECH STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $10.60 on pullback (0.3% below current $10.71). Stop $10.46. Anchor: weekly 17tk.,2026-09-25T05:47:43
VSH,BULL_BOUNCE_PENDING,LONG,68.6,31.16,29.3,35.84,35.52,53,2.51,FAVORABLE,0.74,31.8,DEEP_BELOW,-0.5422,69.47,0.0176,1.8% (normal),FALLING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 12.6, ""moderate_pullback"": 8.0, ""obv_falling_pending"": -2.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $29.79 (daily 32tk COMPRESSION gap body) | 5.8% below — moderate pullback, sweet spot (49% WR) | OBV softer near-term — normal during pullback wait | TECH STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $31.16 (2% pullback cap; anchor at $29.79 too far). Stop $29.3. Anchor: daily 32tk.,2026-09-25T05:47:43
BENF,BULL_BOUNCE_PENDING,LONG,62.0,1.53,1.22,1.6,,329,0.25,FAVORABLE,0.76,1.5597,DEEP_BELOW,-0.875,12.48,1.3877,138.8% (FULL ROTATION — exhaustion signal),RISING,False,"{""structural_anchor_below"": 14.0, ""far_pullback"": 4.0, ""obv_rising"": 8.0, ""float_rot_in_play"": 4.0, ""sector_bottom_quartile"": -3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $1.43 (1m 2tk MINOR gap body) | 7.7% below — far pullback, patience required but edge is real (52% WR) | OBV rising — accumulation underneath | float rotation 1.39x — supply rotating, in play | FINANCIAL WEAK (WEAK) — sector headwind | SPY FAVORABLE",LIMIT BUY @ $1.53 (2% pullback cap; anchor at $1.43 too far). Stop $1.22. Anchor: 1m 2tk.,2026-09-25T05:47:42
BENF,CHANNEL_RECLAIM_LONG,LONG,61.0,1.56,0.49,1.64,,93,0.07,FAVORABLE,0.76,1.5597,DEEP_BELOW,-0.875,12.48,1.3877,138.8% (FULL ROTATION — exhaustion signal),RISING,False,"{""recent_breakdown"": 10.0, ""reclaim_in_progress"": 16.0, ""ascending_channel"": 10.0, ""anchor_held"": 12.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",recent low $0.50 dipped below rail $0.54 | price $1.56 now back inside channel — reclaim attempt | ASC channel (4h) | anchor: 1h 1tk @ $0.52 held | OBV rising — accumulation underneath reclaim | SPY FAVORABLE,"Channel: 4h ASC, breakdown reclaimed. Validated low $0.50 → now $1.56",2026-09-25T05:47:42
WDAY,BULL_BOUNCE_PENDING,LONG,78.5,188.19,185.95,207.11,203.13,44,8.46,FAVORABLE,0.36,190.9,BELOW,-0.2359,249.85,0.0052,0.5% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 11.6, ""vacuum_tier"": 6.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_quiet_pending"": -1.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $188.19 (45m 238tk VACUUM gap body) | only 0.8% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | TECH STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $188.19 on pullback (0.8% below current $190.90). Stop $185.95. Anchor: 45m 238tk.,2026-09-25T05:47:44
ALVO,BULL_BOUNCE,LONG,74.2,5.88,5.61,6.17,,365,1.07,FAVORABLE,1.04,5.88,DEEP_BELOW,-0.3499,9.04,0.0034,0.3% (normal),RISING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""anchor_high_genesis_rank"": 0.2, ""multiple_touches"": 16.0, ""obv_rising"": 6.0, ""rel_vol_normal+"": 3.0, ""regime_favorable"": 5.0}",ASC channel detected on 5m (score 96) | price at lower rail ($5.86) | anchor: 45m 12tk @ $5.79 | 5 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE,"Channel: 5m ASC, rails $5.86-$5.97",2026-09-25T05:47:43
NMAX,BULL_BOUNCE_PENDING,LONG,66.9,10.69,9.97,12.32,12.54,137,2.25,FAVORABLE,0.51,10.908,BELOW,-0.1768,13.25,0.005,0.5% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 0.9, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""sector_top_quartile"": 3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $10.14 (1h 17tk MINOR gap body) | 6.3% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | COMMS STRONG (STRONG) — sector tailwind | SPY FAVORABLE",LIMIT BUY @ $10.69 (2% pullback cap; anchor at $10.14 too far). Stop $9.97. Anchor: 1h 17tk.,2026-09-25T05:47:43
INLF,BULL_BOUNCE_PENDING,LONG,73.0,5.25,5.15,5.44,5.56,934,1.75,FAVORABLE,18.36,5.36,DEEP_BELOW,-0.9988,4544.0,8.744,874.4% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $5.21 (1m 1tk MINOR gap body) | only 2.6% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 18.4x avg | float rotation 8.74x — parabolic engagement | breakout volume surge — real demand active | SPY FAVORABLE",LIMIT BUY @ $5.25 (2% pullback cap; anchor at $5.21 too far). Stop $5.15. Anchor: 1m 1tk.,2026-09-25T05:47:43
