ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
ACN,Short,147.2145,STRETCHED,LOW,613.94,NEUTRAL,SHORT_GENESIS,126.88,128.1488,124.3424,127.98,134.7,125.6,41727132,-0.87,STOPPED,-1.0,True,19.75,84.26,2026-06-18_1617,2026-06-18
LEGN,Short,67.2136,IN_BAND,LOW,185.74,HOT,SHORT_GENESIS,29.7997,30.0977,29.2037,27.93,29.8,27.43,13605252,6.27,TARGET_HIT,1.0,True,12.38,49.01,2026-06-18_1617,2026-06-18
INFY,Short,54.9923,IN_BAND,LOW,4048.6,NEUTRAL,SHORT_GENESIS,10.95,11.0595,10.731,10.57,11.12,10.46,63560372,3.47,STOPPED,-1.0,True,7.18,116.49,2026-06-18_1617,2026-06-18
CTSH,Short,34.6641,IN_BAND,LOW,473.0,NEUTRAL,SHORT_GENESIS,46.22,46.6822,45.2956,43.7,46.44,43.405,61310358,5.45,TARGET_HIT,1.0,True,5.8,33.13,2026-06-18_1617,2026-06-18
STLA,Short,9.1632,IN_BAND,LOW,2897.51,NEUTRAL,SHORT_GENESIS,6.32,6.3832,6.1936,6.34,6.435,6.3,16915509,-0.32,STOPPED,-1.0,True,3.86,2.47,2026-06-18_1617,2026-06-18
CRVO,Short,6.6956,IN_BAND,MEDIUM,9.26,HOT,SHORT_GENESIS,4.66,4.7066,4.5668,4.24,7.81,3.84,107956895,9.01,STOPPED,-1.0,True,3.67,3.71,2026-06-18_1617,2026-06-18
