ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
CELH,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,30.31,weekly,log_regression,AT_LOWER,0.159,3,22.74,24.085,daily,20.54,96.55,nearest_support_gap_hi,29.985,True,True,1.07,1.08,20.29,20.29,3.93,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 20.29% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,early_positive_momentum
