ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
BTCT,SHORT,13.79,8.62,1.74,1.0,1.33,1.06,15126561,1039090,14.56,0.08,True,1.16,1.06,1.0706,1.0388,9433,99.99,81.9193,1.138,COLD,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.2589,16.98,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
AKAN,SHORT,6.12,-10.54,3.75,2.76,2.9903,3.25,6483767,1070542,6.06,0.49,True,2.94,3.25,3.2825,3.185,3076,99.97,15.0646,0.874,HOT,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.3775,0.54,MEDIUM
