ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,total_genesis,vol_ratio_today,vol_ratio_3d,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,news
UPST,Long,PULLBACK,T1-STRONG_LONG,98,30.61,28.7023,37.52,,3.6,1.9077,33.36,8.2,WAITING,7,7,"10m,15m,1d,1h,30m,4h,5m",30.61,29.59,HIGHWAY,EXCITED,1357552985.0,2.3,1.4,1.0,27.6,38.0,8.0,80.18,HIGH,0.08,30.31,29.53,31.09,5.3,PREMIUM,MID,1266,3,1071,12.5,B,,,,
UUUU,Long,PULLBACK,T1-STRONG_LONG,94,19.78,18.7792,21.7816,,2.0,1.0008,21.0,5.8,APPROACH,7,7,"10m,15m,1d,1h,30m,4h,5m",19.78,19.36,OPEN_ROAD,EXCITED,368932478.0,1.4,1.2,0.0,22.0,38.0,8.0,238.57,MEGA,0.04,19.72,19.54,19.9,1.8,PREMIUM,DISCOUNT,1094,14,461,2.9,C,,,,
MVST,Long,BOUNCE,T2-LONG,93,1.92,1.7896,2.83,,7.0,0.1303,1.92,0.8,CLOSE,5,3,"10m,1m,5m",1.905,1.845,OPEN_ROAD,EXCITED,75701.0,1.0,0.8,0.0,24.5,60.0,8.0,202.95,MEGA,0.02,1.745,1.73,1.76,1.7,PREMIUM,PREMIUM,78,6,30,47.4,C,,,,
ASPI,Long,PULLBACK,T1-STRONG_LONG,94,5.1,4.8694,7.05,,8.5,0.2306,5.38,5.2,APPROACH,6,6,"10m,15m,1h,30m,4h,5m",5.1,5.02,HIGHWAY,EXCITED,79038304.0,1.6,1.5,0.0,37.7,22.0,8.0,100.38,HIGH,0.06,5.05,5.0,5.1,2.0,PREMIUM,MID,194,3,75,31.0,B,,,,
NEXA,Long,PULLBACK,T3-LONG_WATCH,100,13.4,12.6585,14.883,,2.0,0.7415,14.65,8.5,WAITING,2,2,"15m,5m",13.4,13.05,HIGHWAY,EXCITED,45479496.0,10.4,3.8,1.0,28.6,50.0,8.0,46.78,MED,0.16,11.88,11.94,11.82,-1.0,PREMIUM,PREMIUM,714,14,279,99.9,A,,,,
ASST,Long,PULLBACK,T3-LONG_WATCH,51,12.5,12.0571,13.3858,,2.0,0.4429,13.53,7.6,WAITING,1,1,1d,12.5,12.43,OPEN_ROAD,EXCITED,25026127.0,1.3,1.3,0.0,44.2,51.0,8.0,56.5,HIGH,0.06,12.465,12.43,12.5,0.6,PREMIUM,MID,1075,8,610,26.4,A,,,,
UMAC,Long,PULLBACK,T1-STRONG_LONG,100,14.27,13.5849,17.08,,4.1,0.6851,15.42,7.5,WAITING,5,5,"10m,15m,1h,30m,4h",14.27,14.005,HIGHWAY,EXCITED,139082399.0,1.1,0.8,0.0,27.1,40.0,8.0,36.19,MED,0.12,14.13,13.99,14.27,2.0,PREMIUM,MID,437,8,304,10.8,A,,,,
MRLN,Long,BOUNCE,T3-LONG_WATCH,100,14.29,13.5218,15.8264,,2.0,0.7682,14.29,1.3,CLOSE,2,2,"10m,1m",14.1,13.94,HIGHWAY,EXCITED,300128.0,1.7,1.1,0.0,87.1,53.0,8.0,3.6,NANO,0.62,10.835,10.87,10.8,-0.6,PREMIUM,PREMIUM,713,14,325,99.9,A,,,,
LYFT,Long,PULLBACK,T1-STRONG_LONG,100,13.85,13.192,15.166,,2.0,0.658,14.66,5.5,APPROACH,11,7,"10m,15m,1d,1h,30m,4h,5m",13.85,13.6,OPEN_ROAD,EXCITED,332488442.0,1.4,1.1,0.0,14.6,24.0,8.0,321.09,MEGA,0.04,13.78,13.71,13.85,1.0,PREMIUM,DISCOUNT,144,3,73,3.0,C,,,,
DDOG,Long,PULLBACK,T1-STRONG_LONG,78,113.26,107.2529,125.2742,,2.0,6.0071,121.06,6.4,APPROACH,7,7,"10m,15m,1d,1h,30m,4h,5m",113.26,110.57,OPEN_ROAD,EXCITED,1269524603.0,1.3,1.1,0.0,20.2,35.0,8.0,325.03,MEGA,0.01,111.915,110.57,113.26,2.4,PREMIUM,MID,1601,3,1351,6.0,B,,,,
ABAT,Long,PULLBACK,T1-STRONG_LONG,77,3.2,2.9391,4.09,,3.4,0.2609,3.2,4.4,APPROACH,7,7,"10m,15m,1d,1h,30m,4h,5m",3.06,3.03,OPEN_ROAD,EXCITED,15474772.0,1.5,1.3,0.0,18.1,35.0,8.0,127.03,HIGH,0.03,3.045,3.03,3.06,1.0,PREMIUM,MID,62,8,52,27.8,C,,,,
AFRM,Long,PULLBACK,T1-STRONG_LONG,100,56.63,54.3782,71.0,57.095,6.4,2.2518,59.62,5.0,APPROACH,7,7,"10m,15m,1d,1h,30m,4h,5m",56.63,56.06,HIGHWAY,EXCITED,636010503.0,1.6,1.3,0.0,26.0,37.0,8.0,279.34,MEGA,0.02,57.095,55.82,58.37,4.6,PREMIUM,DISCOUNT,2500,7,768,19.1,A,,,,
BFLY,Long,PULLBACK,T1-STRONG_LONG,97,4.53,4.3068,4.9764,,2.0,0.2232,4.86,6.8,APPROACH,8,7,"10m,15m,1d,1h,30m,4h,5m",4.53,4.44,HIGHWAY,EXCITED,23038090.0,1.3,1.0,0.0,23.3,28.0,8.0,186.03,HIGH,0.02,4.47,4.44,4.5,1.4,PREMIUM,PREMIUM,345,9,55,99.9,A,,,,
TDOC,Long,PULLBACK,T1-STRONG_LONG,82,5.54,5.0634,6.4932,,2.0,0.4766,5.54,4.0,APPROACH,8,7,"10m,15m,1d,1h,30m,4h,5m",5.32,5.22,HIGHWAY,EXCITED,30894633.0,1.5,1.1,0.0,12.3,20.0,8.0,176.23,HIGH,0.03,5.28,5.24,5.32,1.5,PREMIUM,MID,60,4,40,17.0,C,,,,
OSS,Long,PULLBACK,T2-LONG,80,9.83,8.7834,11.9233,,2.0,1.0466,9.83,4.9,APPROACH,4,3,"10m,1m,5m",9.35,9.055,OPEN_ROAD,EXCITED,1094306.0,1.3,0.8,0.0,30.5,52.0,8.0,21.54,MED,0.08,8.765,8.76,8.77,0.1,FLAT,FLAT,173,16,110,2.5,C,,,,
HIMX,Long,PULLBACK,T1-STRONG_LONG,100,9.4,9.0016,10.1968,9.9325,2.0,0.3984,10.18,7.7,WAITING,4,4,"1d,1h,30m,4h",9.4,9.28,HIGHWAY,EXCITED,48007224.0,1.2,1.0,0.0,16.2,26.0,8.0,247.07,MEGA,0.01,9.9325,9.98,9.885,-1.0,PREMIUM,DISCOUNT,432,6,185,99.9,A,,,,
KLAR,Long,BOUNCE,T1-STRONG_LONG,87,14.86,13.8322,16.9156,,2.0,1.0278,14.86,2.2,CLOSE,7,7,"10m,15m,1d,1h,30m,4h,5m",14.53,14.26,OPEN_ROAD,EXCITED,247594924.0,1.2,1.0,0.0,17.9,26.0,8.0,140.05,HIGH,0.04,14.395,14.26,14.53,1.9,PREMIUM,MID,211,2,133,7.0,C,,,,
OUST,Long,PULLBACK,T1-STRONG_LONG,100,22.22,21.2721,27.64,23.565,5.7,0.9479,24.44,9.1,WAITING,4,4,"1d,1h,30m,4h",22.22,21.93,HIGHWAY,EXCITED,55742727.0,1.2,1.0,0.0,24.4,47.0,8.0,60.31,HIGH,0.02,23.565,23.42,23.71,1.2,PREMIUM,DISCOUNT,1452,17,529,13.1,A,,,,
GSAT,Long,BOUNCE,T1-STRONG_LONG,100,80.64,71.13,99.66,,2.0,9.51,80.64,2.7,CLOSE,4,4,"1d,1h,30m,4h",78.45,73.57,HIGHWAY,EXCITED,7715238848.0,2.3,2.9,2.0,12.6,50.0,8.0,51.45,HIGH,0.06,79.905,79.91,79.9,-0.0,FLAT,FLAT,8769,16,5189,99.9,A,,,,
STUB,Long,PULLBACK,T2-LONG,68,6.56,6.3438,7.84,6.93,5.9,0.2162,7.14,8.1,WAITING,2,2,"1h,4h",6.56,6.54,HIGHWAY,EXCITED,3598420.0,1.3,1.0,1.0,26.1,29.0,8.0,227.2,MEGA,0.02,6.93,6.9,6.96,0.9,PREMIUM,DISCOUNT,28,3,22,9.8,D,,,,
IRDM,Long,PULLBACK,T1-STRONG_LONG,100,37.99,34.1731,45.6238,,2.0,3.8169,37.99,4.9,APPROACH,2,2,"1d,4h",36.13,35.23,HIGHWAY,EXCITED,208700016.0,1.7,1.2,0.0,14.9,33.0,8.0,92.46,HIGH,0.02,36.475,36.12,36.83,2.0,PREMIUM,DISCOUNT,1045,10,870,99.9,A,,,,
BLDP,Long,PULLBACK,T1-STRONG_LONG,100,2.78,2.6481,3.0438,2.9575,2.0,0.1319,3.07,9.4,WAITING,3,3,"1h,30m,4h",2.78,2.73,HIGHWAY,EXCITED,10882065.0,1.4,1.2,0.0,21.9,47.0,8.0,300.59,MEGA,0.01,2.9575,2.94,2.975,1.2,PREMIUM,DISCOUNT,167,15,118,9.9,B,,,,
KD,Long,PULLBACK,T1-STRONG_LONG,65,13.82,12.6779,24.81,,9.6,1.1421,13.82,4.3,APPROACH,7,6,"10m,15m,1d,1h,30m,4h",13.22,13.07,MIXED,EXCITED,67439096.0,1.4,1.4,0.0,17.6,22.0,8.0,222.07,MEGA,0.01,13.19,13.16,13.22,0.5,FLAT,FLAT,72,3,72,79.5,C,,,,
WOLF,Long,PULLBACK,T3-LONG_WATCH,91,23.9,22.0093,27.6814,,2.0,1.8907,23.9,3.2,APPROACH,2,2,"15m,1m",23.13,22.69,HIGHWAY,EXCITED,421438.0,1.5,1.3,1.0,26.2,30.0,8.0,28.23,MED,0.05,22.805,23.0,22.61,-1.7,PREMIUM,PREMIUM,814,8,709,4.6,B,,,,
YSS,Long,PULLBACK,T3-LONG_WATCH,74,36.69,35.4244,39.2212,,2.0,1.2656,39.68,7.5,WAITING,1,1,1m,36.69,36.52,HIGHWAY,EXCITED,14960.0,1.7,1.4,1.0,43.5,40.0,8.0,85.97,HIGH,0.04,34.645,34.46,34.83,1.1,PREMIUM,PREMIUM,712,12,448,99.9,A,,,,
CMPX,Long,PULLBACK,T3-LONG_WATCH,34,5.48,5.2768,6.15,,3.3,0.2032,5.85,6.3,APPROACH,1,1,1d,5.48,5.44,HIGHWAY,EXCITED,11228108.0,1.7,1.5,0.0,18.4,16.0,8.0,118.87,HIGH,0.02,5.46,5.44,5.48,0.7,PREMIUM,MID,18,7,12,5.1,D,,,,
PUMP,Long,PULLBACK,T1-STRONG_LONG,99,14.49,13.2696,16.9308,,2.0,1.2204,14.49,4.4,APPROACH,6,6,"10m,15m,1h,30m,4h,5m",13.85,13.68,HIGHWAY,EXCITED,21127888.0,1.6,1.0,0.0,9.6,16.0,8.0,89.95,HIGH,0.02,13.76,13.67,13.85,1.3,PREMIUM,MID,338,8,259,99.9,A,,,,
IRWD,Long,PULLBACK,T1-STRONG_LONG,100,3.96,3.5325,4.815,4.12,2.0,0.4275,4.37,9.4,WAITING,4,4,"1d,1h,30m,4h",3.96,3.675,OPEN_ROAD,EXCITED,190952734.0,1.6,1.3,1.0,31.2,34.0,8.0,125.58,HIGH,0.02,4.12,4.04,4.2,4.0,PREMIUM,DISCOUNT,383,10,123,4.1,B,,,,
ANNX,Long,PULLBACK,T1-STRONG_LONG,100,5.93,5.6357,6.5186,,2.0,0.2943,6.35,6.6,APPROACH,7,7,"10m,15m,1d,1h,30m,4h,5m",5.93,5.81,HIGHWAY,EXCITED,38335064.0,1.9,1.1,0.0,12.5,18.0,8.0,130.72,HIGH,0.03,5.865,5.8,5.93,2.2,PREMIUM,MID,475,6,112,99.9,A,,,,
INDI,Long,PULLBACK,T3-LONG_WATCH,39,2.97,2.7451,3.4198,,2.0,0.2249,2.97,3.0,APPROACH,1,1,1d,2.88,2.83,HIGHWAY,EXCITED,10650070.0,1.1,0.7,0.0,14.7,6.0,8.0,204.15,MEGA,0.01,2.945,2.95,2.94,-0.3,FLAT,FLAT,8,2,3,9.6,D,,,,
