ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,16.09,BASING,0.0,0,20,20,17.75,17.6,15,daily,9.38,24 bear-built-above · rel-vol 0.6x · regime FAVORABLE,True,20,16.09,15.8486,17.75,414,10.32,6.88,False
AAOI,146.0,BASING,0.0,0,4,4,162.915,158.0,492,daily,8.22,rel-vol 1.5x · regime FAVORABLE,True,5,146.0,143.81,162.915,45,11.59,7.72,False
AAOX,23.0,BASING,0.0,0,3,3,24.35,24.31,5,45m,5.7,rel-vol 1.6x · regime FAVORABLE,False,5,23.0,22.655,24.35,289,5.87,3.91,False
AAPL,310.79,BASING,0.0,0,19,19,338.19,333.43,476,daily,7.28,27 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,310.79,306.1282,338.19,21,8.82,5.88,False
ABT,107.1,BASING,0.0,0,16,16,120.73,108.61,1213,daily,1.41,6 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,16,107.1,105.4935,120.73,62,12.73,8.48,False
ACHR,5.23,BASING,0.0,0,4,4,5.295,5.2937,1,10m,1.22,4 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,4,5.23,5.1516,5.295,1274,1.24,0.83,False
ACN,172.07,BASING,0.0,0,20,20,178.25,176.95,131,weekly,2.84,8 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,21,172.07,169.4889,178.25,38,3.59,2.39,False
ACRS,6.11,BASING,0.0,0,8,8,6.47,6.24,23,5m,2.13,8 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,8,6.11,6.0183,6.47,1091,5.89,3.93,False
ADBE,262.27,BASING,0.0,0,10,10,293.38,282.74,1064,daily,7.8,4 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,11,262.27,258.3359,293.38,25,11.86,7.91,False
AEG,9.44,BASING,0,0,0,0,,,,,0,rel-vol 1.2x · regime FAVORABLE,True,0,9.44,9.2984,10.384,706,10.0,6.67,False
AEHL,0.3109,BASING,0.0,0,20,20,0.33,0.328,1,30m,5.48,21 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,20,0.3109,0.3062,0.33,21443,6.14,4.1,False
AEM,171.19,BASING,0.0,0,16,16,192.66,185.0,766,daily,8.07,rel-vol 1.6x · regime FAVORABLE,True,20,171.19,168.6222,192.66,38,12.54,8.36,False
AEVA,25.45,BASING,0.0,0,16,16,27.8,27.75,6,15m,9.04,12 bear-built-above · rel-vol 4.8x · regime FAVORABLE,False,16,25.45,25.0682,27.8,261,9.23,6.16,False
AG,18.04,BASING,0.0,0,12,12,20.99,20.39,60,daily,13.03,rel-vol 0.8x · regime FAVORABLE,True,13,18.04,17.7694,20.99,369,16.35,10.9,False
AGEN,7.38,BASING,0.0,0,20,20,7.78,7.67,12,daily,3.93,18 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,20,7.38,7.2693,7.78,903,5.42,3.61,False
AGL,91.0,BASING,0.0,0,20,20,105.0,100.59,441,30m,10.54,16 bear-built-above · rel-vol 2.3x · regime FAVORABLE,False,20,91.0,89.635,105.0,73,15.38,10.26,False
AGNC,10.6386,BASING,0.0,0,19,19,11.97,11.83,15,daily,11.2,17 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,19,10.6386,10.479,11.97,626,12.51,8.34,False
AI,9.93,BASING,0.0,0,13,13,10.3,10.18,13,weekly,2.52,7 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,14,9.93,9.7811,10.3,671,3.73,2.48,False
ALAB,343.3,BASING,0.0,0,7,7,387.85,385.01,285,5m,12.15,6 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,7,343.3,338.1505,387.85,19,12.98,8.65,False
ALC,70.37,BASING,0.0,0,19,19,81.32,80.405,92,daily,14.26,13 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,19,70.37,69.3145,81.32,94,15.56,10.37,False
ALM,13.73,BASING,0.0,0,18,18,15.79,15.67,12,daily,14.13,3 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,18,13.73,13.5241,15.79,485,15.0,10.0,False
ALTO,4.5194,BASING,0.0,0,17,17,5.06,4.81,25,daily,6.43,6 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,17,4.5194,4.4516,5.06,1475,11.96,7.97,False
AMAT,536.1,BASING,0.0,0,18,18,602.5,582.01,2050,weekly,8.56,5 bear-built-above · rel-vol 0.6x · regime FAVORABLE,True,19,536.1,528.0585,602.5,12,12.39,8.26,False
AMBP,4.98,BASING,0.0,0,20,20,5.21,5.15,6,30m,3.41,42 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,24,4.98,4.9053,5.21,1338,4.62,3.08,False
AMC,2.59,BASING,0.0,0,14,14,2.66,2.65,2,daily,2.32,9 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,14,2.59,2.5511,2.66,2574,2.7,1.8,False
AMCX,11.87,BASING,0.0,0,20,20,11.945,11.94,1,30m,0.59,32 bear-built-above · rel-vol 1.1x · regime FAVORABLE,True,21,11.87,11.6919,11.945,561,0.63,0.42,False
AMD,495.35,BASING,0.0,0,16,16,523.84,523.0,85,15m,5.58,3 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,16,495.35,487.9198,523.84,13,5.75,3.83,False
AMKR,55.4,BASING,0.0,0,15,15,56.2,56.13,8,10m,1.32,6 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,15,55.4,54.569,56.2,120,1.44,0.96,False
AMPG,5.43,BASING,0.0,0,20,20,6.34,6.22,13,daily,14.55,12 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,5.43,5.3485,6.34,1227,16.76,11.17,False
AMZN,271.5289,BASING,0.0,0,19,19,276.76,276.73,3,45m,1.92,22 bear-built-above · rel-vol 0.6x · regime FAVORABLE,True,19,271.5289,267.456,276.76,24,1.93,1.28,False
ANET,194.39,BASING,0.0,0,19,19,199.36,199.22,15,10m,2.48,12 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,21,194.39,191.4741,199.36,34,2.56,1.7,False
ANNX,5.6,BASING,0.0,0,10,10,5.9849,5.78,21,30m,3.21,4 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,10,5.6,5.516,5.9849,1190,6.87,4.58,False
APLD,29.36,BASING,0.0,0,17,17,32.29,32.11,18,daily,9.37,8 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,17,29.36,28.9196,32.29,227,9.98,6.65,False
APLE,16.3,BASING,0.0,0,15,15,16.65,16.64,1,30m,2.09,15 bear-built-above · rel-vol 2.5x · regime FAVORABLE,False,15,16.3,16.0555,16.65,408,2.15,1.43,False
APP,338.86,BASING,0.0,0,17,17,341.14,340.9925,15,30m,0.63,17 bear-built-above · rel-vol 2.2x · regime FAVORABLE,False,17,338.86,333.7771,341.14,19,0.67,0.45,False
APPS,14.25,BASING,0.0,0,2,2,14.48,14.31,17,1m,0.42,2 bear-built-above · rel-vol 2.1x · regime FAVORABLE,True,3,14.25,14.0362,14.48,467,1.61,1.08,False
AQB,1.44,BASING,0.0,0,9,9,1.58,1.52,7,1h,5.56,7 bear-built-above · rel-vol 19.4x · regime FAVORABLE,False,12,1.44,1.4184,1.58,4629,9.72,6.48,False
ARDT,11.59,BASING,0,0,0,0,,,,,0,rel-vol 1.2x · regime FAVORABLE,False,0,11.59,11.4162,12.749,575,10.0,6.67,False
ARE,49.83,BASING,0.0,0,20,20,52.3,51.9,40,daily,4.15,35 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,49.83,49.0825,52.3,133,4.96,3.3,False
AREC,2.28,BASING,0.0,0,6,6,2.38,2.305,8,daily,1.1,rel-vol 1.2x · regime FAVORABLE,False,7,2.28,2.2458,2.38,2923,4.39,2.92,False
ARIS,16.2,BASING,0.0,0,3,3,18.5719,18.25,33,1h,12.65,rel-vol 0.9x · regime FAVORABLE,False,4,16.2,15.957,18.5719,411,14.64,9.76,False
ARQT,26.6,BASING,0.0,0,19,19,26.86,26.67,19,weekly,0.26,22 bear-built-above · rel-vol 2.3x · regime FAVORABLE,False,19,26.6,26.201,26.86,250,0.98,0.65,False
ARRY,5.4473,BASING,0.0,0,19,19,6.3,6.26,5,1m,14.92,10 bear-built-above · rel-vol 2.5x · regime FAVORABLE,False,19,5.4473,5.3656,6.3,1223,15.65,10.44,False
ASAN,8.8,BASING,0.0,0,12,12,9.91,9.71,20,daily,10.34,10 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,13,8.8,8.668,9.91,757,12.61,8.41,False
ASM,6.66,BASING,0.0,0,11,11,7.66,7.28,38,daily,9.31,rel-vol 0.9x · regime FAVORABLE,False,15,6.66,6.5601,7.66,1001,15.02,10.01,False
ASPN,6.8,BASING,0.0,0,16,16,7.83,7.75,9,4h,13.97,6 bear-built-above · rel-vol 8.9x · regime FAVORABLE,True,16,6.8,6.698,7.83,980,15.15,10.1,False
ASST,12.2418,BASING,0.0,0,20,20,13.95,13.895,6,daily,13.5,8 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,12.2418,12.0582,13.95,544,13.95,9.3,False
ASTL,3.97,BASING,0.0,0,20,20,4.42,4.415,1,45m,11.21,20 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,3.97,3.9104,4.42,1679,11.34,7.56,False
