idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
7e63cd3a9b3a305d,2026-08-28,live_state_lookup,VRNS,BULL_BOUNCE_PENDING,LONG,CONVICTION,100.0,90+,MARKET,44.78,41.19,47.02,27,0.62,2026-08-28T04:06:57,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,1.258,NEUTRAL,MARKET BUY @ ~$44.78 (CONVICTION score 100). Stop $41.19. Anchor: daily 121tk @ $42.00.
fd958f10c1fd3732,2026-08-28,live_state_lookup,AVAV,BULL_BOUNCE_PENDING,LONG,CONVICTION,97.2,90+,MARKET,153.2,150.3,159.61,7,2.21,2026-08-28T04:06:50,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.549,FALLING,MARKET BUY @ ~$149.03 (CONVICTION score 97). Stop $135.67. Anchor: daily 106tk @ $138.47.
92799272256334ec,2026-08-28,live_state_lookup,AMKR,BULL_BOUNCE_PENDING,LONG,CONVICTION,92.2,90+,MARKET,50.95,50.03,57.48,28,7.1,2026-08-28T06:43:53,2026-08-28T12:09:59,NOT_EVALUATED,,,,,,,,FAVORABLE,0.761,FALLING,MARKET BUY @ ~$49.12 (CONVICTION score 92). Stop $45.66. Anchor: daily 103tk @ $46.63.
1775042bc999c366,2026-08-28,live_state_lookup,SOLS,CHANNEL_GAP_BREAKOUT_LONG,LONG,CONVICTION,92.0,90+,MARKET,64.95,63.0,73.39,50,4.33,2026-08-28T04:21:13,2026-08-28T10:09:03,NOT_EVALUATED,,,,,,,,FAVORABLE,4.328,RISING,"CHANNEL-GAP BREAKOUT: ASC 15m channel projecting into 30m gap floor @ $64.53 (~-1d). Long $66.31, target $73.39."
671a9cbd5907f9e0,2026-08-28,live_state_lookup,CRUS,BULL_BOUNCE_PENDING,LONG,CONVICTION,90.3,90+,MARKET,108.7,103.99,120.97,14,2.61,2026-08-28T04:06:40,2026-08-28T12:52:40,NOT_EVALUATED,,,,,,,,FAVORABLE,0.012,FALLING,MARKET BUY @ ~$110.92 (CONVICTION score 90). Stop $103.99. Anchor: daily 104tk @ $105.03.
1475db1a74c46cfd,2026-08-28,live_state_lookup,CRUS,BULL_BOUNCE_PENDING,LONG,CONVICTION,89.3,80-89,LIMIT,108.7,103.99,120.97,21,2.6,2026-08-28T04:06:40,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.744,FALLING,LIMIT BUY @ $108.70 (2% pullback cap; anchor at $105.03 too far). Stop $103.99. Anchor: daily 104tk.
8ef47bc556310d8a,2026-08-28,live_state_lookup,VRNS,BULL_BOUNCE_PENDING,LONG,CONVICTION,89.1,80-89,STOP,44.78,41.19,47.02,35,0.62,2026-08-28T04:06:57,2026-08-28T10:09:03,NOT_EVALUATED,,,,,,,,FAVORABLE,0.43,NEUTRAL,"BUY-STOP @ $44.95 (above today's high $44.91). Stop $42.13 (1.5xATR). Score 89, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
9fd6e69e19889e64,2026-08-28,live_state_lookup,MKSI,BEAR_REJECTION_PENDING,SHORT,CONVICTION,88.6,80-89,LIMIT,271.5,280.51,236.11,11,3.93,2026-08-28T04:06:01,2026-08-28T12:57:18,NOT_EVALUATED,,,,,,,,FAVORABLE,0.551,FALLING,LIMIT SHORT @ $271.50 on rally (0.2% above current $270.99). Stop $280.51. Anchor: weekly 762tk bear.
eca3f26edf010227,2026-08-28,live_state_lookup,PSN,BULL_BOUNCE_PENDING,LONG,CONVICTION,88.3,80-89,STOP,48.61,48.1,49.7,39,2.14,2026-08-28T09:39:27,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.475,NEUTRAL,"BUY-STOP @ $49.80 (above today's high $49.75). Stop $47.26 (1.5xATR). Score 88, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
77787336ffcfc1cd,2026-08-28,live_state_lookup,CALM,BULL_BOUNCE_PENDING,LONG,CONVICTION,87.0,80-89,STOP,82.6,78.83,92.0,26,2.5,2026-08-28T04:06:54,2026-08-28T06:27:25,NOT_EVALUATED,,,,,,,,FAVORABLE,1.58,RISING,"BUY-STOP @ $82.60 (above today's high $82.52). Stop $78.83 (1.5xATR). Score 87, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
14348827d31d78bc,2026-08-28,live_state_lookup,ACM,CHANNEL_GAP_BREAKOUT_LONG,LONG,CONVICTION,86.0,80-89,LIMIT,69.7,67.81,80.09,52,5.49,2026-08-28T11:54:42,2026-08-28T12:57:18,NOT_EVALUATED,,,,,,,,FAVORABLE,1.84,RISING,"CHANNEL-GAP BREAKOUT: ASC 5m channel projecting into daily gap floor @ $68.25 (~-0d). Long $69.70, target $80.09."
31d939825ff45952,2026-08-28,live_state_lookup,INTC,BULL_BOUNCE_PENDING,LONG,CONVICTION,85.0,80-89,LIMIT,88.01,66.45,92.41,4,0.2,2026-08-28T04:06:27,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.975,FALLING,LIMIT BUY @ $88.01 (2% pullback cap; anchor at $74.49 too far). Stop $66.45. Anchor: daily 1543tk.
8fcc81d525229828,2026-08-28,live_state_lookup,CVLT,BULL_BOUNCE_PENDING,LONG,CONVICTION,84.9,80-89,LIMIT,139.42,137.75,144.32,28,2.93,2026-08-28T07:46:39,2026-08-28T12:19:19,NOT_EVALUATED,,,,,,,,FAVORABLE,0.332,NEUTRAL,LIMIT BUY @ $137.01 (2% pullback cap; anchor at $135.16 too far). Stop $133.47. Anchor: daily 169tk.
6e8cd32d7af40636,2026-08-28,live_state_lookup,CRE,BULL_BOUNCE_PENDING,LONG,CONVICTION,84.0,80-89,STOP,6.08,4.96,6.38,89,0.27,2026-08-28T04:07:17,2026-08-28T07:40:41,NOT_EVALUATED,,,,,,,,FAVORABLE,0.406,RISING,"BUY-STOP @ $6.08 (above today's high $6.07). Stop $4.96 (1.5xATR). Score 84, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
164a01717a7d6ad4,2026-08-28,live_state_lookup,FTAI,BULL_BOUNCE_PENDING,LONG,CONVICTION,83.6,80-89,LIMIT,195.43,171.58,205.2,4,0.41,2026-08-28T04:06:22,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.831,FALLING,LIMIT BUY @ $195.43 (2% pullback cap; anchor at $174.75 too far). Stop $171.58. Anchor: daily 385tk.
1176c7c90147e2ca,2026-08-28,live_state_lookup,ACM,BEAR_REJECTION_PENDING,SHORT,CONVICTION,83.0,80-89,LIMIT,68.25,73.67,64.84,18,0.63,2026-08-28T11:06:37,2026-08-28T11:30:00,NOT_EVALUATED,,,,,,,,FAVORABLE,1.506,RISING,LIMIT SHORT @ $68.25 on rally (1.4% above current $67.34). Stop $73.67. Anchor: daily 505tk bear.
48708a556d141b2e,2026-08-28,live_state_lookup,WNW,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,83.0,80-89,LIMIT,2.95,2.79,3.24,609,1.77,2026-08-28T10:24:45,2026-08-28T12:04:28,NOT_EVALUATED,,,,,,,,FAVORABLE,0.34,RISING,"Channel: 1h ASC, rails $2.45-$2.55. Recent low $2.86 → now $2.95 (+3.1%)"
31dcf068c25c54a0,2026-08-28,live_state_lookup,SOLS,CHANNEL_GAP_BREAKOUT_LONG,LONG,CONVICTION,83.0,80-89,LIMIT,64.95,63.0,73.39,51,4.33,2026-08-28T04:21:13,2026-08-28T12:04:28,NOT_EVALUATED,,,,,,,,FAVORABLE,1.323,FALLING,"CHANNEL-GAP BREAKOUT: ASC 5m channel projecting into 10m gap floor @ $63.39 (~-1d). Long $64.95, target $73.39."
58ca16d4925cc263,2026-08-28,live_state_lookup,RMBS,BEAR_REJECTION_PENDING,SHORT,CONVICTION,82.5,80-89,LIMIT,89.16,91.7,75.96,39,5.2,2026-08-28T09:33:14,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.287,RISING,LIMIT SHORT @ $89.16 on rally (0.5% above current $88.76). Stop $91.7. Anchor: weekly 208tk bear.
70cab62b6d0d3085,2026-08-28,live_state_lookup,KD,BULL_BOUNCE_PENDING,LONG,CONVICTION,81.9,80-89,STOP,12.88,11.99,14.6,102,1.93,2026-08-28T04:05:12,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.747,RISING,"BUY-STOP @ $13.58 (above today's high $13.57). Stop $12.6 (1.5xATR). Score 82, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
4709c1b167ac4bc6,2026-08-28,live_state_lookup,AMKR,BULL_BOUNCE_PENDING,LONG,CONVICTION,80.2,80-89,LIMIT,50.95,50.03,57.48,54,7.1,2026-08-28T06:43:53,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.787,FALLING,LIMIT BUY @ $47.48 (2% pullback cap; anchor at $46.63 too far). Stop $45.66. Anchor: daily 103tk.
cd0f920b1bbbce1d,2026-08-28,live_state_lookup,JRSH,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,80.0,80-89,LIMIT,5.6,5.07,5.88,190,0.53,2026-08-28T09:34:35,2026-08-28T10:09:03,NOT_EVALUATED,,,,,,,,FAVORABLE,0.268,NEUTRAL,"Channel: 4h ASC, rails $5.19-$5.60. Recent low $5.42 → now $5.60 (+3.3%)"
c38d18f9279de644,2026-08-28,live_state_lookup,SLGB,CHANNEL_GAP_BREAKOUT_LONG,LONG,CONVICTION,80.0,80-89,LIMIT,0.53,0.5,0.59,3772,2.45,2026-08-28T04:58:59,2026-08-28T04:57:31,NOT_EVALUATED,,,,,,,,FAVORABLE,0.043,NEUTRAL,"CHANNEL-GAP BREAKOUT: ASC 5m channel projecting into daily gap floor @ $0.52 (~1d). Long $0.53, target $0.59."
dae26da1117fa8dc,2026-08-28,live_state_lookup,CALM,BULL_BOUNCE_PENDING,LONG,CONVICTION,80.0,80-89,LIMIT,82.6,78.83,92.0,20,2.49,2026-08-28T04:06:54,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.011,RISING,LIMIT BUY @ $78.94 (2% pullback cap; anchor at $75.10 too far). Stop $74.09. Anchor: 1h 129tk.
db186a81043e23ad,2026-08-28,live_state_lookup,CALM,BEAR_REJECTION_PENDING,SHORT,CONVICTION,78.7,70-79,LIMIT,81.5,82.43,69.78,69,12.6,2026-08-28T09:34:02,2026-08-28T11:54:20,NOT_EVALUATED,,,,,,,,FAVORABLE,0.338,RISING,LIMIT SHORT @ $82.03 on rally (0.6% above current $81.55). Stop $83.48. Anchor: daily 104tk bear.
89ed4398f3e70f1b,2026-08-28,live_state_lookup,SAIL,BULL_BOUNCE_PENDING,LONG,CONVICTION,78.7,70-79,STOP,21.39,19.82,22.46,63,0.68,2026-08-28T04:08:00,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,2.693,NEUTRAL,"BUY-STOP @ $21.39 (above today's high $21.36). Stop $19.82 (1.5xATR). Score 79, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
a1123ed48bf880a2,2026-08-28,live_state_lookup,WNW,BULL_BOUNCE_PENDING,LONG,CONVICTION,78.4,70-79,STOP,3.69,3.3,3.87,259,0.48,2026-08-28T04:07:22,2026-08-28T05:13:53,NOT_EVALUATED,,,,,,,,FAVORABLE,10.658,RISING,"BUY-STOP @ $3.69 (above today's high $3.69). Stop $3.3 (1.5xATR). Score 78, strength=4/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
215820219d4a021b,2026-08-28,live_state_lookup,MIR,BULL_BOUNCE_PENDING,LONG,CONVICTION,78.4,70-79,LIMIT,15.16,14.36,16.5,121,1.67,2026-08-28T04:05:16,2026-08-28T13:01:48,NOT_EVALUATED,,,,,,,,FAVORABLE,0.061,FALLING,LIMIT BUY @ $14.55 (2% pullback cap; anchor at $14.04 too far). Stop $13.73. Anchor: daily 47tk.
