ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,177.36,BASING,0.0,0,5,5,203.57,191.25,1232,daily,7.83,3 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,5,177.36,174.6996,203.57,37,14.78,9.85,False
AAP,55.49,BASING,0.0,0,5,5,57.95,56.34,161,daily,1.53,17 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,55.49,54.6577,57.95,120,4.43,2.96,False
ABVE,0.4895,BASING,0.0,0,3,3,0.4987,0.498,1,1m,1.73,1 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,3,0.4895,0.4822,0.4987,13617,1.87,1.25,False
ACMR,84.79,BASING,0,0,0,0,,,,,0,rel-vol 1.7x · regime FAVORABLE,True,0,84.79,83.5182,93.269,78,10.0,6.67,False
AEHL,1.6403,BASING,0.0,0,2,2,1.97,1.68,30,daily,2.42,rel-vol 0.1x · regime FAVORABLE,False,2,1.6403,1.6157,1.97,4064,20.1,13.4,False
AEHR,109.46,BASING,0.0,0,1,1,109.77,109.71,7,1m,0.23,rel-vol 0.8x · regime FAVORABLE,True,2,109.46,107.8181,109.77,60,0.28,0.19,False
AEMD,2.44,BASING,0.0,0,5,5,2.585,2.57,2,5m,5.33,rel-vol 16.5x · regime FAVORABLE,True,5,2.44,2.4034,2.585,2732,5.94,3.96,False
AESI,19.26,BASING,0.0,0,5,5,19.98,19.79,20,1h,2.75,8 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,19.26,18.9711,19.98,346,3.74,2.49,False
AEVA,26.915,BASING,0.0,0,2,2,27.1,27.065,4,5m,0.56,1 bear-built-above · rel-vol 1.0x · regime FAVORABLE,True,2,26.915,26.5113,27.1,247,0.69,0.46,False
AGAE,0.6111,BASING,0.0,0,5,5,0.6693,0.6687,1,1h,9.43,7 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,0.6111,0.6019,0.6693,10909,9.52,6.35,False
AIIO,3.26,BASING,0.0,0,5,5,3.78,3.38,40,daily,3.68,1 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,5,3.26,3.2111,3.78,2044,15.95,10.63,False
AIM,0.2311,BASING,0.0,0,5,5,0.2401,0.2386,1,1h,3.23,10 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,5,0.2311,0.2277,0.2401,28844,3.88,2.59,False
AKAN,23.7,BASING,0.0,0,5,5,26.0,25.6,40,5m,8.02,13 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,5,23.7,23.3445,26.0,281,9.7,6.47,False
AKTX,16.855,BASING,0.0,0,4,4,18.7376,18.3701,37,5m,8.99,1 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,4,16.855,16.6022,18.7376,395,11.17,7.45,False
ALDX,1.715,BASING,0.0,0,5,5,1.735,1.73,1,1m,0.87,2 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,1.715,1.6893,1.735,3887,1.17,0.78,False
ALMU,24.605,BASING,0.0,0,3,3,28.17,26.65,153,daily,8.31,rel-vol 0.7x · regime FAVORABLE,True,3,24.605,24.2359,28.17,270,14.49,9.66,False
ALOY,10.52,BASING,0.0,0,5,5,11.37,11.2,17,weekly,6.46,rel-vol 1.2x · regime FAVORABLE,True,5,10.52,10.3622,11.37,633,8.08,5.39,False
ALP,0.4674,BASING,0,0,0,0,,,,,0,rel-vol 0.8x · regime FAVORABLE,False,0,0.4674,0.4604,0.5141,14263,10.0,6.67,False
ALTO,5.185,BASING,0.0,0,5,5,5.56,5.4,16,daily,4.15,2 bear-built-above · rel-vol 2.2x · regime FAVORABLE,False,5,5.185,5.1072,5.56,1285,7.23,4.82,False
ALXO,1.955,BASING,0.0,0,5,5,2.0,1.98,3,1h,1.28,5 bear-built-above · rel-vol 2.3x · regime FAVORABLE,False,5,1.955,1.9257,2.0,3410,2.3,1.53,False
