ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
OI,Long,PULLBACK,T2-LONG,78,6.72,6.1886,7.7828,,2.0,0.5314,7.18,6.4,APPROACH,5,5,"10m,15m,1d,30m,5m",6.72,6.38,OPEN_ROAD,EXCITED,3.12,83551388,1.3,0.9,0,0,14.3,29,8,150.31,HIGH,0.03,6.6,6.38,6.82,6.9,PREMIUM,MID,312,1,144,2.1,D,True,0.34,1.56,N/A,
CNQ,Long,BOUNCE,T1-STRONG_LONG,100,51.4,47.7919,58.6162,,2.0,3.6081,51.4,0.4,CLOSE,7,4,"1d,1h,30m,4h",51.18,49.27,HIGHWAY,EXCITED,1.04,709294547,0.6,0.7,0,0,6.8,55,8,2014.56,MEGA,0.0,51.105,51.03,51.18,0.3,FLAT,FLAT,3133,8,1285,99.9,A,False,1.1592428571428566,3.11,N/A,
CTSH,Long,PULLBACK,T3-LONG_WATCH,48,61.87,56.0466,73.5168,,2.0,5.8234,61.87,3.4,APPROACH,1,1,4h,59.76,57.78,HIGHWAY,EXCITED,0.87,289005234,0.7,0.6,0,0,11.6,36,8,449.16,MEGA,0.02,60.87,60.92,60.82,-0.2,FLAT,FLAT,3364,10,2334,14.1,A,False,2.438285714285715,2.39,N/A,
UBXG,Long,BOUNCE,T2-LONG,100,5.03,4.4621,8.7965,5.2,6.6,0.5679,5.03,3.0,CLOSE,1,1,4h,4.88,4.6014,HIGHWAY,EXCITED,1.32,9400005,0.2,0.6,0,1,195.8,10,3,0.59,NANO,0.46,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,74.9,C,True,,,N/A,
