ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
MS,Long,BOUNCE,T2-LONG,84,215.35,204.7088,236.6324,215.625,2.0,10.6412,,215.35,1.0,CLOSE,2,1,OPEN_ROAD,EXCITED,0.96,,,MEGA,0.0,215.625,216.24,215.01,-0.6,DISCOUNT,DISCOUNT,4267,7,1788,3.1,C,1d,213.2,211.04,757930767.0,1.1,0.9,0.0,0.0,3.8,27.0,8.0,1190.07,False,4.715542857142858,2.26,N/A,,0.5,0.5,0.5,0.5,0.5,0.5,0.9,HOSTILE,211.04,215.35,217.5035,15,9,7,4.04,2.0,1.5,3165.6,1938.15,1522.52,10:30,204.7088,236.6324,PULLBACK_LIMIT,,,,MID,LIMIT
