ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
NKE,BOUNCED_CLEAN,0,2,0.3,6,0.1,False,2.0,1d,20,104,True,10m,10,True,94030,2854,95457.0,61,16,weekly.229t | weekly.186t | weekly.174t,2026-08-04T06:00:00.000,41.49,2026-08-04T07:15:00.000,42.3315,41.53,40.918,,0,0,False,0.0,14889389,0,77
AMD,BOUNCED_CLEAN,0,1,1.3,4,0.0,False,1.0,1d,20,1951,True,1m,123,False,0,39020,19510.0,0,1,1d.2565t~ | 1d.1982t~ | 1d.1951t~,2026-08-05T04:15:00.000,475.79,2026-08-05T07:30:00.000,478.03,484.495,472.284,1.13,0,0,False,0.01,25508750,0,1
VSAT,BOUNCED_WAITING,0,0,0.0,3,-1.7,False,0.9,30m,6,35,False,1m,44,True,6698,7320,10358.0,37,1,1d.485t~ | 1d.366t~ | 1d.229t~,2026-08-04T11:30:00.000,86.835,2026-08-05T09:30:00.000,80.3705,89.5,76.0476,2.11,11,0,False,0.0,1745229,0,38
