ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr
BKD,Long,BOUNCE,T2-LONG,55,14.86,14.065,16.45,15.3,2.0,0.795,14.86,1.1,CLOSE,1,1,1d,14.69,14.5,OPEN_ROAD,EXCITED,0.9,94826304.0,0.8,1.1,0.0,0.0,8.9,21.0,8.0,235.53,MEGA,0.02,15.3,15.37,15.23,-0.9,DISCOUNT,DISCOUNT,271,8,223,2.5,C,,,,True,0.6868,1.16,N/A,,0.5,0.5,0.5,0.5,0.5,0.5,0.9,HOSTILE,14.5,14.86,15.0086,229,125,105,4.48,2.0,1.53,3320.5,1857.5,1575.9,10:30,14.065,16.45,PULLBACK_LIMIT,,,
