ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
OTLK,Long,PULLBACK,T2-LONG,100,1.405,1.27,1.8,,2.9,0.135,1.405,3.9,APPROACH,3,3,"1d,1m,5m",1.35,1.32,HIGHWAY,EXCITED,5.25,184166609.0,5.3,2.2,1383172.0,1.0,56.2,25.0,8.0,105.05,HIGH,0.55,1.335,1.32,1.35,2.3,PREMIUM,MID,66,12,36,28.1,C,,,,True,0.19750714285714285,0.68,N/A,
MBGL,Long,BREAKOUT,T2-LONG,71,20.78,19.7201,22.8998,,2.0,1.0599,20.55,0.0,INSIDE,4,4,,,,OPEN_ROAD,EXCITED,1.41,,,,,,,,,,MEGA,0.01,20.685,20.7,20.67,-0.1,FLAT,FLAT,185,1,0,5.2,D,False,0.3,True,False,1.1885642857142857,0.89,N/A,
JNJ,Long,BOUNCE,T1-STRONG_LONG,100,263.4,251.4919,287.2162,,2.0,11.9081,263.4,0.7,CLOSE,3,3,"1d,1h,4h",261.43,259.27,HIGHWAY,EXCITED,0.92,2204252352.0,0.8,0.9,0.0,0.0,7.4,30.0,8.0,2405.9,MEGA,0.0,260.35,259.27,261.43,0.8,PREMIUM,MID,6501,7,3133,99.9,A,,,,False,6.191828571428569,1.92,N/A,
RF,Long,BOUNCE,T3-LONG_WATCH,70,30.86,29.7402,33.0996,,2.0,1.1198,30.86,0.4,CLOSE,2,2,"1h,4h",30.73,30.66,OPEN_ROAD,EXCITED,0.51,17214551.0,0.7,0.9,0.0,0.0,5.7,33.0,8.0,849.0,MEGA,0.01,30.69,30.66,30.72,0.2,FLAT,FLAT,517,6,182,2.0,C,,,,False,0.6823714285714286,1.64,N/A,
DFNS,Long,PULLBACK,T1-STRONG_LONG,100,3.92,3.7442,4.61,3.9349,3.9,0.1758,4.35,9.9,WAITING,3,3,"10m,15m,5m",3.92,3.86,HIGHWAY,EXCITED,3.43,257283.0,2.3,1.1,8131232.0,2.0,136.5,68.0,8.0,0.35,NANO,10.48,3.9349,3.9,3.9699,1.8,PREMIUM,DISCOUNT,41,4,11,6.0,C,,,,True,2.996785714285714,0.06,N/A,
