idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
2912ee8008ab8d7a,2026-07-30,live_state_lookup,DFNS,BULL_BOUNCE_PENDING,LONG,CONVICTION,99.0,90+,MARKET,89.09,78.63,93.54,23,0.43,2026-07-30T07:03:42,2026-07-30T10:54:43,NOT_EVALUATED,,,,,,,,FAVORABLE,0.817,RISING,MARKET BUY @ ~$85.28 (CONVICTION score 99). Stop $81.02. Anchor: daily 3105tk @ $65.74.
99a25e2179bc6f27,2026-07-30,live_state_lookup,SFM,BULL_BOUNCE_PENDING,LONG,CONVICTION,98.6,90+,MARKET,86.25,85.0,89.28,22,2.42,2026-07-30T07:02:21,2026-07-30T13:04:52,NOT_EVALUATED,,,,,,,,FAVORABLE,1.344,RISING,MARKET BUY @ ~$90.36 (CONVICTION score 99). Stop $85.84. Anchor: daily 841tk @ $83.36.
9225d43c9bf347e6,2026-07-30,live_state_lookup,TMDX,BULL_BOUNCE_PENDING,LONG,CONVICTION,92.5,90+,MARKET,77.0,72.02,80.85,20,0.77,2026-07-30T07:02:44,2026-07-30T09:56:42,NOT_EVALUATED,,,,,,,,FAVORABLE,0.156,RISING,MARKET BUY @ ~$77.00 (CONVICTION score 93). Stop $72.02. Anchor: daily 163tk @ $73.19.
a42db23d07d38f8e,2026-07-30,live_state_lookup,CHKP,BULL_BOUNCE_PENDING,LONG,CONVICTION,92.5,90+,MARKET,123.05,121.21,134.94,11,6.46,2026-07-30T07:02:38,2026-07-30T10:42:25,NOT_EVALUATED,,,,,,,,FAVORABLE,1.096,RISING,MARKET BUY @ ~$122.77 (CONVICTION score 92). Stop $114.36. Anchor: weekly 275tk @ $116.31.
649706e9e37b1e7d,2026-07-30,live_state_lookup,POOL,BULL_BOUNCE_PENDING,LONG,CONVICTION,92.3,90+,MARKET,193.45,183.35,212.79,9,1.91,2026-07-30T07:02:42,2026-07-30T07:15:35,NOT_EVALUATED,,,,,,,,FAVORABLE,0.059,NEUTRAL,MARKET BUY @ ~$193.45 (CONVICTION score 92). Stop $183.35. Anchor: daily 105tk @ $186.09.
3bb3051c619e8b31,2026-07-30,live_state_lookup,AEM,CHANNEL_GAP_BREAKOUT_LONG,LONG,CONVICTION,92.0,90+,MARKET,149.23,142.94,164.08,15,2.36,2026-07-30T10:01:26,2026-07-30T12:01:05,NOT_EVALUATED,,,,,,,,FAVORABLE,0.597,RISING,"CHANNEL-GAP BREAKOUT: ASC 10m channel projecting into daily gap floor @ $146.49 (~2d). Long $149.23, target $164.08."
c7e7f6c02f5ef269,2026-07-30,live_state_lookup,SFM,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,89.8,80-89,LIMIT,89.38,81.75,93.85,13,0.59,2026-07-30T10:22:19,2026-07-30T11:40:21,NOT_EVALUATED,,,,,,,,FAVORABLE,1.39,RISING,"Channel: 10m ASC, rails $78.87-$80.40. Recent low $86.25 → now $89.38 (+3.6%)"
afb95269700f6f36,2026-07-30,live_state_lookup,INIO,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,89.7,80-89,LIMIT,24.77,22.65,26.01,46,0.58,2026-07-30T10:26:12,2026-07-30T10:58:52,NOT_EVALUATED,,,,,,,,FAVORABLE,1.079,RISING,"Channel: 10m ASC, rails $22.41-$26.42. Recent low $23.87 → now $24.77 (+3.8%)"
233adf7a308b7f46,2026-07-30,live_state_lookup,TMDX,BULL_BOUNCE_PENDING,LONG,CONVICTION,89.5,80-89,LIMIT,77.0,72.02,80.85,29,0.77,2026-07-30T07:02:44,2026-07-30T12:39:24,NOT_EVALUATED,,,,,,,,FAVORABLE,0.169,RISING,LIMIT BUY @ $75.46 (2% pullback cap; anchor at $73.19 too far). Stop $72.02. Anchor: daily 163tk.
123fcabf45fe80be,2026-07-30,live_state_lookup,PCOR,BEAR_REJECTION_PENDING,SHORT,CONVICTION,87.0,80-89,LIMIT,52.06,52.96,47.0,16,5.62,2026-07-30T06:59:05,2026-07-30T13:04:52,NOT_EVALUATED,,,,,,,,HOSTILE,0.851,RISING,LIMIT SHORT @ $53.39 (2% rally cap; anchor at $54.69 too far). Stop $59.59. Anchor: daily 461tk bear.
