ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SWKS,BEAR_REJECTION_PENDING,SHORT,70.7,66.61,67.48,62.11,62.12,115,5.2,FAVORABLE,1.05,65.68,BELOW,-0.2774,90.9,0.0322,3.2% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 14.7, ""near_rally"": 8.0, ""regime_favorable_hurts_short"": -8.0, ""obv_falling"": 6.0}","PENDING: wait for rally to $66.61 (weekly 54tk COMPRESSION bear gap) | only 1.4% above current — close rally | SPY FAVORABLE — short is countertrend, lower probability | OBV falling — distribution confirms short thesis",LIMIT SHORT @ $66.61 on rally (1.4% above current $65.68). Stop $67.48. Anchor: weekly 54tk bear.,2026-08-31T05:26:20
SWKS,BULL_BOUNCE_PENDING,LONG,67.4,64.37,61.96,69.41,70.61,10,2.1,FAVORABLE,1.05,65.68,BELOW,-0.2774,90.9,0.0322,3.2% (normal),FALLING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 9.4, ""moderate_pullback"": 8.0, ""obv_falling_pending"": -2.0, ""float_rot_quiet"": -2.0, ""sector_top_decile"": 5.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $62.73 (1h 32tk MINOR gap body) | 4.2% below — moderate pullback, sweet spot (49% WR) | OBV softer near-term — normal during pullback wait | TECH HOT (top 8%) — major tailwind | SPY FAVORABLE | COUNTER-TREND: opposes dominant SHORT read (top score 71) - sized to 1/4 risk",LIMIT BUY @ $64.37 (2% pullback cap; anchor at $62.73 too far). Stop $61.96. Anchor: 1h 32tk.,2026-08-31T05:26:20
SSRM,BULL_BOUNCE,LONG,71.0,37.06,35.5,38.91,,64,1.19,FAVORABLE,0.71,37.06,NEAR_HIGH,-0.06,39.42,0.0104,1.0% (normal),FALLING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 12.0, ""obv_rising"": 6.0, ""flag_compression"": 4.0, ""regime_favorable"": 5.0}",ASC channel detected on 10m (score 90) | price at lower rail ($36.93) | anchor: daily 95tk @ $37.30 | 4 prior bull-rail touches | OBV rising — accumulation underneath | flag-period volume compressed (textbook) | SPY FAVORABLE,"Channel: 10m ASC, rails $36.93-$39.35",2026-08-31T05:26:20
MSTR,BULL_BOUNCE_CONFIRMED,LONG,78.4,130.68,122.64,148.47,149.78,12,2.21,FAVORABLE,1.24,130.68,DEEP_BELOW,-0.6422,365.21,0.0787,7.9% (normal),RISING,False,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""anchor_high_genesis_rank"": 8.4, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""vol_normal+"": 4.0, ""regime_favorable"": 5.0, ""no_prior_staircase"": -3.0}",ASC channel detected on 15m (score 90) | recovered 3.4% from recent low $126.40 | bounce at daily 351tk @ $125.02 (CONVICTION) | 6 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | no prior distinct rejection — stop below current anchor,"Channel: 15m ASC, rails $126.78-$128.26. Recent low $126.40 → now $130.68 (+3.4%)",2026-08-31T05:26:20
MSTR,BULL_BOUNCE_PENDING,LONG,67.0,128.46,126.02,148.47,142.69,40,8.18,FAVORABLE,1.24,130.68,DEEP_BELOW,-0.6422,365.21,0.0787,7.9% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""vacuum_tier"": 6.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $128.46 (15m 104tk VACUUM gap body) | only 1.3% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $128.46 on pullback (1.3% below current $130.68). Stop $126.02. Anchor: 15m 104tk.,2026-08-31T05:26:20
NESR,BULL_BOUNCE_CONFIRMED,LONG,67.8,35.12,34.28,36.79,,118,1.98,FAVORABLE,0.59,35.12,NEAR_HIGH,-0.0493,36.94,0.0129,1.3% (normal),RISING,False,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""anchor_high_genesis_rank"": 1.8, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0, ""no_prior_staircase"": -3.0}",ASC channel detected on 5m (score 100) | recovered 2.0% from recent low $34.42 | bounce at 1h 55tk @ $34.73 (MINOR) | 7 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | no prior distinct rejection — stop below current anchor,"Channel: 5m ASC, rails $34.74-$35.02. Recent low $34.42 → now $35.12 (+2.0%)",2026-08-31T05:26:20
PURR,BULL_BOUNCE_PENDING,LONG,61.0,12.03,11.44,13.55,,167,2.54,FAVORABLE,1.99,12.28,BELOW,-0.1315,14.14,0.1922,19.2% (active),NEUTRAL,False,"{""structural_anchor_below"": 14.0, ""moderate_pullback"": 8.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $11.77 (15m 7tk MINOR gap body) | 3.9% below — moderate pullback, sweet spot (49% WR) | SPY FAVORABLE",LIMIT BUY @ $12.03 (2% pullback cap; anchor at $11.77 too far). Stop $11.44. Anchor: 15m 7tk.,2026-08-31T05:26:20
RLAY,BULL_BOUNCE_PENDING,LONG,70.7,18.39,17.23,20.4,,85,1.72,FAVORABLE,1.23,18.77,BELOW,-0.1175,21.27,0.0126,1.3% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 12.7, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""sector_bottom_decile"": -5.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $17.51 (daily 14tk COMPRESSION gap body) | 6.3% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | HEALTHCARE COLD (bottom 8%) — major headwind | SPY FAVORABLE",LIMIT BUY @ $18.39 (2% pullback cap; anchor at $17.51 too far). Stop $17.23. Anchor: daily 14tk.,2026-08-31T05:26:20
FROG,BULL_BOUNCE_PENDING,LONG,88.5,105.87,97.29,111.16,,11,0.62,FAVORABLE,1.19,97.5908,NEAR_HIGH,-0.0772,105.76,0.0212,2.1% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 14.5, ""conviction_tier"": 10.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""sector_top_decile"": 5.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $94.60 anchor - enter on strength above today's high, no pullback | only 1.2% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | TECH HOT (top 8%) — major tailwind | SPY FAVORABLE | BREAKOUT_FOLLOW: open $103.66 cleared anchor $94.60, 2/4 strength, regime FAVORABLE — buy-stop $105.87, 1.5xATR stop","BUY-STOP @ $105.87 (above today's high $105.76). Stop $97.29 (1.5xATR). Score 88, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-08-31T05:26:21
PAY,BULL_BOUNCE_PENDING,LONG,82.8,35.38,33.62,38.73,39.34,56,1.91,FAVORABLE,0.86,36.1,BELOW,-0.2033,45.31,0.009,0.9% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 14.8, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""sector_top_decile"": 5.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $34.20 (weekly 20tk COMPRESSION gap body) | 5.0% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | TECH HOT (top 8%) — major tailwind | SPY FAVORABLE",LIMIT BUY @ $35.38 (2% pullback cap; anchor at $34.20 too far). Stop $33.62. Anchor: weekly 20tk.,2026-08-31T05:26:20
