ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
QNME,175.19,117.06,1.7601,0.9324,1.02,1.3883,67873914,410098,165.51,0.55,True,0.6396,1.3883,1.3675,1.4299,4802,100.0,1117.8463,0.994,NEUTRAL,GENESIS,GENESIS
TOPS,125.63,86.64,1.62,1.14,1.27,1.3401,45280001,170522,265.54,0.42,False,0.718,1.3401,1.32,1.3803,4974,99.98,653.4931,0.862,COLD,GENESIS,GENESIS
GDC,42.47,23.29,2.08,1.72,1.83,1.8,5971302,11413,523.19,0.22,False,1.46,1.8,1.773,1.854,3703,99.98,218.6527,0.982,NEUTRAL,GENESIS,GENESIS
IMCC,108.75,35.17,6.44,2.9,3.03,4.17,10198779,4792547,2.13,0.36,False,3.085,4.17,4.1075,4.2951,1598,99.95,164.905,1.006,NEUTRAL,GENESIS,GENESIS
GRAB,7.56,5.15,3.13,3.02,3.08,3.06,13138223,1465629,8.96,0.36,False,2.91,3.06,3.0141,3.1518,2178,99.97,23.7265,1.138,HOT,GENESIS,GENESIS
