ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
NEE,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,91.11,93.83,83.0,79.89,36,2.99,89.79000091552734,90.48999786376953,88.5999984741211,9883000.0,0.03,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-08-21_1723,2026-07-23
FCEL,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,22.54,26.09,21.41,,28,0.32,23.299999237060547,25.100000381469727,22.110000610351562,11734900.0,3.6,CLOSED_LOSS,-0.21,HOSTILE,LIMIT,20,CONVICTION,2026-08-21_1723,2026-07-23
INTC,SHORT,CONVICTION,96.5,BEAR_REJECTION_PENDING,105.98,110.39,97.06,90.86,22,2.02,100.2300033569336,104.18000030517578,99.23999786376953,140806900.0,-4.6,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-08-21_1723,2026-07-23
NOW,SHORT,CONVICTION,95.7,BEAR_REJECTION_PENDING,104.81,110.05,88.98,91.26,19,3.02,91.94000244140625,100.25,91.52999877929688,48998200.0,-10.52,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-08-21_1723,2026-07-23
DIS,SHORT,CONVICTION,94.2,BEAR_REJECTION_PENDING,97.83,111.92,92.94,,7,0.35,92.83000183105469,94.81999969482422,92.48999786376953,13562500.0,-3.21,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-08-21_1723,2026-07-23
HAL,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,33.33,35.29,28.33,,51,2.56,32.709999084472656,33.810001373291016,32.59000015258789,14422700.0,-1.26,CLOSED,0.32,HOSTILE,LIMIT,20,CONVICTION,2026-08-21_1723,2026-07-23
TREX,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,43.23,44.62,39.43,39.43,71,2.73,42.380001068115234,42.91999816894531,41.70000076293945,1801300.0,-0.98,NO_FILL,0.0,HOSTILE,LIMIT,20,VACUUM,2026-08-21_1723,2026-07-23
CRWV,SHORT,CONVICTION,91.3,BEAR_REJECTION_PENDING,86.51,89.32,79.89,74.53,35,2.35,81.0999984741211,85.19000244140625,80.55000305175781,18173700.0,-4.37,NO_FILL,0.0,HOSTILE,LIMIT,15,CONVICTION,2026-08-21_1723,2026-07-23
KR,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,58.55,62.13,52.38,,27,1.72,55.7599983215332,56.08000183105469,54.83000183105469,10682700.0,-2.86,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-08-21_1723,2026-07-23
OKLO,SHORT,CONVICTION,89.2,BEAR_REJECTION_PENDING,45.45,49.09,43.18,,27,0.62,44.0,44.59000015258789,42.2400016784668,8369800.0,-1.26,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-08-21_1723,2026-07-23
OUST,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,40.3,43.5,33.85,,31,2.02,37.689998626708984,40.400001525878906,37.06999969482422,2241400.0,-4.61,CLOSED,0.82,HOSTILE,LIMIT,20,CONVICTION,2026-08-21_1723,2026-07-23
WMT,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,109.53,110.94,105.36,102.58,70,2.95,108.4000015258789,108.55999755859375,106.79000091552734,21516800.0,-0.82,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-08-21_1723,2026-07-23
AAOI,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,116.0,123.21,103.02,97.82,13,1.8,112.0199966430664,119.72000122070312,108.16999816894531,6288600.0,-2.25,CLOSED,0.55,HOSTILE,LIMIT,15,VACUUM,2026-08-21_1723,2026-07-23
XOM,SHORT,CONVICTION,86.5,BEAR_REJECTION_PENDING,159.62,170.51,140.92,134.97,9,1.72,156.88999938964844,158.57000732421875,156.05999755859375,15822800.0,0.26,NO_FILL,0.0,HOSTILE,LIMIT,8,CONVICTION,2026-08-21_1723,2026-07-23
