ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
OUST,EARLY_RECLAIM_TRIGGER,100.0,100.0,100.0,EARLY_RECLAIM_TRIGGER,52.24,daily,log_regression,MID,0.655,10,42.02,43.87,daily,16.02,97.17,nearest_support_gap_hi,51.7,True,True,1.03,1.04,22.11,22.11,4.83,OPTIONS_NOT_CHECKED,"ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 22.11% from recent high | just-triggered reclaim, still near shelf | room back to recent high",mid_high_channel_location | early_trigger_not_chase | early_positive_momentum
RIVN,EARLY_STRUCTURAL_MATCH,100.0,82.0,82.0,TOO_EARLY_OR_LOOSE,18.73,daily,gap_topology,MID,0.386,8,17.28,17.975,daily,4.03,98.39,nearest_support_gap_hi,17.975,True,False,4.03,4.2,5.66,5.66,4.16,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 5.66% from recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
