ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
BP,SHORT,6.58,5.37,44.38,41.44,44.31,41.98,1752428,310130,5.65,0.18,True,44.36,41.98,42.3998,41.1404,238,99.91,26.6524,1.126,COLD,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.9654,2575.0,LOW
UZX,SHORT,3.16,-73.84,1.16,0.432,0.4442,0.7755,84691185,98910,856.24,0.47,True,0.4461,0.7755,0.7833,0.76,12894,99.99,24.1356,0.958,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.1575,48.48,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
YMAT,SHORT,3.78,-185.59,1.66,0.438,0.446,1.3,39165608,109893,356.4,0.71,False,0.4552,1.3,1.313,1.274,7692,100.0,22.0075,1.066,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.4284,20.05,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
