ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
AGI,Short,59.1284,IN_BAND,LOW,419.97,STRONG,SHORT_GENESIS,32.2399,32.5623,31.5951,32.04,32.19,30.2,17286102,0.62,TARGET_HIT,1.0,True,13.4,18.26,2026-06-22_1431,2026-06-22
GFI,Short,22.4864,IN_BAND,LOW,894.42,STRONG,SHORT_GENESIS,34.95,35.2995,34.251,34.63,35.21,34.48,5769143,0.92,CLOSED,0.46,True,11.32,2.34,2026-06-22_1431,2026-06-22
BFLY,Short,8.2014,IN_BAND,LOW,261.64,NEUTRAL,SHORT_GENESIS,8.73,8.8173,8.5554,7.27,8.83,6.81,30777866,16.72,STOPPED,-1.0,True,4.16,2.18,2026-06-22_1431,2026-06-22
