ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
CHYM,BOUNCED_WAITING,0,0,0.2,1,-0.9,False,0.9,30m,6,33,False,1d,238,False,3119,3541,4889.5,44,30,1d.80t | 1d.48t~ | 1d.25t,2026-09-21T09:45:00.000,30.055,2026-09-23T10:45:00.000,26.46,30.67,25.8682,7.11,19,0,False,0.0,5671218,0,74
CHYM,BOUNCED_WAITING,0,0,0.2,1,-0.9,False,0.9,15m,5,37,True,1d,238,False,3119,3541,4889.5,44,30,1d.80t | 1d.48t~ | 1d.25t,2026-09-09T06:30:00.000,35.5,2026-09-23T10:45:00.000,26.46,35.63,25.8682,15.49,60,0,False,0.0,5671218,0,74
CHYM,BOUNCED_WAITING,0,0,0.2,1,-0.9,False,0.9,15m,5,63,True,1d,238,False,3119,3541,4889.5,44,30,1d.80t | 1d.48t~ | 1d.25t,2026-09-18T09:30:00.000,30.58,2026-09-23T10:45:00.000,26.46,30.7,25.8682,7.16,21,0,False,0.0,5671218,0,74
CHYM,BOUNCED_WAITING,0,0,0.2,1,-0.9,False,0.9,15m,5,46,False,1d,238,False,3119,3541,4889.5,44,30,1d.80t | 1d.48t~ | 1d.25t,2026-09-23T09:00:00.000,28.45,2026-09-23T10:45:00.000,26.46,28.6,25.8682,3.62,1,0,False,0.0,5671218,0,74
MSTR,BOUNCED_CLEAN,0,1,4.0,5,-0.1,False,3.1,4h,12,441,True,1d,1067,True,294656,77082,333197.0,36,6,weekly.1322t | weekly.1318t | weekly.825t~,2026-09-21T05:15:00.000,165.39,2026-09-21T06:30:00.000,158.31,171.5,153.6122,2.81,0,0,False,0.04,22419223,0,42
EXK,BOUNCED_WAITING,0,0,0.5,3,0.4,False,0.9,1d,20,50,True,1d,65,True,4209,7165,7791.5,67,32,weekly.52t | weekly.35t~ | weekly.8t,2026-09-10T14:15:00.000,10.59,2026-09-23T10:30:00.000,9.13,10.65,8.8423,5.28,27,0,False,0.0,7580648,0,99
