ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
ACN,SHORT,17.57,15.2,158.9,128.6,158.83,132.3,1879132,25616,73.36,0.12,True,156.01,132.3,133.623,129.654,75,99.23,122.8085,0.958,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,8.3099,613.94,LOW
LEGN,SHORT,12.38,11.1,31.58,29.37,31.56,29.7997,432638,8826,49.01,0.19,True,33.52,29.7997,30.0977,29.2037,335,99.83,71.0092,0.898,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,3.0062,185.74,LOW
INFY,SHORT,5.56,5.13,11.82,11.05,11.82,11.1,1954516,17127,114.11,0.06,True,11.7,11.1,11.211,10.878,900,99.9,43.8192,0.958,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.48,4048.6,LOW
CTSH,SHORT,5.78,4.44,48.4,46.0,48.39,46.65,461255,16904,27.29,0.27,True,48.82,46.65,47.1165,45.717,214,99.83,29.2911,0.958,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,2.2137,473.0,LOW
STLA,SHORT,3.86,2.47,6.6,6.22,6.6,6.31,1452036,594391,2.44,0.24,True,6.47,6.31,6.3731,6.1838,1584,99.95,9.1849,0.994,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.3195,2897.51,LOW
CRVO,SHORT,3.67,-20.21,5.3999,3.67,3.78,4.58,11412969,3130294,3.65,0.53,False,3.81,4.58,4.6258,4.4884,2183,99.98,7.3713,0.898,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.6364,9.26,MEDIUM
