ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,119.96,127.51,118.18,122.21,BELOW_PDH,RECLAIMED_PDL,True,124.78,113.21,0.583,OR_MIDDLE,0.587,False,False,0.587,0.98,62,NEUTRAL,42,AVOID_SHORT
ACHC,31.28,32.56,31.04,31.4,BELOW_PDH,RECLAIMED_PDL,True,31.985,30.92,0.338,OR_BOTTOM_THIRD,0.438,False,True,0.438,4.01,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
AHMA,1.82,2.1,1.91,1.99,BELOW_PDH,BELOW_PDL,True,1.9909,1.84,0.0,BELOW_ORL,0.413,False,False,0.413,1.77,26,AVOID_LONG,72,CONTINUATION_SHORT
ALKT,17.52,17.79,17.047,17.71,REJECTED_PDH,ABOVE_PDL,True,18.36,17.48,0.045,OR_BOTTOM_THIRD,0.208,False,False,0.208,2.33,38,AVOID_LONG,74,NEUTRAL
ALP,0.2398,0.24,0.225,0.24,REJECTED_PDH,ABOVE_PDL,True,0.24,0.233,0.971,OR_TOP_THIRD,0.687,True,False,0.687,0.5,56,PULLBACK_BUY_ZONE,60,NEUTRAL
APLE,16.6,16.41,16.03,16.41,ABOVE_PDH,ABOVE_PDL,True,16.675,16.38,0.746,OR_TOP_THIRD,0.746,False,False,0.746,2.6,62,CONTINUATION_LONG,48,NEUTRAL
ARQT,27.74,29.84,28.2555,28.78,BELOW_PDH,BELOW_PDL,True,28.98,27.29,0.266,OR_BOTTOM_THIRD,0.386,False,True,0.386,1.95,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
ASAN,7.36,7.395,6.62,7.37,REJECTED_PDH,ABOVE_PDL,True,7.71,7.48,0.0,BELOW_ORL,0.205,False,False,0.205,1.84,18,AVOID_LONG,84,CONTINUATION_SHORT
BAND,75.8,79.08,69.71,78.44,BELOW_PDH,ABOVE_PDL,True,78.9899,74.3401,0.314,OR_BOTTOM_THIRD,0.431,False,False,0.431,2.11,58,RELOAD_ZONE,50,NEUTRAL
BATL,1.54,1.5697,1.37,1.49,REJECTED_PDH,ABOVE_PDL,True,1.46,1.39,1.0,ABOVE_ORH,0.732,True,False,0.732,1.34,66,PULLBACK_BUY_ZONE,46,AVOID_SHORT
BB,10.9495,11.6599,11.12,11.43,BELOW_PDH,BELOW_PDL,True,11.45,10.972,0.0,BELOW_ORL,0.152,False,True,0.152,1.0,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
BTQ,3.73,4.03,3.8,3.81,BELOW_PDH,BELOW_PDL,True,4.0,3.68,0.156,OR_BOTTOM_THIRD,0.229,False,True,0.229,1.35,30,NEUTRAL,92,FIRST_RALLY_SHORT_ZONE
BTTC,0.7624,0.8026,0.7704,0.8026,BELOW_PDH,BELOW_PDL,True,0.799,0.7743,0.0,BELOW_ORL,0.0,False,False,,,26,AVOID_LONG,72,AVOID_SHORT_CHASE
