pick_id,day,panel,ticker,side,setup,verdict,score,score_band,entry_type,entry,stop,target,rr,auction_long_class,auction_short_class,auction_or_state,auction_or_position,auction_day_position,first_seen,last_seen,trackable,track_skip_reason,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,notes
84e48d134457cb99,2026-05-29,VALUE_AREA_FORTRESS,ASTC,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,100.0,90+,LIMIT,26.6,25.7437,29.13,2.95,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,NO_FILL,0.0,0.0,0.0,,,,46.0,Value Area Fortress structural floor play from fem_penny_scanner.
2e855aafbe1036b0,2026-05-29,VALUE_AREA_FORTRESS,ASTS,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,100.0,90+,LIMIT,124.0,116.109,139.782,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,STOPPED,-1.0,-0.56,-2.36,-1.55,2026-05-29T05:12:00,2026-05-29T05:56:00,111.7302,Value Area Fortress structural floor play from fem_penny_scanner.
230fa650fded3a8c,2026-05-29,VALUE_AREA_FORTRESS,BBAI,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,67.0,60-69,LIMIT,4.45,4.2583,5.41,5.01,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,NO_FILL,0.0,0.0,0.0,,,,5.03,Value Area Fortress structural floor play from fem_penny_scanner.
df4e34966997610a,2026-05-29,VALUE_AREA_FORTRESS,BBAR,LONG,VA_FORTRESS_BOUNCE,HIGHWAY,100.0,90+,LIMIT,17.62,16.1505,20.559,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,OPEN_WIN,0.49,0.58,-0.15,0.49,2026-05-29T09:30:00,,18.34,Value Area Fortress structural floor play from fem_penny_scanner.
f4dd878a8e8e84f3,2026-05-29,VALUE_AREA_FORTRESS,CRI,LONG,VA_FORTRESS_BOUNCE,HIGHWAY,100.0,90+,LIMIT,40.12,37.248,45.864,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,OPEN_LOSS,-0.53,-0.08,-0.59,-0.53,2026-05-29T09:30:00,,38.59,Value Area Fortress structural floor play from fem_penny_scanner.
70fe41e3d58f95e0,2026-05-29,VALUE_AREA_FORTRESS,DELL,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,100.0,90+,LIMIT,299.11,288.09,321.15,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,NO_FILL,0.0,0.0,0.0,,,,420.52,Value Area Fortress structural floor play from fem_penny_scanner.
7f2888fa0d970be0,2026-05-29,VALUE_AREA_FORTRESS,FQVLF,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,100.0,90+,LIMIT,28.27,25.6803,33.4495,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,NO_FILL,0.0,0.0,0.0,,,,30.7147,Value Area Fortress structural floor play from fem_penny_scanner.
09e38af40fca441d,2026-05-29,VALUE_AREA_FORTRESS,FUN,LONG,VA_FORTRESS_BOUNCE,HIGHWAY,89.0,80-89,LIMIT,20.3,19.2351,25.75,5.12,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,OPEN_WIN,0.67,0.7,-0.29,0.67,2026-05-29T09:30:00,,21.01,Value Area Fortress structural floor play from fem_penny_scanner.
a62d363f0817c8bf,2026-05-29,VALUE_AREA_FORTRESS,GH,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,100.0,90+,LIMIT,123.955,116.2545,139.356,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,NO_FILL,0.0,0.0,0.0,,,,125.2788,Value Area Fortress structural floor play from fem_penny_scanner.
7a9f43dadbed21f3,2026-05-29,VALUE_AREA_FORTRESS,PGNY,LONG,VA_FORTRESS_BOUNCE,HIGHWAY,73.0,70-79,LIMIT,25.69,24.2985,28.473,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,OPEN_LOSS,-0.09,0.15,-0.3,-0.09,2026-05-29T09:30:00,,25.56,Value Area Fortress structural floor play from fem_penny_scanner.
52cb8cac81366976,2026-05-29,VALUE_AREA_FORTRESS,RCAT,LONG,VA_FORTRESS_PULLBACK,OPEN_ROAD,93.0,90+,LIMIT,12.86,9.77,19.04,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,OPEN_WIN,0.49,0.6,-0.17,0.49,2026-05-29T09:33:00,,14.3799,Value Area Fortress structural floor play from fem_penny_scanner.
782ace0572180502,2026-05-29,VALUE_AREA_FORTRESS,RDW,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,100.0,90+,LIMIT,24.0,21.06,29.88,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,OPEN_LOSS,-0.0,0.27,-0.79,-0.0,2026-05-29T05:56:00,,23.9961,Value Area Fortress structural floor play from fem_penny_scanner.
2581b4e1bc4c5431,2026-05-29,VALUE_AREA_FORTRESS,RGTI,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,100.0,90+,LIMIT,24.96,23.8814,32.18,6.69,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,OPEN_WIN,0.42,0.75,-0.49,0.42,2026-05-29T09:40:00,,25.41,Value Area Fortress structural floor play from fem_penny_scanner.
62ca61d5a9bc206b,2026-05-29,VALUE_AREA_FORTRESS,TVTX,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,97.0,90+,LIMIT,45.07,43.0971,49.0158,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,NO_FILL,0.0,0.0,0.0,,,,47.18,Value Area Fortress structural floor play from fem_penny_scanner.
75a159f85e07d931,2026-05-29,VALUE_AREA_FORTRESS,UMAC,LONG,VA_FORTRESS_PULLBACK,HIGHWAY,97.0,90+,LIMIT,27.07,14.908,51.394,2.0,,,,,,2026-05-29T05:12:00-04:00,2026-05-29T05:12:00-04:00,True,,OPEN_WIN,0.33,0.43,-0.23,0.33,2026-05-29T09:31:00,,31.1002,Value Area Fortress structural floor play from fem_penny_scanner.
