ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
NOK,Long,T1-STRONG_LONG,100,BOUNCE,10.46,9.5739,12.2322,10.47,10.9,10.31,0.0,0.1,WINNING,0.01,False,2026-04-24_1724,2026-04-24_0709
QS,Long,T1-STRONG_LONG,93,BOUNCE,7.66,7.1683,9.67,7.2,8.43,6.96,536626067.0,-6.01,STOPPED,-1.0,False,2026-04-24_1724,2026-04-24_0709
APLD,Long,T1-STRONG_LONG,100,PULLBACK,34.73,31.385,41.42,35.11,38.54,34.82,916150666.0,1.09,NO_FILL,0.0,False,2026-04-24_1724,2026-04-24_0709
OKLO,Long,T1-STRONG_LONG,100,BOUNCE,75.04,70.4511,85.15,71.26,81.5,70.88,724639641.0,-5.04,LOSING,-0.82,False,2026-04-24_1724,2026-04-24_0709
TRT,Long,T1-STRONG_LONG,100,PULLBACK,11.2578,7.325,19.1234,16.546,19.1,10.52,811504430.0,46.97,WINNING,1.34,False,2026-04-24_1724,2026-04-24_0709
SST,Long,T1-STRONG_LONG,100,BREAKOUT,4.25,3.62,5.51,3.69,4.97,3.78,1895757554.0,-13.18,LOSING,-0.89,False,2026-04-24_1724,2026-04-24_0709
ARM,Long,T1-STRONG_LONG,100,BOUNCE,220.94,197.68,267.46,234.53,237.68,218.37,0.0,6.15,WINNING,0.58,False,2026-04-24_1724,2026-04-24_0709
FCEL,Long,T2-LONG,85,BOUNCE,11.24,10.7961,12.1278,11.24,12.42,10.77,1652719266.0,0.0,STOPPED,-1.0,False,2026-04-24_1724,2026-04-24_0709
KOPN,Long,T1-STRONG_LONG,100,PULLBACK,3.595,3.4241,3.9368,3.6416,3.9,3.595,829823360.0,1.3,WINNING,0.27,False,2026-04-24_1724,2026-04-24_0709
SHLS,Long,T1-STRONG_LONG,91,PULLBACK,7.06,6.7997,8.33,8.0,7.96,7.49,399601212.0,13.31,NO_FILL,0.0,False,2026-04-24_1724,2026-04-24_0709
INDI,Long,T1-STRONG_LONG,100,BOUNCE,3.72,3.295,4.57,3.6734,3.975,3.61,0.0,-1.25,LOSING,-0.11,False,2026-04-24_1724,2026-04-24_0709
SEDG,Long,T1-STRONG_LONG,92,PULLBACK,43.27,41.2832,50.45,45.86,48.2,44.27,0.0,5.99,NO_FILL,0.0,False,2026-04-24_1724,2026-04-24_0709
MXL,Long,T1-STRONG_LONG,100,PULLBACK,53.7,24.66,111.78,62.0,63.52,53.7,0.0,15.46,WINNING,0.29,False,2026-04-24_1724,2026-04-24_0709
VELO,Long,T2-LONG,100,BOUNCE,16.19,15.4327,17.7046,17.43,18.05,15.64,0.0,7.66,TARGET_HIT,2.0,False,2026-04-24_1724,2026-04-24_0709
CAST,Long,T1-STRONG_LONG,100,BOUNCE,2.16,1.5798,3.3205,2.27,2.57,2.0,0.0,5.09,WINNING,0.19,False,2026-04-24_1724,2026-04-24_0709
SCNI,Long,T3-LONG_WATCH,81,PULLBACK,0.8424,0.7873,0.9771,0.6004,1.05,0.6567,0.0,-28.73,STOPPED,-1.0,False,2026-04-24_1724,2026-04-24_0709
OGN,Long,T1-STRONG_LONG,95,BREAKOUT,10.7,7.565,16.97,11.31,11.58,9.95,931588388.0,5.7,WINNING,0.19,False,2026-04-24_1724,2026-04-24_0709
INTC,Long,T1-STRONG_LONG,100,BOUNCE,82.3,59.25,128.4,82.73,85.22,79.62,848891475.0,0.52,WINNING,0.02,False,2026-04-24_1724,2026-04-24_0709
POET,Long,T1-STRONG_LONG,100,BOUNCE,13.1,11.14,17.02,16.07,15.5,12.4,0.0,22.67,WINNING,1.52,False,2026-04-24_1724,2026-04-24_0709
AMD,Long,T1-STRONG_LONG,90,PULLBACK,347.36,290.965,460.15,348.84,352.99,334.54,12316135.0,0.43,WINNING,0.03,False,2026-04-24_1724,2026-04-24_0709
WIMI,Long,T2-LONG,100,PULLBACK,1.86,1.7266,2.13,1.7,2.07,1.695,0.0,-8.6,STOPPED,-1.0,False,2026-04-24_1724,2026-04-24_0709
SMR,Long,T1-STRONG_LONG,100,BOUNCE,12.305,11.543,18.47,12.08,13.49,11.88,0.0,-1.83,LOSING,-0.3,False,2026-04-24_1724,2026-04-24_0709
ALP,Long,T2-LONG,100,BOUNCE,0.1886,0.1305,0.3048,0.203,0.2174,0.1825,1435696064.0,7.64,WINNING,0.25,False,2026-04-24_1724,2026-04-24_0709
PAPL,Long,T1-STRONG_LONG,90,BOUNCE,0.9332,0.8273,1.145,0.916,1.03,0.8532,0.0,-1.84,LOSING,-0.16,False,2026-04-24_1724,2026-04-24_0709
BURU,Long,T2-LONG,81,PULLBACK,0.3371,0.245,0.5213,0.2817,0.3735,0.3001,415106058.0,-16.43,LOSING,-0.6,False,2026-04-24_1724,2026-04-24_0709
AMPX,Long,T2-LONG,87,PULLBACK,20.06,19.0217,22.38,20.8198,22.24,20.3201,0.0,3.79,NO_FILL,0.0,False,2026-04-24_1724,2026-04-24_0709
CORZ,Long,T2-LONG,90,BOUNCE,21.13,20.1857,23.0186,20.84,0.0,0.0,0.0,-1.37,PRE_DOWN,-0.31,False,2026-04-24_1724,2026-04-24_0709
HIMS,Long,T1-STRONG_LONG,100,BOUNCE,29.66,27.3346,34.3108,30.46,31.33,28.9,997550661.0,2.7,WINNING,0.34,False,2026-04-24_1724,2026-04-24_0709
MARA,Long,T1-STRONG_LONG,100,BREAKOUT,11.7,11.0192,14.25,11.65,12.1,11.28,0.0,-0.43,LOSING,-0.07,False,2026-04-24_1724,2026-04-24_0709
MSTR,Long,T1-STRONG_LONG,100,BREAKOUT,174.0,164.3956,223.8,170.88,0.0,0.0,0.0,-1.79,PRE_DOWN,-0.32,False,2026-04-24_1724,2026-04-24_0709
MU,Long,T1-STRONG_LONG,100,PULLBACK,458.56,441.7865,492.107,494.32,0.0,0.0,0.0,7.8,NO_FILL,0.0,False,2026-04-24_1724,2026-04-24_0709
PBM,Long,T1-STRONG_LONG,100,PULLBACK,8.8,8.3517,10.78,7.57,10.14,7.87,967707950.0,-13.98,STOPPED,-1.0,False,2026-04-24_1724,2026-04-24_0709
SLDP,Long,T3-LONG_WATCH,100,BOUNCE,3.665,3.298,4.399,3.71,3.85,3.61,150100106.0,1.23,WINNING,0.12,False,2026-04-24_1724,2026-04-24_0709
TOVX,Long,T2-LONG,80,BREAKOUT,0.401,0.1877,0.8276,0.3759,0.4,0.3622,1697599295.0,-6.26,LOSING,-0.12,False,2026-04-24_1724,2026-04-24_0709
USAR,Long,T1-STRONG_LONG,86,BOUNCE,21.88,19.691,26.258,21.85,24.07,21.64,2124961111.0,-0.14,LOSING,-0.01,False,2026-04-24_1724,2026-04-24_0709
