ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABEO,6.11,6.5135,6.315,6.38,BELOW_PDH,BELOW_PDL,True,6.39,6.17,0.0,BELOW_ORL,0.222,False,True,0.222,1.8,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
ABSI,7.5021,8.31,7.95,8.07,BELOW_PDH,BELOW_PDL,True,8.26,7.72,0.0,BELOW_ORL,0.0,False,False,0.0,2.41,18,AVOID_LONG,84,AVOID_SHORT_CHASE
ACI,11.03,12.5,11.0211,11.44,BELOW_PDH,RECLAIMED_PDL,True,11.19,10.86,0.515,OR_MIDDLE,0.5,False,False,0.5,2.62,62,NEUTRAL,42,AVOID_SHORT
ACRS,5.2,5.62,5.365,5.48,BELOW_PDH,BELOW_PDL,True,5.54,5.33,0.0,BELOW_ORL,0.0,False,False,0.0,2.33,18,AVOID_LONG,84,AVOID_SHORT_CHASE
ADSK,205.66,207.075,202.37,205.26,REJECTED_PDH,ABOVE_PDL,True,211.71,208.11,0.0,BELOW_ORL,0.118,False,False,0.118,1.78,18,AVOID_LONG,84,AVOID_SHORT_CHASE
AHMA,1.58,1.71,1.63,1.67,BELOW_PDH,BELOW_PDL,True,1.61,1.51,0.7,OR_TOP_THIRD,0.834,False,False,0.834,0.5,38,AVOID_LONG_CHASE,68,CONTINUATION_SHORT
AKAN,7.25,8.455,8.06,8.07,REJECTED_PDH,BELOW_PDL,True,14.0,8.67,0.0,BELOW_ORL,0.02,False,True,0.02,0.11,6,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
ALHC,19.43,20.831,19.81,20.0,BELOW_PDH,BELOW_PDL,True,20.23,19.88,0.0,BELOW_ORL,0.121,False,True,0.121,5.19,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
AMIX,3.01,3.88,3.35,3.5,BELOW_PDH,BELOW_PDL,True,3.73,2.98,0.04,OR_BOTTOM_THIRD,0.132,False,True,0.132,0.5,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
AMRX,18.0,18.04,17.5,17.97,REJECTED_PDH,ABOVE_PDL,True,18.19,17.925,0.283,OR_BOTTOM_THIRD,0.479,False,False,0.479,2.93,46,AVOID_LONG,62,NEUTRAL
ASTS,56.26,62.83,57.66,59.18,BELOW_PDH,BELOW_PDL,True,59.455,56.36,0.0,BELOW_ORL,0.142,False,True,0.142,1.6,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
