ticker,grade_date,firm,from_grade,to_grade,action,pt_action,current_pt,prior_pt,sentiment,weight
FIG,2026-05-15 11:02,Morgan Stanley,Equal-Weight,Equal-Weight,main,Lowers,38.0,44.0,BEAR,2
FIG,2026-05-15 09:22,Piper Sandler,Overweight,Overweight,reit,Lowers,30.0,35.0,BEAR,2
RDW,2026-05-11 18:26,Canaccord Genuity,Buy,Buy,main,Raises,14.0,12.0,BULL,2
NVDA,2026-05-14 20:55,UBS,Buy,Buy,main,Raises,275.0,245.0,BULL,2
NVDA,2026-05-14 16:22,RBC Capital,Outperform,Outperform,reit,Maintains,250.0,250.0,NEUTRAL,1
NVDA,2026-05-14 12:38,Cantor Fitzgerald,Overweight,Overweight,main,Raises,350.0,300.0,BULL,2
NVDA,2026-05-12 13:35,Wells Fargo,Overweight,Overweight,main,Raises,315.0,265.0,BULL,2
MU,2026-05-11 17:30,DA Davidson,Buy,Buy,main,Maintains,1000.0,1000.0,NEUTRAL,1
PLUG,2026-05-13 12:45,Susquehanna,Neutral,Neutral,main,Raises,3.75,2.75,BULL,2
PLUG,2026-05-12 21:24,Canaccord Genuity,Hold,Hold,main,Raises,4.0,2.5,BULL,2
PLUG,2026-05-12 15:51,B. Riley Securities,Buy,Buy,main,Raises,5.0,3.0,BULL,2
PLUG,2026-05-12 15:15,TD Cowen,Hold,Hold,main,Raises,3.0,2.0,BULL,2
PLUG,2026-05-12 15:00,BMO Capital,Underperform,Underperform,main,Raises,1.2,1.0,BULL,2
INTC,2026-05-12 12:36,Mizuho,Neutral,Neutral,main,Raises,124.0,100.0,BULL,2
INTC,2026-05-04 15:36,RBC Capital,Sector Perform,Sector Perform,reit,Maintains,80.0,80.0,NEUTRAL,1
KEEL,2026-05-11 17:05,HC Wainwright & Co.,Accumulate,Buy,main,Raises,5.5,3.7,BULL,2
KEEL,2026-05-11 15:28,Chardan Capital,Buy,Buy,main,Maintains,4.5,4.5,NEUTRAL,1
MRVL,2026-05-14 16:19,RBC Capital,Outperform,Outperform,main,Raises,200.0,170.0,BULL,2
MRVL,2026-05-04 20:36,UBS,Buy,Buy,main,Raises,195.0,120.0,BULL,2
LUMN,2026-05-11 18:50,JP Morgan,Neutral,Neutral,main,Raises,7.0,6.0,BULL,2
LUMN,2026-05-08 14:04,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,9.0,8.0,BULL,2
LUMN,2026-05-06 22:22,UBS,Neutral,Neutral,main,Raises,8.0,6.0,BULL,2
LUMN,2026-05-06 19:32,TD Cowen,Hold,Hold,main,Raises,9.0,8.0,BULL,2
NBIS,2026-05-14 17:18,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,144.0,126.0,BULL,2
NBIS,2026-05-14 14:09,Citizens,Market Outperform,Market Outperform,main,Raises,270.0,175.0,BULL,2
NBIS,2026-05-14 12:16,DA Davidson,Buy,Buy,main,Raises,250.0,200.0,BULL,2
NBIS,2026-05-11 11:35,B of A Securities,Buy,Buy,main,Raises,205.0,175.0,BULL,2
ASTS,2026-05-12 22:03,UBS,Neutral,Neutral,main,Lowers,80.0,85.0,BEAR,2
ASTS,2026-05-12 15:40,B. Riley Securities,Neutral,Neutral,main,Raises,85.0,75.0,BULL,2
KLAR,2026-05-15 12:30,BMO Capital,Market Perform,Market Perform,main,Raises,17.0,16.0,BULL,2
KLAR,2026-05-11 18:35,TD Cowen,,Hold,init,Announces,16.0,0.0,NEUTRAL,1
LUNR,2026-05-15 09:44,Roth Capital,Buy,Buy,main,Raises,50.0,35.0,BULL,2
STUB,2026-05-14 16:46,JP Morgan,Neutral,Neutral,main,Raises,11.0,10.0,BULL,2
STUB,2026-05-14 11:28,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,8.75,8.25,BULL,2
PURR,2026-05-11 12:55,Cantor Fitzgerald,Overweight,Overweight,main,Raises,8.0,6.0,BULL,2
COIN,2026-05-12 12:52,Mizuho,Neutral,Neutral,main,Raises,200.0,170.0,BULL,2
COIN,2026-05-11 12:13,Baird,Neutral,Neutral,main,Lowers,160.0,200.0,BEAR,2
COIN,2026-05-08 19:14,HC Wainwright & Co.,Buy,Buy,main,Lowers,310.0,350.0,BEAR,2
COIN,2026-05-08 18:30,JP Morgan,Overweight,Overweight,main,Lowers,283.0,290.0,BEAR,2
COIN,2026-05-08 15:11,Piper Sandler,Neutral,Neutral,main,Lowers,170.0,180.0,BEAR,2
COIN,2026-05-08 14:45,Barclays,Underweight,Underweight,main,Lowers,107.0,140.0,BEAR,2
COIN,2026-05-08 11:32,Needham,Buy,Buy,main,Lowers,220.0,230.0,BEAR,2
COIN,2026-05-06 14:13,Benchmark,Buy,Buy,main,Lowers,260.0,267.0,BEAR,2
COIN,2026-05-06 13:04,Rosenblatt,Buy,Buy,main,Maintains,240.0,240.0,NEUTRAL,1
COIN,2026-05-05 20:10,JP Morgan,Overweight,Overweight,main,Raises,290.0,252.0,BULL,2
ENPH,2026-05-05 14:24,Barclays,Underweight,Underweight,main,Lowers,30.0,31.0,BEAR,2
ENPH,2026-05-04 15:10,Evercore ISI Group,In-Line,In-Line,main,Lowers,37.0,43.0,BEAR,2
BTDR,2026-05-15 12:20,Cantor Fitzgerald,Neutral,Neutral,main,Raises,15.0,11.0,BULL,2
BTDR,2026-05-15 12:11,Rosenblatt,Buy,Buy,main,Raises,25.0,18.0,BULL,2
BTDR,2026-05-15 10:49,Needham,Buy,Buy,main,Raises,19.0,18.0,BULL,2
GPK,2026-05-07 23:00,UBS,Neutral,Neutral,main,Raises,12.0,10.0,BULL,2
GPK,2026-05-07 21:04,Citigroup,Neutral,Neutral,main,Raises,11.0,10.0,BULL,2
FPS,2026-05-15 12:04,Keybanc,Overweight,Overweight,main,Raises,60.0,41.0,BULL,2
PGEN,2026-05-14 14:13,Citizens,Market Outperform,Market Outperform,main,Raises,11.0,9.0,BULL,2
PGEN,2026-05-14 10:36,HC Wainwright & Co.,Buy,Buy,main,Raises,11.0,10.0,BULL,2
NRGV,2026-05-05 17:42,Cantor Fitzgerald,,Overweight,init,Announces,7.0,0.0,BULL,3
FLY,2026-05-05 17:25,Morgan Stanley,Equal-Weight,Equal-Weight,main,Raises,37.0,33.0,BULL,2
UMAC,2026-05-15 11:09,Needham,Buy,Buy,main,Raises,22.0,20.0,BULL,2
UMAC,2026-05-13 17:45,Roth Capital,,Buy,init,Announces,25.0,0.0,BULL,3
WYFI,2026-05-15 12:24,Cantor Fitzgerald,Neutral,Neutral,main,Raises,27.0,13.0,BULL,2
WYFI,2026-05-15 10:48,Needham,Buy,Buy,main,Raises,38.0,36.0,BULL,2
WYFI,2026-05-14 15:13,BTIG,Buy,Buy,main,Raises,35.0,20.0,BULL,2
CLBT,2026-05-15 11:33,Needham,Buy,Buy,main,Lowers,15.0,18.0,BEAR,2
OUST,2026-05-11 18:20,Amerx,,Buy,init,Announces,43.0,0.0,BULL,3
OUST,2026-05-07 19:24,Cantor Fitzgerald,Overweight,Neutral,down,,0.0,0.0,BEAR,4
FIGR,2026-05-14 12:08,Mizuho,Outperform,Outperform,main,Raises,55.0,45.0,BULL,2
FIGR,2026-05-13 10:45,Needham,Buy,Buy,reit,Maintains,55.0,55.0,NEUTRAL,1
SEDG,2026-05-07 23:15,UBS,Neutral,Neutral,main,Raises,41.0,36.0,BULL,2
SEDG,2026-05-07 20:36,Citigroup,Sell,Sell,main,Lowers,27.0,30.0,BEAR,2
SEDG,2026-05-07 13:47,RBC Capital,Sector Perform,Sector Perform,main,Lowers,30.0,32.0,BEAR,2
YETI,2026-05-15 12:16,Baird,Outperform,Outperform,main,Raises,55.0,54.0,BULL,2
STAA,2026-05-14 19:46,Canaccord Genuity,Buy,Buy,main,Raises,32.0,27.0,BULL,2
STAA,2026-05-14 15:28,Piper Sandler,Neutral,Neutral,main,Raises,33.0,16.0,BULL,2
STAA,2026-05-14 14:25,Stifel,Hold,Hold,main,Raises,31.0,18.0,BULL,2
STAA,2026-05-14 13:25,Wedbush,Neutral,Outperform,up,Raises,40.0,26.0,BULL,4
STAA,2026-05-14 12:54,Mizuho,Neutral,Neutral,main,Raises,27.0,22.0,BULL,2
ZS,2026-05-01 14:27,Citizens,Market Outperform,Market Outperform,main,Lowers,210.0,290.0,BEAR,2
AEVA,2026-05-11 18:09,Amerx,,Hold,init,,0.0,0.0,NEUTRAL,1
TSEM,2026-05-14 13:58,Benchmark,Buy,Buy,main,Raises,335.0,230.0,BULL,2
TSEM,2026-05-14 13:53,Susquehanna,Positive,Positive,main,Raises,330.0,180.0,BULL,2
TSEM,2026-05-14 13:31,Wedbush,Neutral,Neutral,main,Raises,300.0,140.0,BULL,2
PSNL,2026-05-12 17:14,Morgan Stanley,Equal-Weight,Equal-Weight,main,Lowers,9.0,10.0,BEAR,2
PSNL,2026-05-11 10:28,BTIG,Buy,Buy,main,Lowers,11.0,13.0,BEAR,2
NXT,2026-05-14 14:14,Wells Fargo,Overweight,Overweight,main,Raises,143.0,127.0,BULL,2
NXT,2026-05-14 12:50,Mizuho,Neutral,Neutral,main,Raises,130.0,112.0,BULL,2
NXT,2026-05-13 18:51,Citigroup,Buy,Buy,main,Raises,145.0,114.0,BULL,2
NXT,2026-05-13 17:58,BNP Paribas,Outperform,Outperform,main,Raises,177.0,145.0,BULL,2
NXT,2026-05-13 17:22,TD Cowen,Hold,Hold,main,Raises,135.0,105.0,BULL,2
NXT,2026-05-13 15:23,JP Morgan,Overweight,Overweight,main,Raises,155.0,125.0,BULL,2
NXT,2026-05-13 12:42,Susquehanna,Positive,Positive,main,Raises,161.0,136.0,BULL,2
NXT,2026-05-13 12:23,BMO Capital,Market Perform,Market Perform,main,Raises,125.0,113.0,BULL,2
NXT,2026-05-13 11:29,Baird,Outperform,Outperform,main,Raises,156.0,133.0,BULL,2
ZVRA,2026-05-08 13:28,Guggenheim,Buy,Buy,main,Raises,25.0,23.0,BULL,2
ASPN,2026-05-11 13:15,Barclays,Underweight,Underweight,main,Raises,4.0,3.0,BULL,2
VSTS,2026-05-13 20:45,William Blair,Market Perform,Outperform,up,,0.0,0.0,BULL,4
VSTS,2026-05-13 13:46,Stifel,Hold,Hold,main,Raises,11.0,8.5,BULL,2
VSTS,2026-05-13 12:19,Baird,Neutral,Neutral,main,Raises,14.0,10.0,BULL,2
CELC,2026-05-15 11:05,Needham,Buy,Buy,reit,Maintains,157.0,157.0,NEUTRAL,1
CELC,2026-05-04 14:12,Citizens,Market Outperform,Market Outperform,main,Raises,160.0,150.0,BULL,2
CELC,2026-05-04 13:14,Guggenheim,Buy,Buy,main,Raises,165.0,135.0,BULL,2
CELC,2026-05-04 11:13,HC Wainwright & Co.,Neutral,Buy,up,Raises,165.0,94.0,BULL,4
CELC,2026-05-04 09:17,Needham,Buy,Buy,main,Raises,157.0,122.0,BULL,2
SRRK,2026-05-08 15:47,Barclays,Overweight,Overweight,main,Raises,55.0,53.0,BULL,2
SRRK,2026-05-08 11:20,HC Wainwright & Co.,Buy,Buy,main,Raises,65.0,58.0,BULL,2
ETOR,2026-05-14 14:45,TD Cowen,Buy,Buy,main,Raises,52.0,44.0,BULL,2
ETOR,2026-05-13 14:12,Citizens,Market Outperform,Market Outperform,main,Raises,90.0,85.0,BULL,2
ETOR,2026-05-13 14:12,"Keefe, Bruyette & Woods",Market Perform,Market Perform,main,Raises,38.0,35.0,BULL,2
ETOR,2026-05-13 12:41,Susquehanna,Positive,Positive,main,Raises,57.0,55.0,BULL,2
ETOR,2026-05-13 10:42,Needham,Buy,Buy,main,Raises,66.0,58.0,BULL,2
AIP,2026-05-13 20:04,Jefferies,Hold,Hold,main,Raises,35.0,16.0,BULL,2
AIP,2026-05-13 17:00,TD Cowen,Buy,Buy,main,Raises,40.0,22.0,BULL,2
AIP,2026-05-13 12:54,Rosenblatt,Buy,Buy,main,Raises,38.0,20.0,BULL,2
DPRO,2026-05-12 11:55,Needham,Buy,Buy,reit,Maintains,12.0,12.0,NEUTRAL,1
SLDB,2026-05-13 14:36,Wedbush,Outperform,Outperform,main,Lowers,16.0,17.0,BEAR,2
SLDB,2026-05-13 13:09,Piper Sandler,Overweight,Overweight,main,Raises,18.0,17.0,BULL,2
AMRC,2026-05-06 23:13,Canaccord Genuity,Buy,Buy,main,Raises,59.0,50.0,BULL,2
AMRC,2026-05-05 12:07,Baird,Outperform,Outperform,main,Lowers,36.0,44.0,BEAR,2
HTFL,2026-05-04 13:12,William Blair,,Outperform,init,,0.0,0.0,BULL,3
UTI,2026-05-07 13:44,Barrington Research,Outperform,Outperform,main,Raises,42.0,36.0,BULL,2
UTI,2026-05-07 13:35,Rosenblatt,Buy,Buy,main,Raises,45.0,36.0,BULL,2
VPG,2026-05-13 20:19,Lake Street,Buy,Buy,main,Raises,98.0,54.0,BULL,2
VPG,2026-05-13 17:34,B. Riley Securities,Buy,Buy,main,Raises,109.0,63.0,BULL,2
