ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
DGNX,SHORT,28.33,19.15,1.48,0.86,1.25,0.9702,1927239,19233,100.2,0.18,True,1.2,0.9702,0.9799,0.9508,10307,100.0,216.3695,1.03,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.3972,29.1,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
INVZ,SHORT,21.45,12.72,1.08,0.7199,0.9605,0.7999,2699653,158248,17.06,0.22,True,0.9165,0.7999,0.8079,0.7839,12501,100.0,114.6338,1.09,WEAK,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.0766,214.52,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
ENVX,SHORT,13.72,11.39,6.8,6.29,6.4,6.46,304822,78066,3.9,0.33,True,7.29,6.46,6.5246,6.3308,1547,99.94,34.401,0.91,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.459,217.85,LOW
WYFI,SHORT,10.65,4.55,30.99,24.15,28.6,25.8,313911,126869,2.47,0.24,True,27.03,25.8,26.058,25.284,387,99.85,27.2497,1.066,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,2.391,38.37,LOW
FRMI,SHORT,6.5,3.16,6.42,5.61,6.15,5.8104,1133243,195976,5.78,0.25,True,6.0,5.8104,5.8685,5.6942,1721,100.0,23.9099,1.066,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.4888,637.57,LOW
LUNR,SHORT,8.91,5.57,36.65,32.5,36.34,33.6932,1334856,374935,3.56,0.29,True,35.68,33.6932,34.0301,33.0193,296,99.73,22.3209,0.91,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,2.9606,159.96,LOW
POET,SHORT,5.92,-24.43,18.65,13.52,14.28,17.88,14028258,2980954,4.71,0.85,False,14.37,17.88,18.0588,17.5224,559,99.95,8.4487,0.862,HOT,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,2.2446,152.71,LOW
