ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,14.84,BASING,0.0,0,4,4,16.62,16.43,20,daily,10.71,2 bear-built-above · rel-vol 1.8x · regime FAVORABLE,True,6,14.84,14.6174,16.62,449,11.99,8.0,False
ACB,3.07,BASING,0.0,0,5,5,3.29,3.11,19,daily,1.3,25 bear-built-above · rel-vol 4.5x · regime FAVORABLE,False,5,3.07,3.0239,3.29,2171,7.17,4.78,False
ACHC,24.89,BASING,0.0,0,5,5,28.295,28.28,2,1h,13.62,10 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,24.89,24.5166,28.295,267,13.68,9.12,False
ACHV,5.73,BASING,0.0,0,5,5,5.98,5.97,2,1m,4.19,16 bear-built-above · rel-vol 2.0x · regime FAVORABLE,False,5,5.73,5.6441,5.98,1163,4.36,2.91,False
ACLS,174.21,BASING,0.0,0,2,2,177.485,176.95,54,5m,1.57,2 bear-built-above · rel-vol 1.3x · regime FAVORABLE,True,2,174.21,171.5969,177.485,38,1.88,1.25,False
ADNT,22.44,BASING,0.0,0,5,5,24.86,24.74,13,weekly,10.25,5 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,22.44,22.1034,24.86,297,10.78,7.19,False
ADPT,19.83,BASING,0.0,0,5,5,20.32,20.23,9,daily,2.02,7 bear-built-above · rel-vol 2.6x · regime FAVORABLE,True,5,19.83,19.5325,20.32,336,2.47,1.65,False
AIM,0.441,BASING,0.0,0,5,5,0.5189,0.48,4,daily,8.84,7 bear-built-above · rel-vol 0.0x · regime FAVORABLE,False,5,0.441,0.4344,0.5189,15117,17.66,11.78,False
AIP,37.49,BASING,0.0,0,2,2,40.3314,39.6,74,15m,5.63,rel-vol 0.9x · regime FAVORABLE,True,2,37.49,36.9276,40.3314,177,7.58,5.05,False
ALGT,86.03,BASING,0.0,0,5,5,102.15,96.98,518,weekly,12.73,3 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,5,86.03,84.7395,102.15,77,18.74,12.49,False
ALK,47.1,BASING,0.0,0,5,5,51.6,50.0,161,weekly,6.16,rel-vol 1.2x · regime FAVORABLE,False,6,47.1,46.3935,51.6,141,9.55,6.37,False
ALP,0.261,BASING,0.0,0,5,5,0.3091,0.2844,3,daily,8.97,8 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,5,0.261,0.2571,0.3091,25542,18.43,12.29,False
AMAT,549.86,BASING,0.0,0,5,5,558.75,555.27,349,15m,0.98,6 bear-built-above · rel-vol 1.4x · regime FAVORABLE,True,5,549.86,541.6121,558.75,12,1.62,1.08,False
AMC,2.3,BASING,0,0,0,0,,,,,0,rel-vol 1.8x · regime FAVORABLE,True,2,2.3,2.2655,2.53,2898,10.0,6.67,False
AMKR,76.4,BASING,0.0,0,3,3,77.27,77.185,9,15m,1.03,1 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,76.4,75.254,77.27,87,1.14,0.76,False
AMPG,9.24,BASING,0,0,0,0,,,,,0,rel-vol 1.6x · regime FAVORABLE,True,0,9.24,9.1014,10.164,721,10.0,6.67,False
AMZE,0.1284,BASING,0.0,0,5,5,0.1375,0.132,1,weekly,2.8,8 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,5,0.1284,0.1265,0.1375,51921,7.09,4.72,False
ARHS,7.06,BASING,0.0,0,5,5,7.58,7.46,13,weekly,5.67,4 bear-built-above · rel-vol 1.6x · regime FAVORABLE,True,5,7.06,6.9541,7.58,944,7.37,4.91,False
ARX,13.12,BASING,0.0,0,5,5,14.99,14.97,2,weekly,14.1,25 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,5,13.12,12.9232,14.99,508,14.25,9.5,False
ASAN,7.49,BASING,0.0,0,4,4,7.84,7.8,5,weekly,4.14,12 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,4,7.49,7.3777,7.84,890,4.67,3.12,False
ASST,14.69,BASING,0.0,0,5,5,16.95,16.5,45,daily,12.32,11 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,7,14.69,14.4696,16.95,453,15.38,10.26,False
ASTI,8.62,BASING,0.0,0,5,5,8.969,8.82,15,15m,2.32,17 bear-built-above · rel-vol 2.5x · regime FAVORABLE,True,5,8.62,8.4907,8.969,773,4.05,2.7,False
ASYS,26.44,BASING,0,0,0,0,,,,,0,rel-vol 2.1x · regime FAVORABLE,True,0,26.44,26.0434,29.084,252,10.0,6.67,False
ATEX,81.04,BASING,0,0,0,0,,,,,0,rel-vol 3.0x · regime FAVORABLE,False,0,81.04,79.8244,89.144,82,10.0,6.67,False
ATRC,28.41,BASING,0.0,0,5,5,31.26,30.42,84,weekly,7.07,1 bear-built-above · rel-vol 1.4x · regime FAVORABLE,True,5,28.41,27.9839,31.26,234,10.03,6.69,False
ATRO,97.17,BASING,0,0,0,0,,,,,0,rel-vol 2.2x · regime FAVORABLE,True,0,97.17,95.7125,106.887,68,10.0,6.67,False
AXGN,42.36,BASING,0.0,0,5,5,43.3,42.8825,42,1h,1.23,9 bear-built-above · rel-vol 1.9x · regime FAVORABLE,True,5,42.36,41.7246,43.3,157,2.22,1.48,False
AXTI,90.2,BASING,0.0,0,5,5,103.16,95.0,816,weekly,5.32,12 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,6,90.2,88.847,103.16,73,14.37,9.58,False
BATL,1.3403,BASING,0.0,0,5,5,1.475,1.47,1,5m,9.68,3 bear-built-above · rel-vol 3.0x · regime FAVORABLE,False,5,1.3403,1.3202,1.475,4974,10.05,6.7,False
BBAR,20.17,BASING,0.0,0,2,2,21.52,21.38,15,1h,6.0,rel-vol 2.2x · regime FAVORABLE,True,2,20.17,19.8675,21.52,330,6.69,4.46,False
BBNX,14.9,BASING,0.0,0,3,3,15.96,15.87,10,weekly,6.51,rel-vol 1.7x · regime FAVORABLE,True,3,14.9,14.6765,15.96,447,7.11,4.74,False
BCAX,21.28,BASING,0.0,0,5,5,24.01,23.74,28,daily,11.56,rel-vol 1.0x · regime FAVORABLE,True,5,21.28,20.9608,24.01,313,12.83,8.55,False
