ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
STTK,EARLY_STRUCTURAL_MATCH,98.7,77.0,77.0,TOO_EARLY_OR_LOOSE,6.41,daily,log_regression,AT_LOWER,0.037,15,6.01,6.09,daily,4.99,97.92,nearest_support_gap_hi,6.2,True,True,3.28,3.39,27.15,27.15,4.06,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
GRML,EARLY_STRUCTURAL_MATCH,59.0,51.0,51.0,TOO_EARLY_OR_LOOSE,16.52,15m,log_regression,MID,0.636,3,9.42,13.7,daily,17.07,97.87,nearest_support_gap_hi,15.88,True,True,3.87,4.03,36.2,36.2,2.94,OPTIONS_NOT_CHECKED,ascending channel/control | bullish shelf stack underneath | high-genesis parent shelf | room back to recent high,mid_high_channel_location | deep_damage_pullback | too_early_or_loose_for_trigger | early_positive_momentum
