ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
CRCL,EARLY_RECLAIM_TRIGGER,67.0,63.0,63.0,EARLY_RECLAIM_TRIGGER,84.86,5m,log_regression,MID,0.648,21,66.67,67.15,weekly,20.87,95.27,nearest_support_gap_hi,84.6,True,True,0.31,0.31,64.98,64.98,2.09,OPTIONS_MISSING,"ascending channel/control | deep bullish shelf stack underneath | high-genesis parent shelf | just-triggered reclaim, still near shelf | room back to recent high",mostly_low_timeframe_channel | mid_high_channel_location | deep_damage_pullback | early_trigger_not_chase | overhead_gap_too_close | early_positive_momentum
