ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,118.88,115.08,110.24,113.15,ABOVE_PDH,RECLAIMED_PDL,True,114.05,110.01,1.0,ABOVE_ORH,1.0,False,False,1.0,1.47,96,AVOID_LONG_CHASE,18,AVOID_SHORT
ABSI,9.29,9.705,9.1,9.63,BELOW_PDH,RECLAIMED_PDL,True,9.65,9.265,0.065,OR_BOTTOM_THIRD,0.52,False,True,0.52,1.32,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
ABT,114.05,116.61,115.035,116.13,REJECTED_PDH,BELOW_PDL,True,116.715,115.0,0.0,BELOW_ORL,0.017,False,False,0.017,1.61,6,AVOID_LONG,96,AVOID_SHORT_CHASE
ACM,66.0,65.5,61.775,62.78,ABOVE_PDH,ABOVE_PDL,True,64.8,62.89,1.0,ABOVE_ORH,1.0,False,False,1.0,4.98,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ADTX,0.0055,0.0094,0.0047,0.0064,BELOW_PDH,ABOVE_PDL,True,0.0068,0.005,0.289,OR_BOTTOM_THIRD,0.36,False,False,0.36,0.79,58,RELOAD_ZONE,50,NEUTRAL
AHMA,1.41,1.48,1.4,1.43,BELOW_PDH,RECLAIMED_PDL,True,1.4614,1.41,0.0,OR_BOTTOM_THIRD,0.369,False,True,,,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
AIM,0.2542,0.262,0.2497,0.254,BELOW_PDH,RECLAIMED_PDL,True,0.2545,0.25,0.933,OR_TOP_THIRD,0.548,False,False,0.548,1.64,62,NEUTRAL,48,AVOID_SHORT
AMKR,51.4,49.59,48.4,48.7,ABOVE_PDH,RECLAIMED_PDL,True,48.85,47.63,1.0,ABOVE_ORH,1.0,False,False,1.0,1.82,96,AVOID_LONG_CHASE,18,AVOID_SHORT
AMPG,3.61,3.77,3.5,3.62,BELOW_PDH,ABOVE_PDL,True,3.62,3.51,0.909,OR_TOP_THIRD,0.909,False,False,0.909,1.54,62,AVOID_LONG_CHASE,48,NEUTRAL
AVAV,147.893,151.785,147.25,147.42,BELOW_PDH,RECLAIMED_PDL,True,150.61,146.5,0.339,OR_BOTTOM_THIRD,0.353,False,True,0.353,2.08,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
AVTR,14.5,14.5,14.05,14.42,TESTING_PDH,ABOVE_PDL,True,14.625,14.2,0.706,OR_TOP_THIRD,0.706,False,False,0.706,2.82,50,NEUTRAL,56,NEUTRAL
BEEM,1.7,1.48,1.36,1.36,ABOVE_PDH,RECLAIMED_PDL,True,1.53,1.33,1.0,ABOVE_ORH,0.881,True,False,0.881,1.03,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
BFLY,8.77,9.66,8.8319,9.04,BELOW_PDH,BELOW_PDL,True,9.0299,8.53,0.48,OR_MIDDLE,0.565,False,True,0.565,1.79,30,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
BLLN,96.9527,101.25,95.87,100.075,BELOW_PDH,RECLAIMED_PDL,True,100.42,96.71,0.065,OR_BOTTOM_THIRD,0.367,False,True,0.367,1.2,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
BMNR,25.4987,25.7758,23.59,24.82,BELOW_PDH,ABOVE_PDL,True,25.19,24.12,1.0,ABOVE_ORH,1.0,False,False,1.0,0.83,60,AVOID_LONG_CHASE,42,AVOID_SHORT
BULL,8.83,9.045,8.41,8.94,BELOW_PDH,ABOVE_PDL,True,8.96,8.76,0.35,OR_BOTTOM_THIRD,0.519,False,False,0.519,2.54,58,RELOAD_ZONE,50,NEUTRAL
CAL,13.09,13.6,12.99,13.05,BELOW_PDH,RECLAIMED_PDL,True,13.5,12.96,0.241,OR_BOTTOM_THIRD,0.236,False,False,0.236,2.14,62,RELOAD_ZONE,54,AVOID_SHORT
CALM,83.06,84.69,83.01,84.14,BELOW_PDH,RECLAIMED_PDL,True,84.64,83.17,0.0,BELOW_ORL,0.042,False,False,0.042,2.46,42,AVOID_LONG,64,AVOID_SHORT_CHASE
CAST,1.46,1.6,1.385,1.575,BELOW_PDH,ABOVE_PDL,True,1.59,1.51,0.0,BELOW_ORL,0.0,False,False,0.0,1.56,30,AVOID_LONG,72,AVOID_SHORT_CHASE
CCC,7.41,7.5,7.33,7.46,BELOW_PDH,RECLAIMED_PDL,True,7.43,7.19,0.917,OR_TOP_THIRD,0.917,False,False,0.917,3.18,74,AVOID_LONG_CHASE,40,AVOID_SHORT
CCTG,0.7228,0.7,0.6548,0.658,ABOVE_PDH,ABOVE_PDL,True,0.7,0.6715,1.0,ABOVE_ORH,0.75,True,False,0.75,1.87,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
CHRW,148.75,145.23,142.455,143.66,ABOVE_PDH,ABOVE_PDL,True,148.79,143.76,0.992,OR_TOP_THIRD,0.526,True,False,0.526,1.94,80,PULLBACK_BUY_ZONE,40,NEUTRAL
CISS,3.0,2.82,2.62,2.67,ABOVE_PDH,ABOVE_PDL,True,3.05,2.75,0.833,OR_TOP_THIRD,0.833,False,False,0.833,0.79,62,AVOID_LONG_CHASE,48,NEUTRAL
CMPS,14.5597,14.92,14.3,14.88,REJECTED_PDH,ABOVE_PDL,True,14.91,14.6,0.0,BELOW_ORL,0.0,False,False,0.0,1.65,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CMTL,1.78,1.785,1.745,1.77,REJECTED_PDH,ABOVE_PDL,True,1.805,1.75,0.545,OR_MIDDLE,0.545,False,False,0.545,1.33,38,AVOID_LONG,62,NEUTRAL
CNQ,49.66,50.445,49.55,49.59,REJECTED_PDH,RECLAIMED_PDL,True,50.37,48.93,0.507,OR_MIDDLE,0.459,True,False,0.459,2.02,68,PULLBACK_BUY_ZONE,46,AVOID_SHORT
COMP,11.5,11.835,11.53,11.8,BELOW_PDH,BELOW_PDL,True,11.75,11.455,0.153,OR_BOTTOM_THIRD,0.468,False,True,0.468,4.43,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
CRCL,90.9636,93.45,84.25,92.02,BELOW_PDH,ABOVE_PDL,True,92.9561,89.1,0.483,OR_MIDDLE,0.664,False,False,0.664,0.53,50,NEUTRAL,50,NEUTRAL
CRE,6.01,2.61,2.56,2.57,ABOVE_PDH,ABOVE_PDL,True,8.6,5.67,0.116,OR_BOTTOM_THIRD,0.116,False,False,0.116,0.25,70,CONTINUATION_LONG,42,AVOID_SHORT_CHASE
CRUS,111.11,113.01,110.58,111.43,BELOW_PDH,RECLAIMED_PDL,True,112.4637,110.16,0.412,OR_MIDDLE,0.469,False,True,0.469,3.94,54,NEUTRAL,60,FIRST_RALLY_SHORT_ZONE
