ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
BTCT,BULL_BOUNCE_PENDING,LONG,77.8,2.01,1.89,2.11,,837,0.84,FAVORABLE,7.35,2.0506,DEEP_BELOW,-0.3428,3.12,10.9436,1094.4% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 4.8, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_hot"": 8.0, ""float_rot_parabolic"": 6.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $1.98 (1m 11tk MINOR gap body) | only 1.0% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | hot volume 7.4x avg | float rotation 10.94x — parabolic engagement | breakout volume surge — real demand active | SPY FAVORABLE",LIMIT BUY @ $2.01 (2% pullback cap; anchor at $1.98 too far). Stop $1.89. Anchor: 1m 11tk.,2026-08-25T05:26:17
SWKS,BULL_BOUNCE_PENDING,LONG,60.0,65.16,61.98,70.61,75.0,31,1.72,FAVORABLE,0.63,66.49,BELOW,-0.2685,90.9,0.0242,2.4% (normal),FALLING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 10.0, ""moderate_pullback"": 8.0, ""obv_falling_pending"": -2.0, ""float_rot_quiet"": -2.0, ""sector_bottom_quartile"": -3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $62.73 (1h 32tk MINOR gap body) | 5.4% below — moderate pullback, sweet spot (49% WR) | OBV softer near-term — normal during pullback wait | TECH WEAK (WEAK) — sector headwind | SPY FAVORABLE",LIMIT BUY @ $65.16 (2% pullback cap; anchor at $62.73 too far). Stop $61.98. Anchor: 1h 32tk.,2026-08-25T05:26:16
SSRM,BULL_BOUNCE,LONG,71.0,38.05,36.4,39.95,,60,1.15,FAVORABLE,0.8,38.05,BLUE_SKY,-0.0193,38.8,0.0126,1.3% (normal),FALLING,False,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 16.0, ""obv_rising"": 6.0, ""regime_favorable"": 5.0}",ASC channel detected on 5m (score 96) | price at lower rail ($38.01) | anchor: weekly 55tk @ $38.05 | 8 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE,"Channel: 5m ASC, rails $38.01-$38.53",2026-08-25T05:26:15
SSRM,BULL_BOUNCE_PENDING,LONG,61.2,37.3,36.65,38.4,38.96,152,1.68,FAVORABLE,0.8,38.05,BLUE_SKY,-0.0193,38.8,0.0126,1.3% (normal),FALLING,False,"{""structural_anchor_below"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 14.2, ""near_pullback"": -4.0, ""obv_falling_pending"": -2.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $37.30 (daily 95tk COMPRESSION gap body) | only 0.7% below — shallow entry, historically weak (22% WR) | OBV softer near-term — normal during pullback wait | SPY FAVORABLE",LIMIT BUY @ $37.30 on pullback (0.7% below current $38.05). Stop $36.65. Anchor: daily 95tk.,2026-08-25T05:26:15
MSTR,BULL_BOUNCE_PENDING,LONG,64.3,121.71,119.39,129.38,142.69,43,3.32,FAVORABLE,1.87,124.19,DEEP_BELOW,-0.6599,365.21,0.104,10.4% (active),FALLING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 3.3, ""vacuum_tier"": 6.0, ""near_pullback"": -4.0, ""obv_falling_pending"": -2.0, ""rel_vol_normal+"": 4.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $121.31 (1h 218tk VACUUM gap body) | only 1.4% below — shallow entry, historically weak (22% WR) | OBV softer near-term — normal during pullback wait | SPY FAVORABLE",LIMIT BUY @ $121.71 (2% pullback cap; anchor at $121.31 too far). Stop $119.39. Anchor: 1h 218tk.,2026-08-25T05:26:16
NESR,BULL_BOUNCE_PENDING,LONG,96.0,33.7,32.02,36.79,,59,1.83,FAVORABLE,1.26,33.7,NEAR_HIGH,-0.0877,36.94,0.0284,2.8% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 15.0, ""conviction_tier"": 10.0, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","MARKET: score 96 CONVICTION - take entry now at $33.70, not waiting for the $30.51 pullback | 5.0% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",MARKET BUY @ ~$33.70 (CONVICTION score 96). Stop $32.02. Anchor: weekly 299tk @ $30.51.,2026-08-25T05:26:16
CAST,CHANNEL_RECLAIM_LONG,LONG,61.0,1.43,1.26,1.5,,590,0.42,FAVORABLE,0.17,1.43,DEEP_BELOW,-0.9567,33.0,0.04,4.0% (normal),RISING,False,"{""recent_breakdown"": 10.0, ""reclaim_in_progress"": 16.0, ""ascending_channel"": 10.0, ""anchor_held"": 12.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0}",recent low $1.40 dipped below rail $1.42 | price $1.43 now back inside channel — reclaim attempt | ASC channel (5m) | anchor: 5m 6tk @ $1.42 held | OBV rising — accumulation underneath reclaim | SPY FAVORABLE,"Channel: 5m ASC, breakdown reclaimed. Validated low $1.40 → now $1.43",2026-08-25T05:26:16
GDYN,BULL_BOUNCE,LONG,61.0,7.86,7.51,8.95,8.95,283,3.09,FAVORABLE,0.5,7.86,BELOW,-0.2302,10.21,0.0128,1.3% (normal),FALLING,True,"{""ascending_channel"": 18.0, ""at_lower_rail"": 14.0, ""anchor_eligible"": 12.0, ""multiple_touches"": 16.0, ""obv_rising"": 6.0, ""flag_compression"": 4.0, ""rel_vol_weak"": -6.0, ""exhaustion_warning"": -8.0, ""regime_favorable"": 5.0}","ASC channel detected on 30m (score 96) | price at lower rail ($7.84) | anchor: 10m 22tk @ $7.74 | 5 prior bull-rail touches | OBV rising — accumulation underneath | flag-period volume compressed (textbook) | today's volume weak | exhaustion: +2.5% over 5d on declining volume (-12.1%/day), no capitulation in last 10d, $0.10 (0.3× ATR) to 30m 10tk bear gap | SPY FAVORABLE","Channel: 30m ASC, rails $7.84-$8.00",2026-08-25T05:26:16
FROG,BULL_BOUNCE_PENDING,LONG,79.8,88.21,82.62,96.6,,17,1.5,FAVORABLE,0.48,90.01,NEAR_HIGH,-0.0928,99.22,0.0091,0.9% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 14.8, ""conviction_tier"": 10.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""rel_vol_quiet_pending"": -1.0, ""float_rot_quiet"": -2.0, ""sector_bottom_quartile"": -3.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $86.28 (daily 648tk CONVICTION gap body) | only 0.5% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | TECH WEAK (WEAK) — sector headwind | SPY FAVORABLE",LIMIT BUY @ $88.21 (2% pullback cap; anchor at $86.28 too far). Stop $82.62. Anchor: daily 648tk.,2026-08-25T05:26:17
FROG,BEAR_REJECTION_PENDING,SHORT,68.5,90.8,92.59,78.44,77.06,13,6.9,FAVORABLE,0.48,90.01,NEAR_HIGH,-0.0928,99.22,0.0091,0.9% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 14.5, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_favorable_hurts_short"": -8.0, ""ascending_channel_headwind"": -10.0}","PENDING: wait for rally to $90.80 (weekly 133tk CONVICTION bear gap) | only 0.9% above current — close rally | SPY FAVORABLE — short is countertrend, lower probability | ASC channel active (daily) — short fights rising structure | COUNTER-TREND: opposes dominant LONG read (top score 80) - sized to 1/4 risk",LIMIT SHORT @ $90.80 on rally (0.9% above current $90.01). Stop $92.59. Anchor: weekly 133tk bear.,2026-08-25T05:26:17
