ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
ATAI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,7.33,6.96,7.7,,272,1.0,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,MARKET,4,MINOR,2026-09-24_1736,2026-09-17
SRRK,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,49.28,46.81,56.51,56.51,40,2.93,49.02000045776367,49.95000076293945,48.0,3485400.0,-0.52,CLOSED_LOSS,-0.11,FAVORABLE,MARKET,20,CONVICTION,2026-09-24_1736,2026-09-17
MSFU,LONG,CONVICTION,99.7,BULL_BOUNCE_PENDING,36.72,33.06,38.56,,27,0.5,37.529998779296875,38.06999969482422,36.849998474121094,2368800.0,2.19,NO_FILL,0.0,FAVORABLE,MARKET,20,COMPRESSION,2026-09-24_1736,2026-09-17
OMER,LONG,CONVICTION,98.7,BULL_BOUNCE_PENDING,17.35,16.48,19.16,19.4,115,2.09,18.450000762939453,18.56999969482422,17.420000076293945,2567900.0,6.34,NO_FILL,0.0,FAVORABLE,MARKET,20,MINOR,2026-09-24_1736,2026-09-17
DFTX,LONG,CONVICTION,98.7,BULL_BOUNCE_PENDING,38.2,36.29,43.18,43.62,52,2.61,38.68000030517578,39.779998779296875,38.02000045776367,1729600.0,1.26,CLOSED,0.25,FAVORABLE,MARKET,20,MINOR,2026-09-24_1736,2026-09-17
DT,LONG,CONVICTION,97.6,BULL_BOUNCE_PENDING,56.0,50.97,58.8,,19,0.56,55.83000183105469,56.27000045776367,54.7599983215332,7366500.0,-0.3,CLOSED_LOSS,-0.03,FAVORABLE,MARKET,2,COMPRESSION,2026-09-24_1736,2026-09-17
FIVN,LONG,CONVICTION,97.4,BULL_BOUNCE_PENDING,34.14,32.43,35.85,,58,1.0,34.5,35.310001373291016,33.18000030517578,2619700.0,1.05,CLOSED,0.21,FAVORABLE,MARKET,6,MINOR,2026-09-24_1736,2026-09-17
FSLY,LONG,CONVICTION,97.4,BULL_BOUNCE_PENDING,23.85,22.66,27.4,27.4,83,2.98,24.56999969482422,25.75,22.899999618530273,6408300.0,3.02,CLOSED,0.61,FAVORABLE,MARKET,16,MINOR,2026-09-24_1736,2026-09-17
SSRM,LONG,CONVICTION,97.2,BULL_BOUNCE_PENDING,35.22,32.09,36.98,,31,0.56,36.150001525878906,36.939998626708984,35.88999938964844,1623900.0,2.64,NO_FILL,0.0,FAVORABLE,MARKET,20,COMPRESSION,2026-09-24_1736,2026-09-17
ARES,LONG,CONVICTION,97.0,BULL_BOUNCE_PENDING,123.28,116.09,139.38,140.0,13,2.24,125.31999969482422,128.5500030517578,124.73500061035156,1551500.0,1.65,NO_FILL,0.0,FAVORABLE,MARKET,20,CONVICTION,2026-09-24_1736,2026-09-17
