idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
7b546cb376494ffb,2026-06-25,live_state_lookup,ADSK,BEAR_REJECTION_PENDING,SHORT,CONVICTION,100.0,90+,LIMIT,191.69,194.79,182.11,32,3.1,2026-06-25T06:53:42,2026-06-25T11:12:14,NOT_EVALUATED,,,,,,,,HOSTILE,0.063,RISING,"LIMIT SHORT @ $191.69 on rally (0.1% above current $191.54). Stop $194.79. Anchor: weekly 213tk bear. CONVICTION 100 — size may step up, still waiting for location."
a9af3d29025a6b86,2026-06-25,live_state_lookup,AMKR,BEAR_REJECTION_PENDING,SHORT,CONVICTION,91.0,90+,LIMIT,87.69,90.05,76.34,13,4.81,2026-06-25T06:56:24,2026-06-25T11:12:14,NOT_EVALUATED,,,,,,,,HOSTILE,0.379,RISING,"LIMIT SHORT @ $86.72 on rally (0.7% above current $86.15). Stop $94.02. Anchor: daily 683tk bear. CONVICTION 91 — size may step up, still waiting for location."
b35d998b9c794a36,2026-06-25,live_state_lookup,HYMC,BEAR_REJECTION_PENDING,SHORT,CONVICTION,88.5,80-89,LIMIT,21.92,22.6,20.82,76,1.62,2026-06-25T06:54:46,2026-06-25T10:01:13,NOT_EVALUATED,,,,,,,,HOSTILE,0.27,FALLING,LIMIT SHORT @ $21.95 on rally (0.0% above current $21.94). Stop $23.26. Anchor: daily 120tk bear.
e394200b09e2ed4b,2026-06-25,live_state_lookup,AUGO,BULL_BOUNCE_PENDING,LONG,CONVICTION,88.0,80-89,LIMIT,55.74,52.07,61.66,27,1.61,2026-06-25T04:42:32,2026-06-25T08:05:25,NOT_EVALUATED,,,,,,,,FAVORABLE,1.141,FALLING,LIMIT BUY @ $55.74 (2% pullback cap; anchor at $53.50 too far). Stop $52.07. Anchor: weekly 150tk.
8ca803a80d9d1b3e,2026-06-25,live_state_lookup,ORCL,BULL_BOUNCE_PENDING,LONG,CONVICTION,87.5,80-89,LIMIT,156.68,134.88,164.52,4,0.36,2026-06-25T04:42:25,2026-06-25T08:05:25,NOT_EVALUATED,,,,,,,,FAVORABLE,1.293,FALLING,LIMIT BUY @ $156.68 (2% pullback cap; anchor at $138.93 too far). Stop $134.88. Anchor: daily 169tk.
ed49e984d8ac0cf1,2026-06-25,live_state_lookup,ORCL,BEAR_REJECTION_PENDING,SHORT,CONVICTION,86.2,80-89,LIMIT,162.47,166.52,139.77,6,5.61,2026-06-25T04:42:25,2026-06-25T11:12:14,NOT_EVALUATED,,,,,,,,FAVORABLE,1.293,FALLING,LIMIT SHORT @ $162.47 on rally (1.6% above current $159.88). Stop $166.52. Anchor: daily 269tk bear.
2b78f9a9460eac7c,2026-06-25,live_state_lookup,HYMC,BULL_BOUNCE_PENDING,LONG,CONVICTION,86.0,80-89,LIMIT,21.67,20.93,25.26,20,4.85,2026-06-25T06:05:07,2026-06-25T08:05:25,NOT_EVALUATED,,,,,,,,FAVORABLE,1.378,RISING,LIMIT BUY @ $21.27 (2% pullback cap; anchor at $18.68 too far). Stop $16.34. Anchor: weekly 452tk.
af40c5698af31b8a,2026-06-25,live_state_lookup,IMNM,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,85.0,80-89,LIMIT,19.75,18.7,21.4,94,1.57,2026-06-25T04:42:56,2026-06-25T08:05:25,NOT_EVALUATED,,,,,,,,FAVORABLE,1.044,RISING,"Channel: 15m ASC, rails $19.34-$19.63. Recent low $19.30 → now $19.75 (+2.3%)"
84919e08cfe20ea9,2026-06-25,live_state_lookup,PTC,BEAR_REJECTION_PENDING,SHORT,CONVICTION,85.0,80-89,LIMIT,112.93,115.32,107.28,41,2.36,2026-06-25T04:42:38,2026-06-25T11:12:14,NOT_EVALUATED,,,,,,,,FAVORABLE,0.829,FALLING,LIMIT SHORT @ $112.93 on rally (0.6% above current $112.31). Stop $115.32. Anchor: weekly 182tk bear.
109eb814933a0b98,2026-06-25,live_state_lookup,RKT,BULL_BOUNCE_PENDING,LONG,CONVICTION,84.0,80-89,STOP,15.39,13.89,16.16,66,0.51,2026-06-25T04:43:38,2026-06-25T06:23:14,NOT_EVALUATED,,,,,,,,FAVORABLE,2.073,RISING,"BUY-STOP @ $15.39 (above today's high $15.37). Stop $13.89 (1.5xATR). Score 84, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
