ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
NVTS,Long,T1-STRONG_LONG,100,PULLBACK,14.19,12.72,17.13,16.5807,0.0,0.0,1747532575.0,16.85,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
LOCL,Long,T1-STRONG_LONG,100,PULLBACK,2.7001,1.4699,5.1604,2.42,0.0,0.0,10636.0,-10.37,PRE_DOWN,-0.23,False,2026-04-22_0553,2026-04-22_0520
ONDS,Long,T3-LONG_WATCH,38,BREAKOUT,10.87,10.4081,11.7938,11.22,0.0,0.0,0.0,3.22,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
OPEN,Long,T1-STRONG_LONG,100,BOUNCE,5.45,5.1895,5.975,5.67,0.0,0.0,0.0,4.04,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
BULL,Long,T2-LONG,100,PULLBACK,6.66,6.2856,7.58,7.21,0.0,0.0,5227.0,8.26,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
CLIK,Long,T2-LONG,100,PULLBACK,3.17,2.3,4.91,2.984,0.0,0.0,2034.0,-5.87,PRE_DOWN,-0.21,False,2026-04-22_0553,2026-04-22_0520
RDW,Long,T2-LONG,100,BREAKOUT,10.36,9.8892,11.3016,10.6701,0.0,0.0,1713417250.0,2.99,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
USAR,Long,T1-STRONG_LONG,100,PULLBACK,21.4,19.33,35.58,24.0,0.0,0.0,4940.0,12.15,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
CORZ,Long,T2-LONG,100,PULLBACK,20.77,18.8374,24.6352,21.51,0.0,0.0,1830.0,3.56,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
AMPX,Long,T1-STRONG_LONG,100,PULLBACK,20.2999,19.0217,22.8563,22.07,0.0,0.0,1497912366.0,8.72,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
FCEL,Long,T3-LONG_WATCH,71,PULLBACK,8.9,8.6136,9.4728,9.75,0.0,0.0,869121307.0,9.55,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
SLDP,Long,T2-LONG,100,PULLBACK,3.22,3.0555,3.731,3.7705,0.0,0.0,1744425920.0,17.1,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
VELO,Long,T2-LONG,100,PULLBACK,15.3,14.3463,17.2074,16.05,0.0,0.0,4422.0,4.9,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
CLOV,Long,T1-STRONG_LONG,100,PULLBACK,2.21,2.0758,2.4784,2.4001,0.0,0.0,171.0,8.6,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
ASAN,Long,T3-LONG_WATCH,34,BREAKOUT,6.36,6.1013,7.83,6.46,0.0,0.0,99243689.0,1.57,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
ALAB,Long,T1-STRONG_LONG,100,PULLBACK,191.97,170.6812,236.49,198.99,0.0,0.0,1840035524.0,3.66,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
SMMT,Long,T3-LONG_WATCH,68,PULLBACK,26.38,24.3664,30.4072,26.79,0.0,0.0,118421336.0,1.55,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
MXL,Long,T1-STRONG_LONG,100,BOUNCE,33.7,30.7781,39.5438,34.29,0.0,0.0,1212098475.0,1.75,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
ERAS,Long,T1-STRONG_LONG,89,PULLBACK,21.17,20.4815,22.5469,22.76,0.0,0.0,140329476.0,7.51,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
GRPN,Long,T1-STRONG_LONG,100,BOUNCE,16.66,14.48,21.02,17.12,0.0,0.0,831763465.0,2.76,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
KSS,Long,T1-STRONG_LONG,100,PULLBACK,14.75,14.1814,17.16,16.14,0.0,0.0,243.0,9.42,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
STUB,Long,T3-LONG_WATCH,47,PULLBACK,7.22,6.693,8.274,7.38,0.0,0.0,83.0,2.22,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
NRGV,Long,T1-STRONG_LONG,97,PULLBACK,3.77,3.589,5.9,4.03,0.0,0.0,131.0,6.9,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
PUMP,Long,T1-STRONG_LONG,100,PULLBACK,14.13,13.5024,15.3852,15.16,0.0,0.0,98.0,7.29,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
DNUT,Long,T3-LONG_WATCH,66,BOUNCE,3.98,3.8024,4.3352,3.99,0.0,0.0,104.0,0.25,PRE_UP,0.06,False,2026-04-22_0553,2026-04-22_0520
HIMX,Long,T3-LONG_WATCH,55,PULLBACK,11.0,10.6457,11.7085,12.06,12.3,11.75,170039.0,9.64,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
NTLA,Long,T1-STRONG_LONG,100,BREAKOUT,15.45,14.7537,16.8426,15.6,0.0,0.0,156008874.0,0.97,PRE_UP,0.22,False,2026-04-22_0553,2026-04-22_0520
OUST,Long,T1-STRONG_LONG,100,PULLBACK,24.87,23.668,30.26,28.65,0.0,0.0,469832467.0,15.2,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
LEGN,Long,T3-LONG_WATCH,53,BOUNCE,25.22,24.3179,27.0242,25.49,0.0,0.0,34.0,1.07,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
VSH,Long,T1-STRONG_LONG,100,BOUNCE,26.91,25.1521,30.4258,27.5,0.0,0.0,63.0,2.19,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
RHI,Long,T1-STRONG_LONG,100,BOUNCE,28.91,27.2182,33.66,29.2,0.0,0.0,26.0,1.0,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
RCUS,Long,T3-LONG_WATCH,100,BOUNCE,24.52,22.1451,29.2698,24.84,0.0,0.0,23.0,1.31,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
OBE,Long,T1-STRONG_LONG,100,PULLBACK,10.64,10.2432,11.4336,11.99,0.0,0.0,1594.0,12.69,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
PARR,Long,T1-STRONG_LONG,100,PULLBACK,58.09,55.7265,62.817,62.0,0.0,0.0,15.0,6.73,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
AVAV,Long,T1-STRONG_LONG,100,PULLBACK,210.07,191.478,247.254,217.2,0.0,0.0,1185070387.0,3.39,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
METC,Long,T1-STRONG_LONG,80,BOUNCE,14.93,13.6576,17.4748,15.29,0.0,0.0,24.0,2.41,NO_FILL,0.0,False,2026-04-22_0553,2026-04-22_0520
FIVN,Long,T1-STRONG_LONG,100,BOUNCE,16.49,15.7528,18.94,16.49,0.0,0.0,0.0,0.0,PRE_UP,0.0,False,2026-04-22_0553,2026-04-22_0520
