ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,126.27,151.4122,131.22,131.41,BELOW_PDH,BELOW_PDL,True,138.56,124.73,0.111,OR_BOTTOM_THIRD,0.28,False,True,0.28,1.12,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
ADTX,0.0022,0.0025,0.0021,0.0022,BELOW_PDH,RECLAIMED_PDL,True,0.0024,0.0022,0.0,OR_BOTTOM_THIRD,0.571,False,False,0.571,0.7,70,RELOAD_ZONE,42,AVOID_SHORT
AEM,209.5,189.69,184.6214,186.94,ABOVE_PDH,ABOVE_PDL,True,204.6,196.09,1.0,ABOVE_ORH,1.0,False,False,1.0,1.5,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AHMA,1.55,1.58,1.49,1.5,REJECTED_PDH,ABOVE_PDL,True,1.55,1.5,1.0,OR_TOP_THIRD,0.385,True,False,,,56,PULLBACK_BUY_ZONE,60,NEUTRAL
AIM,0.2421,0.256,0.2339,0.2339,REJECTED_PDH,ABOVE_PDL,True,0.2591,0.239,0.154,OR_BOTTOM_THIRD,0.187,False,False,0.187,0.33,46,AVOID_LONG,62,NEUTRAL
AMKR,51.91,59.1999,53.82,54.84,BELOW_PDH,BELOW_PDL,True,55.49,50.85,0.228,OR_BOTTOM_THIRD,0.248,False,True,0.248,1.44,30,NEUTRAL,92,FIRST_RALLY_SHORT_ZONE
AMPG,3.58,3.7199,3.51,3.53,BELOW_PDH,RECLAIMED_PDL,True,3.56,3.415,1.0,ABOVE_ORH,0.943,False,False,0.943,0.65,72,AVOID_LONG_CHASE,34,AVOID_SHORT
BEEM,1.53,1.17,1.08,1.15,ABOVE_PDH,ABOVE_PDL,True,1.1601,1.13,1.0,ABOVE_ORH,1.0,False,False,1.0,2.01,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BFLY,9.25,9.42,8.74,9.0,REJECTED_PDH,ABOVE_PDL,True,9.49,9.06,0.442,OR_MIDDLE,0.495,False,False,0.495,2.53,38,AVOID_LONG,62,NEUTRAL
CAL,13.74,13.34,12.87,12.92,ABOVE_PDH,ABOVE_PDL,True,13.72,13.1812,1.0,ABOVE_ORH,0.982,False,False,0.982,2.81,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CALX,40.55,39.9,38.8,39.16,ABOVE_PDH,ABOVE_PDL,True,39.57,38.91,1.0,ABOVE_ORH,0.896,True,False,0.896,1.89,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
CAST,1.5899,2.3,0.8598,2.1,REJECTED_PDH,ABOVE_PDL,True,2.39,1.63,0.0,BELOW_ORL,0.0,False,False,0.0,0.39,26,AVOID_LONG,72,AVOID_SHORT_CHASE
CCC,7.52,7.62,6.63,7.14,REJECTED_PDH,ABOVE_PDL,True,7.6,7.05,0.855,OR_TOP_THIRD,0.746,True,False,0.746,1.75,56,PULLBACK_BUY_ZONE,60,NEUTRAL
CCTG,0.67,0.7099,0.6485,0.666,BELOW_PDH,RECLAIMED_PDL,True,0.6823,0.6581,0.492,OR_MIDDLE,0.709,False,True,0.709,1.97,54,NEUTRAL,60,FIRST_RALLY_SHORT_ZONE
CHKP,132.9556,132.2,127.6624,130.31,ABOVE_PDH,ABOVE_PDL,True,131.98,129.01,1.0,ABOVE_ORH,0.919,False,False,0.919,2.97,84,AVOID_LONG_CHASE,26,AVOID_SHORT
CMBT,17.85,17.58,17.16,17.49,ABOVE_PDH,ABOVE_PDL,True,17.96,17.74,0.5,OR_MIDDLE,0.44,True,False,0.44,2.29,80,PULLBACK_BUY_ZONE,34,NEUTRAL
CMND,1.87,2.31,1.84,1.96,BELOW_PDH,ABOVE_PDL,True,1.96,1.9,0.0,BELOW_ORL,0.0,False,False,,,38,AVOID_LONG,60,AVOID_SHORT_CHASE
