ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
PRFX,SHORT,34.94,33.69,2.04,1.62,1.99,1.651,1068955,42466,25.17,0.07,True,2.49,1.651,1.6675,1.618,6056,99.98,184.0386,0.874,HOT,SHORT_GENESIS,SHORT_GENESIS,EXTREME,0.7018,0.87,HIGH (low-priced low-float — verify locate before entering)
CMND,SHORT,10.98,6.53,4.3,3.0,3.2055,3.15,1305863,22379,58.35,0.12,True,3.37,3.15,3.1815,3.087,3174,99.98,76.5588,0.994,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.6439,1.02,MEDIUM
HCWB,SHORT,13.11,7.3,1.71,1.06,1.22,1.1309,3071385,175042,17.55,0.11,True,1.22,1.1309,1.1422,1.1083,8842,99.99,70.0782,0.994,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.2674,7.16,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
WNW,SHORT,6.44,-16.56,6.1,3.05,3.32,3.8,10074712,99925,100.82,0.25,True,3.26,3.8,3.838,3.724,2631,99.98,40.7223,0.898,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.5043,1.33,MEDIUM
LASE,SHORT,5.58,-16.24,2.46,1.86,1.94,2.29,8534194,3533436,2.42,0.72,False,1.97,2.29,2.3129,2.2442,4366,99.98,6.9963,0.85,HOT,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.7229,38.32,MEDIUM
