ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
FAST,Long,BOUNCE,T1-STRONG_LONG,100,50.8,48.2575,55.885,,2.0,2.5425,50.8,0.6,CLOSE,9,7,"10m,15m,1d,1h,30m,4h,5m",50.52,49.75,HIGHWAY,EXCITED,1.46,577241029,1.0,0.9,0,0,9.8,21,8,1144.2,MEGA,0.01,50.225,49.99,50.46,0.9,PREMIUM,DISCOUNT,538,3,116,99.9,B,False,1.193321428571428,2.13,N/A,
BTE,Long,BOUNCE,T1-STRONG_LONG,93,4.14,3.9673,4.4854,,2.0,0.1727,4.14,0.4,CLOSE,6,6,"10m,15m,1h,30m,4h,5m",4.125,4.09,OPEN_ROAD,EXCITED,0.89,45272940,1.1,1.1,0,0,14.2,53,8,695.68,MEGA,0.03,4.135,4.09,4.18,2.2,MID,DISCOUNT,103,8,35,3.4,C,True,0.18409285714285714,0.94,N/A,
DNLI,Long,PULLBACK,T3-LONG_WATCH,67,24.73,22.4555,29.279,,2.0,2.2745,24.73,4.6,APPROACH,2,2,"1d,4h",23.585,23.15,OPEN_ROAD,EXCITED,0.65,63650233,1.7,1.0,0,0,10.4,35,8,151.37,HIGH,0.02,24.45,24.42,24.48,0.2,FLAT,FLAT,835,8,167,5.5,B,False,0.9352714285714284,2.43,N/A,
TSHA,Long,BOUNCE,T1-STRONG_LONG,100,6.34,6.014,6.992,6.425,2.0,0.326,6.34,0.8,CLOSE,3,3,"1d,1h,4h",6.29,6.2,OPEN_ROAD,EXCITED,2.95,45965428,0.7,0.9,0,0,16.3,13,8,205.97,MEGA,0.01,6.425,6.46,6.39,-1.1,DISCOUNT,DISCOUNT,111,7,22,99.9,B,True,0.35499285714285705,0.92,N/A,
HTZ,Long,PULLBACK,T3-LONG_WATCH,56,1.875,1.8139,2.1,,3.7,0.0611,2.02,7.2,WAITING,1,1,1m,1.875,1.87,HIGHWAY,EXCITED,1.33,0,6.0,2.8,6318978,1,51.0,35,8,145.94,HIGH,1.07,1.69,1.56,1.82,16.7,PREMIUM,PREMIUM,54,3,54,4.0,C,True,0.18332142857142855,0.33,N/A,
RF,Long,BOUNCE,T2-LONG,57,31.39,30.0215,34.127,32.0,2.0,1.3685,31.39,1.1,CLOSE,1,1,1d,31.03,30.95,OPEN_ROAD,EXCITED,0.84,67945201,0.9,1.0,0,0,5.1,31,8,849.0,MEGA,0.01,32.0,31.88,32.12,0.8,DISCOUNT,DISCOUNT,567,6,233,2.9,C,False,0.5770142857142846,2.37,N/A,
AAOI,Long,BOUNCE,T1-STRONG_LONG,100,124.22,104.675,163.31,124.97,2.0,19.545,124.22,0.6,CLOSE,1,1,1d,123.5,110.95,OPEN_ROAD,EXCITED,2.37,26372201652,1.5,1.6,1014258,1,59.2,44,8,76.24,HIGH,0.2,124.97,128.56,121.38,-5.6,MID,DISCOUNT,11736,13,5468,15.6,A,False,14.21005714285714,1.38,N/A,
GEHC,Long,BOUNCE,T3-LONG_WATCH,70,70.31,66.7748,77.3804,,2.0,3.5352,70.31,1.0,CLOSE,1,1,1d,69.61,68.84,OPEN_ROAD,EXCITED,0.84,394828935,0.7,0.6,0,0,5.8,31,8,450.23,MEGA,0.01,70.325,70.24,70.41,0.2,FLAT,FLAT,3488,3,418,5.5,B,False,2.400478571428573,1.47,N/A,
ENSC,Long,PULLBACK,T2-LONG,100,0.5243,0.3147,0.9434,,2.0,0.2096,0.5243,4.6,APPROACH,1,1,1h,0.5,0.3765,HIGHWAY,EXCITED,17.62,1294291586,11.9,5.5,2076877,3,296.5,47,8,14.68,LOW,33.92,0.4964,0.362,0.6307,74.2,MID,DISCOUNT,64,8,17,26.0,C,False,0.08292857142857142,2.53,N/A,
