ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABT,102.61,102.995,100.33,102.23,REJECTED_PDH,ABOVE_PDL,True,102.7,101.5,0.925,OR_TOP_THIRD,0.657,True,False,0.657,3.74,56,PULLBACK_BUY_ZONE,60,NEUTRAL
ACVA,10.48,10.5,10.45,10.48,TESTING_PDH,RECLAIMED_PDL,True,10.485,10.47,0.667,OR_TOP_THIRD,0.857,False,False,0.857,1.45,74,AVOID_LONG_CHASE,40,AVOID_SHORT
AG,19.9115,19.64,18.965,19.49,ABOVE_PDH,ABOVE_PDL,True,19.785,19.29,1.0,ABOVE_ORH,0.943,False,False,0.943,4.54,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AGEN,7.8056,7.4,7.085,7.22,ABOVE_PDH,ABOVE_PDL,True,7.79,7.35,1.0,ABOVE_ORH,0.865,True,False,0.865,1.57,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
AHMA,1.301,1.34,1.2701,1.29,REJECTED_PDH,ABOVE_PDL,True,1.34,1.3,0.025,OR_BOTTOM_THIRD,0.164,False,False,,,46,AVOID_LONG,62,AVOID_SHORT_CHASE
AKAM,104.3445,109.845,104.31,107.08,BELOW_PDH,RECLAIMED_PDL,True,107.25,103.2701,0.27,OR_BOTTOM_THIRD,0.374,False,True,0.374,2.46,62,RELOAD_ZONE,60,FIRST_RALLY_SHORT_ZONE
ALGM,34.2,34.5325,32.995,33.11,BELOW_PDH,ABOVE_PDL,True,33.9632,33.32,1.0,ABOVE_ORH,1.0,False,False,1.0,3.34,72,AVOID_LONG_CHASE,34,AVOID_SHORT
AMTX,2.2021,1.945,1.875,1.88,ABOVE_PDH,RECLAIMED_PDL,True,1.935,1.86,1.0,ABOVE_ORH,0.992,False,False,0.992,1.86,96,AVOID_LONG_CHASE,18,AVOID_SHORT
ARES,123.8,128.55,124.735,125.32,BELOW_PDH,BELOW_PDL,True,124.73,122.86,0.503,OR_MIDDLE,0.303,False,False,0.303,6.0,38,NEUTRAL,62,CONTINUATION_SHORT
ASAN,9.51,10.29,9.36,10.09,BELOW_PDH,ABOVE_PDL,True,10.09,9.565,0.0,BELOW_ORL,0.115,False,False,0.115,2.24,30,AVOID_LONG,72,AVOID_SHORT_CHASE
ATRO,65.71,68.93,62.655,64.94,BELOW_PDH,ABOVE_PDL,True,66.4545,64.25,0.662,OR_TOP_THIRD,0.658,False,False,0.658,2.92,50,NEUTRAL,56,NEUTRAL
AVTR,15.51,16.05,15.635,15.86,BELOW_PDH,BELOW_PDL,True,15.9,15.7,0.0,BELOW_ORL,0.152,False,True,0.152,3.37,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
BAX,22.8,23.735,22.98,23.02,BELOW_PDH,BELOW_PDL,True,23.155,22.7111,0.2,OR_BOTTOM_THIRD,0.2,False,False,0.2,2.85,38,NEUTRAL,74,CONTINUATION_SHORT
BIAF,8.69,11.0,6.45,8.75,REJECTED_PDH,ABOVE_PDL,True,12.48,10.331,0.0,BELOW_ORL,0.0,False,False,0.0,0.27,26,AVOID_LONG,72,AVOID_SHORT_CHASE
BMNR,25.8488,24.575,23.225,23.89,ABOVE_PDH,ABOVE_PDL,True,25.81,24.76,1.0,ABOVE_ORH,0.676,True,False,0.676,2.08,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
