ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
GRML,Long,PULLBACK,T3-LONG_WATCH,88,0.1933,0.1224,0.3351,,2.0,0.0709,0.2091,7.6,WAITING,2,2,"4h,5m",0.1933,0.1724,OPEN_ROAD,EXCITED,13.29,54025124,7.5,3.1,21195965,1,55.1,20,8,100.48,HIGH,0.44,0.1742,0.1739,0.1745,0.3,FLAT,FLAT,2,4,0,14.0,D,False,0.02987857142857144,2.37,N/A,
NXXT,Long,PULLBACK,T2-LONG,100,0.2562,0.192,0.3846,,2.0,0.0642,0.2803,8.6,WAITING,13,6,"10m,15m,1h,30m,4h,5m",0.2562,0.242,OPEN_ROAD,EXCITED,4.6,0,8.9,3.3,22458529,1,61.8,59,8,72.36,HIGH,0.64,0.2423,0.2446,0.24,-1.9,PREMIUM,PREMIUM,0,4,0,17.7,D,False,0.03759285714285714,1.71,N/A,
FFAI,Long,PULLBACK,T2-LONG,99,0.1338,0.076,0.2494,,2.0,0.0578,0.1338,3.7,APPROACH,2,2,"10m,15m",0.1288,0.126,OPEN_ROAD,EXCITED,14.62,0,3.5,2.3,78006788,1,67.7,52,8,298.23,MEGA,0.29,0.1315,0.1236,0.1393,12.7,MID,DISCOUNT,0,5,0,4.9,D,False,0.024714285714285716,2.34,N/A,
VMAR,Long,PULLBACK,T2-LONG,100,0.9299,0.8136,1.1625,,2.0,0.1163,0.9299,4.1,APPROACH,4,2,"15m,1m",0.8919,0.8636,OPEN_ROAD,EXCITED,2.33,4436,1.2,0.8,3281299,2,178.0,89,8,2.27,NANO,4.58,0.9278,0.9955,0.86,-13.6,MID,DISCOUNT,3,3,1,6.6,D,False,0.3834999999999999,0.3,N/A,
BAX,Long,BOUNCE,T2-LONG,100,22.61,21.146,25.538,23.255,2.0,1.464,22.61,0.5,CLOSE,2,2,"1d,4h",22.5,21.8,OPEN_ROAD,EXCITED,0.92,272830099,1.0,1.0,0,0,12.1,39,8,513.98,MEGA,0.01,23.255,23.35,23.16,-0.8,DISCOUNT,DISCOUNT,843,8,342,6.9,B,False,0.8289999999999998,1.77,N/A,
RF,Long,BOUNCE,T2-LONG,67,31.65,29.9924,34.9652,32.16,2.0,1.6576,31.65,2.0,CLOSE,1,1,4h,31.025,30.92,OPEN_ROAD,EXCITED,0.61,14385410,1.8,1.3,0,0,5.5,38,8,848.98,MEGA,0.02,32.16,32.4,31.92,-1.5,DISCOUNT,DISCOUNT,690,6,238,2.1,C,False,0.7288785714285714,2.27,N/A,
HCA,Long,BOUNCE,T3-LONG_WATCH,38,371.18,353.9495,405.641,,2.0,17.2305,371.18,1.2,CLOSE,1,1,4h,366.64,364.8964,HIGHWAY,EXCITED,1.0,79205455,0.9,1.1,0,1,16.1,14,8,149.49,HIGH,0.01,385.21,385.74,384.68,-0.3,FLAT,FLAT,348,1,348,8.8,D,False,15.014099999999997,1.15,N/A,
BATL,Long,PULLBACK,T1-STRONG_LONG,100,1.74,1.52,2.18,,2.0,0.22,1.74,4.6,APPROACH,7,7,"10m,15m,1d,1h,30m,4h,5m",1.66,1.57,OPEN_ROAD,EXCITED,8.63,252199338,1.3,0.8,2835841,1,36.5,72,8,16.18,MED,1.49,1.615,1.57,1.66,5.7,PREMIUM,MID,54,12,47,12.9,C,True,0.27749999999999997,0.79,N/A,
