ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
RKT,EARLY_STRUCTURAL_MATCH,97.8,86.0,86.0,TOO_EARLY_OR_LOOSE,16.145,weekly,log_regression,MID,0.483,7,13.07,13.93,weekly,13.72,100.0,nearest_support_gap_hi,15.55,True,False,3.69,3.83,14.52,14.52,4.99,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 14.52% from recent high | room back to recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
NKE,EARLY_RECLAIM_TRIGGER,74.5,56.0,56.0,EARLY_RECLAIM_TRIGGER,42.6623,5m,log_regression,AT_LOWER,0.25,1,41.38,41.4,daily,2.96,72.58,lower,41.86,True,True,1.88,1.92,52.49,52.49,3.9,MIXED_OR_WEAK,"ascending channel/control | low channel location before expansion | some bullish shelf support | just-triggered reclaim, still near shelf | room back to recent high | coiled/controlled short-term momentum",mostly_low_timeframe_channel | deep_damage_pullback | early_trigger_not_chase
