ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
ABEO,6.0109,6.1851,6.04,6.13,BELOW_PDH,BELOW_PDL,True,6.13,5.84,0.589,OR_MIDDLE,0.603,False,True,0.603,1.5,30,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
ABSI,7.0981,8.09,7.55,7.56,BELOW_PDH,BELOW_PDL,True,7.47,6.8501,0.4,OR_MIDDLE,0.4,False,False,0.4,1.4,38,NEUTRAL,62,CONTINUATION_SHORT
ACRS,5.33,5.615,5.2,5.37,BELOW_PDH,RECLAIMED_PDL,True,5.365,5.18,0.811,OR_TOP_THIRD,0.811,False,False,0.811,4.62,74,NEUTRAL,40,AVOID_SHORT
AHMA,1.55,1.7,1.56,1.56,BELOW_PDH,BELOW_PDL,True,1.58,1.53,0.4,OR_MIDDLE,0.4,False,False,,,38,NEUTRAL,62,CONTINUATION_SHORT
ALHC,18.8,19.6,18.615,18.67,BELOW_PDH,RECLAIMED_PDL,True,18.5825,17.93,1.0,ABOVE_ORH,0.989,False,False,0.989,2.32,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AMKR,46.0597,64.98,58.5465,60.71,BELOW_PDH,BELOW_PDL,True,52.1,45.22,0.122,OR_BOTTOM_THIRD,0.142,False,True,0.142,1.47,30,NEUTRAL,92,FIRST_RALLY_SHORT_ZONE
AMPG,4.81,5.5,4.89,5.06,BELOW_PDH,BELOW_PDL,True,4.895,4.6,0.712,OR_TOP_THIRD,0.467,False,False,0.467,0.51,38,NEUTRAL,68,CONTINUATION_SHORT
AMRX,18.75,18.19,17.895,18.09,ABOVE_PDH,ABOVE_PDL,True,18.59,18.25,1.0,ABOVE_ORH,0.893,False,False,0.893,2.35,84,AVOID_LONG_CHASE,26,AVOID_SHORT
BAND,52.0,61.89,56.07,57.18,BELOW_PDH,BELOW_PDL,True,58.215,52.1706,0.0,BELOW_ORL,0.199,False,True,0.199,2.99,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
BAX,24.5,23.395,22.6,23.34,ABOVE_PDH,ABOVE_PDL,True,24.75,23.575,0.787,OR_TOP_THIRD,0.787,False,False,0.787,2.91,74,CONTINUATION_LONG,40,NEUTRAL
BLDR,73.75,75.715,72.14,72.72,BELOW_PDH,ABOVE_PDL,True,75.695,73.74,0.005,OR_BOTTOM_THIRD,0.355,False,False,0.355,3.43,58,RELOAD_ZONE,50,NEUTRAL
BMNR,17.65,18.32,16.67,17.92,BELOW_PDH,RECLAIMED_PDL,True,17.17,16.33,1.0,ABOVE_ORH,0.846,False,False,0.846,0.93,72,AVOID_LONG_CHASE,34,AVOID_SHORT
BRZE,23.4786,24.39,22.42,23.51,REJECTED_PDH,ABOVE_PDL,True,24.53,23.695,0.0,BELOW_ORL,0.0,False,False,0.0,2.89,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CAI,15.2651,16.02,15.46,15.63,REJECTED_PDH,BELOW_PDL,True,16.03,15.52,0.0,BELOW_ORL,0.0,False,False,0.0,3.42,6,AVOID_LONG,96,AVOID_SHORT_CHASE
CAL,13.3,12.54,12.1,12.51,ABOVE_PDH,ABOVE_PDL,True,13.09,12.55,1.0,ABOVE_ORH,0.893,True,False,0.893,2.84,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
